sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.1,3,-8.77178282507525e-05,-1.975781307143e-06,-2.86038166059553e-05,9.67496351025477e-05,75
0.2,3,-9.96819482129411e-05,-2.19761567366359e-06,-2.95366905284872e-05,9.01053112542668e-05,75
0.3,3,-0.000164483819320159,-3.63892167041606e-06,-7.81598794613679e-05,0.000858584310340375,75
0.4,3,0.413613088996833,0.0423841140524697,-1.0542384572798,-18.6493979637868,75
0.5,3,1.36139739887882,0.154520593744531,0.526341748711729,-8.17211367007402,75
0.6,3,1.62966949753866,0.19772943348934,3.63197354165672,-2.16846856061659,75
0.7,3,1.57210688375144,0.206990455589288,6.12053446868961,4.25032099731816,75
0.8,3,1.41748225658818,0.200591412564209,7.10201319323081,7.62674888064156,75
0.9,3,1.27036072648477,0.193443509005889,8.02585946125491,9.3610162473501,75
1.1,3,1.02230863343054,0.17603061959079,8.42106066660814,12.3014635606864,75
1.2,3,0.943956462928562,0.169987858783434,8.27760645623884,12.6136310525756,75
1.3,3,0.873571344804395,0.165624588294784,9.18409054821516,13.2361816036219,75
1.4,3,0.813493517112643,0.160951931879581,9.25933765018203,13.8986640731896,75
1.5,3,0.766295617469751,0.157145517798966,9.24602446514625,14.2396787477933,75
1.6,3,0.724155189214916,0.154184255975282,9.59293214468726,14.4406749904845,75
1.7,3,0.690201178565228,0.151356315166309,9.56588646562674,14.7424749622354,75
1.8,3,0.668649624945101,0.149595717981808,9.54751406937333,14.8619550568928,75
1.9,3,0.64349354785778,0.147726036877006,9.70678698418425,15.0635876323139,75
1,3,1.13598955942788,0.183969834664965,8.02412673630595,10.9626363761397,75
2.1,3,0.615860537457484,0.145444180281044,9.67432184850353,15.1691102299712,75
2.2,3,0.586898231305486,0.143111168938742,9.88205765502294,15.4530057815204,75
2.3,3,0.580531816441492,0.142605718310375,9.87480496143784,15.4745309283348,75
2.4,3,0.561550965291877,0.141092977568866,9.94526887695755,15.6957892142953,75
2.5,3,0.556803610335635,0.14071437705264,9.93824401781744,15.6965401980374,75
2.6,3,0.542730378402927,0.139551410406433,9.99714163600259,15.8807837877194,75
2.7,3,0.539770649763329,0.139326553114559,9.99514305194399,15.8809655040277,75
2.8,3,0.522172541371862,0.137789356630571,10.0053509143952,16.107309717638,75
2.9,3,0.513580788957946,0.13708446220807,9.99617399877728,16.2246757011607,75
2,3,0.628158472321985,0.146441145030366,9.68022651245059,15.1207683060636,75
3.1,3,0.499221240753367,0.135816150092965,10.0057069571688,16.3690976546015,75
3.2,3,0.498177693206728,0.135750659760196,10.0054467466858,16.3575354852857,75
3.3,3,0.48730744206431,0.134757439273997,9.98642976138652,16.4724416538856,75
3.4,3,0.480051369665304,0.134109953376712,9.97215592833713,16.5416759641969,75
3.5,3,0.479410072786576,0.134072373184929,9.97264656743549,16.5411197033523,75
3.6,3,0.473106649673674,0.133490805576585,9.95877230905389,16.5870772274662,75
3.7,3,0.466834228541972,0.132913734509679,9.94682542131101,16.6182002033753,75
3.8,3,0.464399394915645,0.132712724960425,9.94410334704913,16.6358854065261,75
3.9,3,0.462088428899655,0.132499766153818,9.94218377639525,16.6532277792829,75
3,3,0.509061611637394,0.136694058842952,10.0087155811202,16.2401733027269,75
4.1,3,0.454866994282185,0.131841587153782,9.92609031449415,16.6931025864147,75
4.2,3,0.452384828402575,0.131621769664054,9.91899767177174,16.7102930692387,75
4.3,3,0.450226652722169,0.131429940090704,9.91359435581233,16.7055752926924,75
4.4,3,0.449928045978945,0.131412683016201,9.91357646252312,16.7068197741849,75
4.5,3,0.44805463984232,0.131249342366028,9.90802830035431,16.7093458677797,75
4.6,3,0.446657236059604,0.131129702246048,9.90506425344572,16.7101530929544,75
4.7,3,0.445452346358237,0.131027580054771,9.90348676697686,16.7088210510797,75
4.8,3,0.444419164821612,0.130942679361357,9.90240394425589,16.7113718268675,75
4.9,3,0.443616411058318,0.130878503156442,9.90104519136664,16.7169283018876,75
4,3,0.458318679636455,0.132154078538501,9.93507277127962,16.6826394037775,75
5.1,3,0.442347452252253,0.130779725678265,9.90059313383391,16.7173945483699,75
5.2,3,0.441872815510891,0.130744066618121,9.90042372304423,16.7226633509235,75
5.3,3,0.441465337294538,0.130714483437887,9.90076449882695,16.7214026096804,75
5.4,3,0.441113133253628,0.130689309496553,9.90024677066087,16.7186551688958,75
5.5,3,0.440813332918241,0.130668302466545,9.89976177520484,16.7191062935316,75
5.6,3,0.440556111056692,0.130650896844419,9.90013314016849,16.7136888437,75
5.7,3,0.440250835170215,0.130629741422543,9.90016693377708,16.7100026111364,75
5.8,3,0.440069474027297,0.130618339121179,9.8992301737401,16.710350787655,75
5.9,3,0.439905165760118,0.130608214574227,9.89925797882084,16.709859610147,75
5,3,0.44292826677666,0.130824279717315,9.89921757848985,16.7144807653989,75
6,3,0.439755130055373,0.130598800350942,9.89907259680985,16.7131327333455,75
