name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,7,33.476,32.564,-2.72434,0.972,0.97,-0.20576,52.435,49.95,-4.7392
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,7,33.476,33.07,-1.21281,0.972,0.975,0.30864,52.435,53.283,1.61724
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,7,33.476,33.517,0.12248,0.972,0.977,0.5144,52.435,56.391,7.54458
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,7,33.476,33.418,-0.17326,0.972,0.977,0.5144,52.435,57.212,9.11033
Case_1-01,gauss,fixed_multilevel_tresholding,1.7,7,33.476,33.084,-1.17099,0.972,0.976,0.41152,52.435,57.085,8.86812
Case_1-01,gauss,fixed_multilevel_tresholding,2,7,33.476,32.717,-2.2673,0.972,0.975,0.30864,52.435,56.595,7.93363
Case_1-01,gauss,fixed_multilevel_tresholding,2.3,7,33.476,32.421,-3.15151,0.972,0.974,0.20576,52.435,55.973,6.7474
Case_1-01,gauss,fixed_multilevel_tresholding,2.6,7,33.476,32.195,-3.82662,0.972,0.974,0.20576,52.435,55.46,5.76905
Case_1-01,gauss,fixed_multilevel_tresholding,2.9,7,33.476,32.022,-4.34341,0.972,0.973,0.10288,52.435,55.063,5.01192
Case_1-02,gauss,fixed_multilevel_tresholding,0.4,7,33.482,32.31,-3.50039,0.972,0.969,-0.30864,52.75,55.07,4.3981
Case_1-02,gauss,fixed_multilevel_tresholding,0.7,7,33.482,32.768,-2.13249,0.972,0.973,0.10288,52.75,56.722,7.52986
Case_1-02,gauss,fixed_multilevel_tresholding,1.1,7,33.482,33.334,-0.44203,0.972,0.977,0.5144,52.75,57.346,8.7128
Case_1-02,gauss,fixed_multilevel_tresholding,1.4,7,33.482,33.382,-0.29867,0.972,0.977,0.5144,52.75,57.481,8.96872
Case_1-02,gauss,fixed_multilevel_tresholding,1.7,7,33.482,33.115,-1.09611,0.972,0.977,0.5144,52.75,57.057,8.16493
Case_1-02,gauss,fixed_multilevel_tresholding,2,7,33.482,32.796,-2.04886,0.972,0.976,0.41152,52.75,56.355,6.83412
Case_1-02,gauss,fixed_multilevel_tresholding,2.3,7,33.482,32.521,-2.8702,0.972,0.976,0.41152,52.75,55.74,5.66825
Case_1-02,gauss,fixed_multilevel_tresholding,2.6,7,33.482,32.304,-3.51831,0.972,0.975,0.30864,52.75,55.176,4.59905
Case_1-02,gauss,fixed_multilevel_tresholding,2.9,7,33.482,32.137,-4.01708,0.972,0.974,0.20576,52.75,54.777,3.84265
Case_1-03,gauss,fixed_multilevel_tresholding,0.4,7,33.98,33.001,-2.88111,0.977,0.975,-0.20471,49.548,49.95,0.81133
Case_1-03,gauss,fixed_multilevel_tresholding,0.7,7,33.98,33.397,-1.71572,0.977,0.979,0.20471,49.548,54.507,10.00848
Case_1-03,gauss,fixed_multilevel_tresholding,1.1,7,33.98,33.791,-0.55621,0.977,0.981,0.40942,49.548,56.909,14.8563
Case_1-03,gauss,fixed_multilevel_tresholding,1.4,7,33.98,33.788,-0.56504,0.977,0.981,0.40942,49.548,57.041,15.12271
Case_1-03,gauss,fixed_multilevel_tresholding,1.7,7,33.98,33.678,-0.88876,0.977,0.981,0.40942,49.548,56.987,15.01372
Case_1-03,gauss,fixed_multilevel_tresholding,2,7,33.98,33.48,-1.47145,0.977,0.981,0.40942,49.548,57.062,15.16509
Case_1-03,gauss,fixed_multilevel_tresholding,2.3,7,33.98,33.288,-2.03649,0.977,0.98,0.30706,49.548,57.249,15.5425
Case_1-03,gauss,fixed_multilevel_tresholding,2.6,7,33.98,33.153,-2.43378,0.977,0.98,0.30706,49.548,57.355,15.75644
