name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_11-11,avg,otsu,11,36.246,29.71,-18.03233,0.965,0.921,-4.55959,39.729,54.769,37.85648
Case_11-12,avg,otsu,11,35.801,29.325,-18.08888,0.962,0.914,-4.9896,45.986,54.159,17.7728
Case_11-13,avg,otsu,11,37.679,31.287,-16.96436,0.966,0.934,-3.31263,45.616,54.318,19.07664
Case_11-15,avg,otsu,11,34.824,28.418,-18.39536,0.971,0.924,-4.84037,54.989,56.944,3.55526
Case_12-01,avg,otsu,11,34.878,30.464,-12.65554,0.98,0.964,-1.63265,51.159,55.977,9.4177
Case_12-02,avg,otsu,11,34.763,30.364,-12.65426,0.981,0.965,-1.63099,53.067,56.907,7.23614
Case_12-03,avg,otsu,11,34.647,30.227,-12.75724,0.98,0.964,-1.63265,52.704,55.591,5.47776
Case_12-04,avg,otsu,11,34.72,28.819,-16.99597,0.98,0.947,-3.36735,52.736,54.775,3.86643
Case_12-05,avg,otsu,11,34.393,28.239,-17.89318,0.977,0.935,-4.29887,50.315,55.548,10.40048
Case_12-06,avg,otsu,11,34.131,28.45,-16.64469,0.977,0.942,-3.5824,49.589,56.448,13.8317
Case_12-07,avg,otsu,11,34.275,28.357,-17.26623,0.976,0.934,-4.30328,49.935,55.484,11.11245
Case_12-08,avg,otsu,11,34.359,28.734,-16.37126,0.979,0.946,-3.37079,51.181,55.067,7.59266
Case_12-09,avg,otsu,11,34.458,28.72,-16.65216,0.98,0.95,-3.06122,51.664,55.903,8.20494
Case_12-10,avg,otsu,11,34.418,30.045,-12.70556,0.98,0.965,-1.53061,52.146,53.014,1.66456
Case_12-11,avg,otsu,11,34.365,28.293,-17.66914,0.98,0.948,-3.26531,51.479,54.351,5.57897
Case_12-12,avg,otsu,11,34.446,29.045,-15.67961,0.976,0.947,-2.97131,52.459,55.851,6.466
Case_13-01,avg,otsu,11,33.573,26.315,-21.61856,0.964,0.879,-8.81743,42.426,54.657,28.82902
Case_13-02,avg,otsu,11,33.589,25.786,-23.23082,0.962,0.854,-11.22661,43.447,55.452,27.63137
Case_13-03,avg,otsu,11,33.767,25.893,-23.31862,0.965,0.869,-9.94819,43.664,53.473,22.46473
Case_13-04,avg,otsu,11,34.317,28.094,-18.13387,0.962,0.9,-6.44491,48.349,59.435,22.92912
Case_13-05,avg,otsu,11,34.043,28.134,-17.35746,0.964,0.912,-5.39419,45.51,59.567,30.88772
Case_13-06,avg,otsu,11,33.804,26.174,-22.57129,0.968,0.881,-8.9876,42.93,54.699,27.4144
Case_13-07,avg,otsu,11,33.52,26.978,-19.51671,0.964,0.894,-7.26141,42.153,56.163,33.23607
Case_13-10,avg,otsu,11,33.765,26.803,-20.61898,0.959,0.878,-8.4463,44.046,53.689,21.89302
Case_13-11,avg,otsu,11,33.582,25.786,-23.21482,0.96,0.86,-10.41667,43.169,51.693,19.74565
Case_13-12,avg,otsu,11,34.233,26.202,-23.45982,0.965,0.87,-9.84456,52.101,54.322,4.26287
Case_14-01,avg,otsu,11,34.442,28.695,-16.68602,0.947,0.872,-7.91975,51.727,52.772,2.02022
Case_14-02,avg,otsu,11,34.248,27.902,-18.52955,0.941,0.832,-11.58342,47.501,54.393,14.50917
Case_14-03,avg,otsu,11,34.341,27.874,-18.83172,0.951,0.862,-9.35857,51.001,52.742,3.41366
Case_14-04,avg,otsu,11,34.808,27.99,-19.58745,0.975,0.922,-5.4359,52.195,53.148,1.82585
Case_14-05,avg,otsu,11,34.22,27.709,-19.02688,0.952,0.867,-8.92857,52.51,51.092,-2.70044
Case_14-06,avg,otsu,11,34.321,27.838,-18.88931,0.966,0.901,-6.72878,51.939,52.191,0.48518
Case_14-07,avg,otsu,11,34.169,27.479,-19.57915,0.955,0.859,-10.05236,50.214,53.267,6.07998
Case_14-08,avg,otsu,11,34.392,28.125,-18.22226,0.961,0.891,-7.28408,49.731,53.786,8.15387
Case_14-09,avg,otsu,11,34.312,27.942,-18.56493,0.954,0.863,-9.53878,48.358,54.285,12.2565
Case_14-11,avg,otsu,11,34.348,27.711,-19.32281,0.947,0.839,-11.40444,46.723,53.53,14.56884
Case_14-12,avg,otsu,11,34.551,28.041,-18.84171,0.945,0.839,-11.21693,50.616,53.327,5.35601
Case_15-02,avg,otsu,11,35.337,30.463,-13.79291,0.961,0.932,-3.01769,48.991,54.839,11.93689
Case_15-03,avg,otsu,11,34.431,28.546,-17.09216,0.956,0.908,-5.02092,53.402,52.61,-1.48309
Case_15-04,avg,otsu,11,35.197,30.98,-11.98113,0.962,0.936,-2.7027,46.055,58.226,26.4271
Case_15-05,avg,otsu,11,35.459,31.366,-11.54291,0.969,0.948,-2.16718,46.783,60.054,28.36714
Case_15-06,avg,otsu,11,35.426,31.376,-11.43228,0.97,0.948,-2.26804,48.331,60.568,25.31915
Case_15-07,avg,otsu,11,35.542,31.997,-9.97412,0.975,0.963,-1.23077,50.427,60.307,19.59268
Case_15-08,avg,otsu,11,35.286,31.185,-11.62217,0.971,0.952,-1.95675,47.005,60.293,28.26933
Case_15-09,avg,otsu,11,34.811,29.912,-14.07314,0.966,0.935,-3.20911,52.62,55.211,4.92398
Case_15-10,avg,otsu,11,34.385,29.514,-14.16606,0.97,0.943,-2.78351,52.253,54.295,3.90791
Case_15-11,avg,otsu,11,34.101,28.683,-15.8881,0.965,0.925,-4.14508,51.996,52.88,1.70013
Case_15-12,avg,otsu,11,35.404,30.977,-12.50424,0.972,0.953,-1.95473,49.992,56.326,12.67003
Case_16-01,avg,otsu,11,35.232,30.247,-14.14907,0.952,0.921,-3.2563,55.323,57.233,3.45245
Case_16-02,avg,otsu,11,35.15,30.775,-12.44666,0.963,0.943,-2.07684,45.793,59.448,29.81897
Case_16-03,avg,otsu,11,35.059,29.724,-15.21721,0.957,0.918,-4.07524,43.51,62.023,42.54884
Case_16-04,avg,otsu,11,35.447,30.727,-13.31565,0.956,0.928,-2.92887,51.594,60.827,17.89549
Case_16-05,avg,otsu,11,35.491,30.443,-14.22332,0.955,0.93,-2.6178,54.816,59.99,9.43885
Case_16-06,avg,otsu,11,34.237,28.974,-15.37226,0.969,0.938,-3.19917,52.907,54.295,2.62347
Case_16-07,avg,otsu,11,35.164,30.282,-13.88352,0.963,0.938,-2.59605,48.529,60.079,23.8002
Case_16-08,avg,otsu,11,34.392,29.321,-14.74471,0.972,0.94,-3.29218,52.67,56.335,6.95842
Case_16-09,avg,otsu,11,34.99,29.909,-14.52129,0.968,0.937,-3.20248,52.763,57.105,8.22925
Case_16-10,avg,otsu,11,35.438,31.416,-11.3494,0.963,0.936,-2.80374,45.282,62.796,38.67762
Case_16-11,avg,otsu,11,34.611,30.216,-12.69828,0.974,0.952,-2.25873,50.136,57.656,14.9992
Case_16-12,avg,otsu,11,34.532,30.075,-12.90687,0.972,0.949,-2.36626,50.221,56.436,12.3753
Case_16-13,avg,otsu,11,34.386,29.301,-14.788,0.969,0.939,-3.09598,52.87,55.835,5.6081
Case_17-01,avg,otsu,11,33.93,28.089,-17.21485,0.974,0.939,-3.59343,48.518,53.497,10.26217
Case_17-02,avg,otsu,11,33.788,28.274,-16.3194,0.974,0.945,-2.97741,50.88,52.497,3.17807
Case_17-03,avg,otsu,11,33.795,27.796,-17.75115,0.968,0.928,-4.13223,48.765,53.078,8.84446
Case_17-04,avg,otsu,11,33.56,27.59,-17.78903,0.973,0.936,-3.80267,47.495,52.421,10.37162
Case_17-05,avg,otsu,11,33.959,27.677,-18.49878,0.964,0.917,-4.87552,49.105,52.331,6.5696
Case_17-06,avg,otsu,11,33.193,26.89,-18.98894,0.97,0.923,-4.84536,46.087,52.378,13.65027
Case_17-07,avg,otsu,11,33.889,27.905,-17.65765,0.971,0.932,-4.01648,50.708,51.395,1.35482
Case_17-08,avg,otsu,11,34.191,28.537,-16.53652,0.977,0.949,-2.86592,53.227,52.592,-1.193
Case_17-09,avg,otsu,11,33.977,28.144,-17.1675,0.972,0.938,-3.49794,53.537,52.435,-2.05839
Case_17-10,avg,otsu,11,34.173,28.427,-16.81444,0.968,0.932,-3.71901,51.037,51.726,1.35
Case_17-11,avg,otsu,11,33.119,27.155,-18.00779,0.976,0.941,-3.58607,47.096,51.79,9.96688
Case_17-12,avg,otsu,11,33.674,27.806,-17.42591,0.97,0.932,-3.91753,49.255,51.626,4.81372
Case_2-01,avg,otsu,11,35.891,32.214,-10.24491,0.972,0.962,-1.02881,45.317,57.586,27.07373
Case_2-02,avg,otsu,11,36.378,33.177,-8.79927,0.974,0.972,-0.20534,44.547,63.087,41.61896
Case_2-03,avg,otsu,11,35.419,31.634,-10.68635,0.975,0.967,-0.82051,43.043,57.711,34.07755
Case_2-04,avg,otsu,11,35.722,32.399,-9.30239,0.975,0.97,-0.51282,47.07,57.112,21.33418
Case_2-05,avg,otsu,11,37.197,35.407,-4.81222,0.971,0.973,0.20597,47.499,54.059,13.81082
Case_2-06,avg,otsu,11,36.569,33.655,-7.9685,0.974,0.976,0.20534,45.713,62.311,36.30915
Case_2-07,avg,otsu,11,36.366,33.375,-8.22472,0.975,0.975,0,45.189,61.362,35.78968
Case_2-08,avg,otsu,11,35.789,32.536,-9.08939,0.975,0.97,-0.51282,46.356,57.873,24.84468
Case_3-01,avg,otsu,11,34.411,30.311,-11.91479,0.974,0.962,-1.23203,47.791,55.332,15.77912
Case_3-02,avg,otsu,11,33.495,28.623,-14.54545,0.975,0.953,-2.25641,53.717,49.257,-8.30277
Case_3-03,avg,otsu,11,33.462,28.502,-14.82278,0.97,0.944,-2.68041,53.325,49.423,-7.31739
Case_3-04,avg,otsu,11,33.664,29.068,-13.65257,0.976,0.955,-2.15164,53.82,50.903,-5.41992
Case_3-05,avg,otsu,11,33.343,28.715,-13.87997,0.974,0.956,-1.84805,51.615,49.613,-3.87872
Case_3-06,avg,otsu,11,33.534,28.634,-14.61204,0.972,0.944,-2.88066,51.383,51.748,0.71035
Case_3-07,avg,otsu,11,34.25,30.684,-10.41168,0.982,0.972,-1.01833,52.011,57.301,10.17093
Case_3-08,avg,otsu,11,33.99,28.958,-14.80435,0.974,0.952,-2.25873,55.234,50.077,-9.33664
Case_3-09,avg,otsu,11,34.585,31.292,-9.52147,0.974,0.963,-1.12936,52.623,57.525,9.31532
Case_3-10,avg,otsu,11,34.116,29.961,-12.17904,0.979,0.964,-1.53218,52.581,56.009,6.51947
Case_4-01,avg,otsu,11,36.198,33.246,-8.15515,0.975,0.977,0.20513,57.01,63.426,11.25417
Case_4-02,avg,otsu,11,35.2,32.234,-8.42614,0.989,0.987,-0.20222,47.343,63.218,33.53188
Case_4-03,avg,otsu,11,35.465,32.235,-9.10757,0.985,0.983,-0.20305,48.818,63.195,29.4502
Case_4-04,avg,otsu,11,35.075,31.905,-9.03778,0.99,0.987,-0.30303,47.353,63.2,33.46567
Case_4-05,avg,otsu,11,35.035,31.701,-9.5162,0.987,0.983,-0.40527,48.252,62.237,28.98325
Case_4-06,avg,otsu,11,35.192,31.944,-9.22937,0.988,0.986,-0.20243,48.811,58.205,19.24566
Case_4-07,avg,otsu,11,35.473,32.715,-7.77493,0.987,0.986,-0.10132,43.381,67.734,56.13748
Case_4-08,avg,otsu,11,36.438,34.871,-4.30046,0.987,0.989,0.20263,47.883,65.844,37.51018
Case_4-09,avg,otsu,11,35.653,32.996,-7.45239,0.989,0.988,-0.10111,44.463,66.91,50.48467
Case_4-10,avg,otsu,11,34.832,31.46,-9.68075,0.986,0.982,-0.40568,46.797,60.81,29.94423
Case_5-01,avg,otsu,11,35.524,32.005,-9.90598,0.972,0.963,-0.92593,51.268,56.339,9.89116
Case_5-02,avg,otsu,11,35.811,32.295,-9.81821,0.963,0.956,-0.7269,49.475,56.765,14.73471
Case_5-04,avg,otsu,11,36.049,32.706,-9.27349,0.964,0.96,-0.41494,44.307,62.251,40.49924
Case_5-05,avg,otsu,11,35.889,32.402,-9.71607,0.974,0.968,-0.61602,52.911,55.54,4.96872
Case_5-07,avg,otsu,11,36.058,32.625,-9.52077,0.966,0.961,-0.5176,46.34,61.317,32.31981
Case_5-08,avg,otsu,11,35.829,32.184,-10.17332,0.969,0.962,-0.72239,51.889,54.718,5.45202
Case_6-01,avg,otsu,11,33.747,28.432,-15.74955,0.972,0.952,-2.05761,52.247,50.917,-2.5456
Case_6-02,avg,otsu,11,33.631,28.283,-15.902,0.97,0.95,-2.06186,53.115,48.701,-8.31027
Case_6-03,avg,otsu,11,33.686,28.528,-15.312,0.974,0.954,-2.05339,52.509,49.677,-5.39336
Case_6-04,avg,otsu,11,34.387,29.806,-13.32189,0.972,0.958,-1.44033,43.391,56.582,30.40031
Case_6-05,avg,otsu,11,33.69,28.722,-14.74622,0.975,0.961,-1.4359,53.746,48.41,-9.92818
Case_6-06,avg,otsu,11,34.027,29.675,-12.78984,0.977,0.966,-1.1259,50.368,50.464,0.1906
Case_6-07,avg,otsu,11,34.428,30.12,-12.51307,0.973,0.96,-1.33607,42.993,53.983,25.5623
Case_6-08,avg,otsu,11,33.592,28.843,-14.13729,0.968,0.952,-1.65289,50.744,49.064,-3.31074
Case_6-10,avg,otsu,11,34.305,29.66,-13.5403,0.972,0.961,-1.13169,49.742,49.168,-1.15395
Case_7-01,avg,otsu,11,39.116,35.832,-8.39554,0.957,0.953,-0.41797,49.84,51.475,3.2805
Case_7-02,avg,otsu,11,39.128,35.88,-8.30096,0.959,0.957,-0.20855,45.954,50.725,10.38212
Case_7-03,avg,otsu,11,38.507,34.273,-10.9954,0.962,0.953,-0.93555,46.162,54.061,17.11148
Case_7-04,avg,otsu,11,38.833,35.234,-9.26789,0.963,0.957,-0.62305,45.408,51.951,14.40936
Case_7-05,avg,otsu,11,38.177,33.743,-11.61432,0.963,0.953,-1.03842,46.168,54.407,17.84569
Case_7-06,avg,otsu,11,38.122,33.435,-12.29474,0.964,0.954,-1.03734,45.409,53.222,17.20584
Case_7-07,avg,otsu,11,38.318,34.273,-10.5564,0.967,0.962,-0.51706,48.802,56.04,14.83136
Case_7-08,avg,otsu,11,38.105,34.021,-10.71775,0.961,0.95,-1.14464,55.092,54.43,-1.20163
Case_7-09,avg,otsu,11,37.247,33.142,-11.02102,0.966,0.957,-0.93168,58.074,55.362,-4.6699
Case_7-10,avg,otsu,11,38.04,34.867,-8.34122,0.941,0.93,-1.16897,57.033,55.221,-3.17711
Case_7-12,avg,otsu,11,37.297,33.026,-11.45132,0.96,0.947,-1.35417,57.267,60.107,4.95923
Case_8-01,avg,otsu,11,35.322,29.273,-17.1253,0.938,0.888,-5.33049,47.116,60.337,28.06053
Case_8-02,avg,otsu,11,35.864,30.385,-15.27716,0.94,0.912,-2.97872,58.62,61.184,4.37393
Case_8-03,avg,otsu,11,35.897,31.302,-12.80051,0.938,0.926,-1.27932,55.935,65.912,17.83677
Case_8-04,avg,otsu,11,35.92,30.604,-14.79955,0.939,0.911,-2.9819,57.692,65.214,13.0382
Case_9-01,avg,otsu,11,32.783,26.184,-20.12934,0.963,0.897,-6.85358,44.237,59.916,35.44318
Case_9-02,avg,otsu,11,33.534,26.73,-20.28986,0.949,0.875,-7.79768,46.073,60.073,30.38656
Case_9-03,avg,otsu,11,33.112,25.003,-24.48961,0.944,0.781,-17.26695,46.273,51.802,11.94865
Case_9-04,avg,otsu,11,33.201,26.572,-19.96627,0.959,0.872,-9.07195,46.2,55.568,20.27706
Case_9-05,avg,otsu,11,32.886,25.084,-23.72438,0.954,0.81,-15.09434,42.304,54.735,29.38493
Case_9-07,avg,otsu,11,33.11,25.031,-24.40048,0.948,0.81,-14.55696,51.367,52.991,3.16156
Case_9-08,avg,otsu,11,33.3,25.497,-23.43243,0.956,0.84,-12.13389,53.677,52.977,-1.3041
Case_9-10,avg,otsu,11,33.049,25.314,-23.40464,0.959,0.844,-11.99166,43.85,52.08,18.76853
