name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,17,33.476,23.827,-28.82363,0.972,0.915,-5.8642,52.435,60.444,15.27415
Case_1-02,avg,otsu,17,33.482,23.089,-31.04056,0.972,0.907,-6.68724,52.75,57.021,8.09668
Case_1-03,avg,otsu,17,33.98,25.578,-24.72631,0.977,0.944,-3.37769,49.548,64.171,29.5128
Case_1-04,avg,otsu,17,33.947,25.248,-25.62524,0.979,0.944,-3.57508,52.916,63.54,20.0771
Case_1-05,avg,otsu,17,33.969,25.416,-25.17884,0.978,0.941,-3.78323,49.426,65.099,31.71003
Case_1-06,avg,otsu,17,33.434,23.399,-30.01436,0.977,0.918,-6.03889,53.791,59.41,10.44599
Case_1-07,avg,otsu,17,33.741,24.497,-27.39694,0.981,0.935,-4.68909,52.955,65.2,23.12341
Case_1-08,avg,otsu,17,34.152,25.604,-25.02928,0.975,0.939,-3.69231,49.907,64.241,28.72142
Case_10-01,avg,otsu,17,32.913,22.397,-31.9509,0.964,0.803,-16.70124,41.999,66.693,58.79664
Case_10-02,avg,otsu,17,33.662,22.237,-33.94035,0.969,0.807,-16.71827,44.972,65.843,46.40888
Case_10-03,avg,otsu,17,32.564,22.251,-31.66994,0.961,0.794,-17.37773,41.347,66.087,59.83505
Case_10-04,avg,otsu,17,32.984,21.748,-34.065,0.967,0.799,-17.37332,42.219,65.108,54.21493
Case_10-05,avg,otsu,17,34.767,25.025,-28.02082,0.972,0.884,-9.0535,50.273,66.877,33.02767
Case_10-06,avg,otsu,17,33.637,22.279,-33.76639,0.97,0.821,-15.36082,45.244,64.703,43.00902
Case_10-07,avg,otsu,17,33.555,22.371,-33.33035,0.971,0.824,-15.13903,43.705,66.322,51.74923
Case_10-08,avg,otsu,17,33.535,22.435,-33.09975,0.971,0.826,-14.93306,43.72,66.451,51.99222
Case_10-09,avg,otsu,17,33.125,22.696,-31.48377,0.969,0.829,-14.44788,44.105,66.826,51.5157
Case_10-10,avg,otsu,17,33.951,24.199,-28.72375,0.965,0.835,-13.4715,42.055,67.31,60.05231
Case_11-07,avg,otsu,17,34.089,23.866,-29.98915,0.963,0.827,-14.12253,54.242,57.716,6.40463
Case_11-09,avg,otsu,17,38.547,30.059,-22.01987,0.965,0.932,-3.41969,48.089,50.858,5.75807
Case_11-10,avg,otsu,17,36.241,27.296,-24.68199,0.964,0.896,-7.05394,39.272,55.718,41.87716
Case_11-11,avg,otsu,17,36.246,27.044,-25.38763,0.965,0.893,-7.46114,39.729,55.666,40.11427
Case_11-12,avg,otsu,17,35.801,26.665,-25.51884,0.962,0.885,-8.00416,45.986,55.058,19.72774
Case_11-13,avg,otsu,17,37.679,28.736,-23.73471,0.966,0.914,-5.38302,45.616,54.43,19.32217
Case_11-15,avg,otsu,17,34.824,25.848,-25.77533,0.971,0.896,-7.724,54.989,56.707,3.12426
Case_12-01,avg,otsu,17,34.878,27.174,-22.08842,0.98,0.947,-3.36735,51.159,68.374,33.64999
Case_12-02,avg,otsu,17,34.763,27.123,-21.97739,0.981,0.949,-3.26198,53.067,67.764,27.69518
Case_12-03,avg,otsu,17,34.647,26.902,-22.35403,0.98,0.947,-3.36735,52.704,68.293,29.5784
Case_12-04,avg,otsu,17,34.72,25.588,-26.30184,0.98,0.921,-6.02041,52.736,68.079,29.09398
Case_12-05,avg,otsu,17,34.393,25.214,-26.68857,0.977,0.909,-6.96008,50.315,68.414,35.97138
Case_12-06,avg,otsu,17,34.131,25.508,-25.26442,0.977,0.92,-5.83419,49.589,68.546,38.22824
Case_12-07,avg,otsu,17,34.275,25.432,-25.80015,0.976,0.909,-6.86475,49.935,68.738,37.65495
Case_12-08,avg,otsu,17,34.359,25.76,-25.02692,0.979,0.924,-5.61798,51.181,68.777,34.37995
Case_12-09,avg,otsu,17,34.458,25.751,-25.26844,0.98,0.929,-5.20408,51.664,68.558,32.69975
Case_12-10,avg,otsu,17,34.418,26.454,-23.13906,0.98,0.946,-3.46939,52.146,68.234,30.85184
Case_12-11,avg,otsu,17,34.365,25.108,-26.93729,0.98,0.924,-5.71429,51.479,68.067,32.22285
Case_12-12,avg,otsu,17,34.446,25.965,-24.62115,0.976,0.925,-5.22541,52.459,68.497,30.57245
Case_13-01,avg,otsu,17,33.573,23.822,-29.04417,0.964,0.838,-13.07054,42.426,67.023,57.97624
Case_13-02,avg,otsu,17,33.589,23.39,-30.36411,0.962,0.806,-16.21622,43.447,65.955,51.80565
Case_13-03,avg,otsu,17,33.767,23.288,-31.03326,0.965,0.821,-14.92228,43.664,66.744,52.85819
Case_13-04,avg,otsu,17,34.317,25.649,-25.25862,0.962,0.868,-9.77131,48.349,63.243,30.80519
