name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,fixed_multilevel_tresholding,7,28.506,29.16,2.29425,0.929,0.946,1.82992,44.206,54.184,22.5716
Case_1-02,avg,fixed_multilevel_tresholding,7,28.44,29.144,2.47539,0.927,0.947,2.1575,45.46,52.561,15.62033
Case_1-03,avg,fixed_multilevel_tresholding,7,28.9,29.91,3.49481,0.94,0.957,1.80851,44.406,57.328,29.09967
Case_1-04,avg,fixed_multilevel_tresholding,7,28.842,29.95,3.84162,0.944,0.962,1.90678,44.233,57.826,30.73045
Case_1-05,avg,fixed_multilevel_tresholding,7,28.935,29.83,3.09314,0.941,0.957,1.70032,45.133,57.485,27.368
Case_1-06,avg,fixed_multilevel_tresholding,7,28.466,29.176,2.4942,0.939,0.954,1.59744,45.905,53.575,16.70842
Case_1-07,avg,fixed_multilevel_tresholding,7,28.853,29.623,2.6687,0.95,0.961,1.15789,45.998,55.912,21.55311
Case_1-08,avg,fixed_multilevel_tresholding,7,29.023,30.036,3.49034,0.935,0.954,2.03209,46.057,56.884,23.50783
Case_10-01,avg,fixed_multilevel_tresholding,7,28.265,27.345,-3.25491,0.909,0.894,-1.65017,52.368,56.981,8.80881
Case_10-02,avg,fixed_multilevel_tresholding,7,28.705,27.913,-2.7591,0.916,0.908,-0.87336,51.719,55.618,7.53882
Case_10-03,avg,fixed_multilevel_tresholding,7,28.034,27.085,-3.38518,0.902,0.887,-1.66297,51.503,57.158,10.97994
Case_10-04,avg,fixed_multilevel_tresholding,7,28.155,27.113,-3.70094,0.913,0.898,-1.64294,51.346,56.395,9.83329
Case_10-05,avg,fixed_multilevel_tresholding,7,29.55,29.731,0.61252,0.922,0.931,0.97614,53.272,56.416,5.90179
Case_10-06,avg,fixed_multilevel_tresholding,7,28.622,27.989,-2.21159,0.918,0.913,-0.54466,52.41,55.49,5.87674
Case_10-07,avg,fixed_multilevel_tresholding,7,28.615,27.763,-2.97746,0.922,0.913,-0.97614,52.779,56.655,7.34383
Case_10-08,avg,fixed_multilevel_tresholding,7,28.629,27.838,-2.76293,0.921,0.913,-0.86862,52.79,56.698,7.40292
Case_10-09,avg,fixed_multilevel_tresholding,7,28.283,27.618,-2.35124,0.918,0.909,-0.98039,51.182,56.684,10.74987
Case_10-10,avg,fixed_multilevel_tresholding,7,28.849,28.404,-1.54251,0.901,0.896,-0.55494,52.489,57.299,9.16382
Case_11-07,avg,fixed_multilevel_tresholding,7,29.139,28.634,-1.73307,0.902,0.899,-0.33259,61.466,51.23,-16.65311
