sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.1,3,-5.10967169290389e-05,-1.74183452507269e-06,-2.55209688130969e-06,-0.000175900184668478,45
0.2,3,-5.91046444275345e-05,-2.1746408312451e-06,-2.84533429294753e-06,-9.96500693007039e-05,45
0.3,3,-8.84384114583504e-05,-3.32439669988205e-06,-0.000101543054067088,-0.000790918181935258,45
0.4,3,0.483440513700114,0.0828271428043659,-0.449583708686048,-22.4295990000096,45
0.5,3,1.53942102730199,0.275505220900145,1.8048320885142,-34.6353203066895,45
0.6,3,2.067233176959,0.372730635249518,4.00612830149045,-36.7733456934915,45
0.7,3,2.29474867554912,0.421183750700578,5.98251570863428,-30.6176981333401,45
0.8,3,2.34632657334351,0.43554289964418,6.85187600128189,-26.4251916988978,45
0.9,3,2.35579314239014,0.445267255534755,7.76227232675798,-24.8407333545702,45
1.1,3,2.31236543362898,0.444317824547461,8.31266200068395,-22.0019521193685,45
1.2,3,2.28672693130556,0.441737450246425,8.29929163363585,-21.5821771389854,45
1.3,3,2.27136225069961,0.441620596346311,8.79492843896162,-21.1801346260608,45
1.4,3,2.25286853565179,0.440092302976204,8.88823644965917,-20.7294656798839,45
1.5,3,2.23666853725747,0.438366596343337,8.91161447480451,-20.4707119467806,45
1.6,3,2.22467877623643,0.437672723737619,9.11757048108129,-20.2378677289059,45
1.7,3,2.2119798681751,0.436225518414287,9.13039788963972,-20.0283369952148,45
1.8,3,2.20293092626182,0.435177845799306,9.13440665673895,-19.8969711007886,45
1.9,3,2.19534311187512,0.434624172254493,9.19429931754915,-19.7608389882307,45
1,3,2.33410721737063,0.444899705993844,7.98140398496635,-23.2163859269007,45
2.1,3,2.18267967633649,0.433103299941997,9.19295517359509,-19.6132374919605,45
2.2,3,2.17481706706753,0.432547328164969,9.30814232804087,-19.4103656600632,45
2.3,3,2.17134832555056,0.43213498598641,9.307184841739,-19.3709036384177,45
2.4,3,2.16579139201475,0.431671787736531,9.35085075450109,-19.2347430720404,45
2.5,3,2.16301772387672,0.4313349340445,9.35031176805409,-19.2060491271984,45
2.6,3,2.15923543891476,0.430990475883112,9.37397869267371,-19.124246776744,45
2.7,3,2.15734408675365,0.430765573168931,9.37431849066891,-19.1138769417211,45
2.8,3,2.15187095718605,0.43015401114758,9.38728455582604,-19.031469343243,45
2.9,3,2.14884491711853,0.429819606427238,9.38708910089023,-18.9560860236509,45
2,3,2.18832574077069,0.433768184451898,9.18828379937766,-19.6796138658428,45
3.1,3,2.14417178269627,0.429280084623834,9.40344242405774,-18.8677184014285,45
3.2,3,2.14344305793958,0.429205592475135,9.40298735264211,-18.8658507251609,45
3.3,3,2.13934813818289,0.428665615476124,9.39886297719261,-18.8384849769714,45
3.4,3,2.13659358319477,0.428313539643566,9.3990597295577,-18.7945754817273,45
3.5,3,2.13618802347074,0.428275625816787,9.3998041745901,-18.7978780612154,45
3.6,3,2.13381763189885,0.42796063559326,9.40407361366077,-18.7518850286313,45
3.7,3,2.13094767666716,0.427568738032817,9.40349913365955,-18.7095563785342,45
3.8,3,2.12971235044048,0.427418766838403,9.40004307822881,-18.7022584096224,45
3.9,3,2.12873155479743,0.427288328738341,9.40375625610329,-18.675541182159,45
3,3,2.14719711102252,0.429636604121236,9.39307281096643,-18.9386462226005,45
4.1,3,2.12506513765757,0.426787397965994,9.39855937647733,-18.6242784368874,45
4.2,3,2.12370235100641,0.426605328791736,9.39707738382557,-18.6030546636413,45
4.3,3,2.12246606661672,0.426438171345128,9.39806832805471,-18.5890926718114,45
4.4,3,2.12230388207017,0.426423421118998,9.39738589392036,-18.5868528674101,45
4.5,3,2.12110835301123,0.426264373007407,9.39456282692416,-18.577005899405,45
4.6,3,2.12019774467819,0.426146257503193,9.39242204411958,-18.5619547623991,45
4.7,3,2.11937331266765,0.426038453987894,9.39056261278386,-18.5465674621233,45
4.8,3,2.11862541676483,0.425943258530944,9.38996626610735,-18.5432808722629,45
4.9,3,2.11803834195814,0.425869579866763,9.38952082294867,-18.5339222664954,45
4,3,2.12695252831577,0.427044362085845,9.40110868797025,-18.6443198858737,45
5.1,3,2.11703391154894,0.42574507526165,9.38801873884985,-18.5297898562303,45
5.2,3,2.11665259810736,0.425699201320597,9.38779581440672,-18.5246432795633,45
5.3,3,2.11631032326096,0.425658340047073,9.38718569512092,-18.5194380535515,45
5.4,3,2.11601591030203,0.425624284982973,9.38663295445163,-18.5178438430786,45
5.5,3,2.11577246109562,0.42559660994344,9.38623086621443,-18.5155137227426,45
5.6,3,2.11555318312988,0.425572051203476,9.38632164892999,-18.515990778498,45
5.7,3,2.11525618900874,0.425538348084894,9.38652343074004,-18.5116966677252,45
5.8,3,2.11510111713889,0.425522214030824,9.38689704867687,-18.5092133928529,45
5.9,3,2.11496915889894,0.425508507799144,9.38651267602804,-18.5070757461908,45
5,3,2.11750309829608,0.42580229608399,9.38847812666399,-18.5308345289008,45
6,3,2.11485771080879,0.425497357022679,9.38644079792479,-18.5067298583893,45
