name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,gauss,multi,0.4,13,40.1243415195432,40.32913096974,0.510387067902542,0.993165191062803,0.993404094621383,0.024054765584804,48.5780172238037,47.8925305686345,-1.41110464021437,5.05276719129287,4.44933044622163,-11.9426983715202
Case_1-01,gauss,multi,0.7,13,40.1243415195432,40.2820983539231,0.393169902372178,0.993165191062803,0.99415648622638,0.0998117103274708,48.5780172238037,52.6261689571394,8.33329963774656,5.05276719129287,6.31028152284454,24.8876364958725
Case_1-01,gauss,multi,1.1,13,40.1243415195432,37.8280947570478,-5.72282728023589,0.993165191062803,0.991915333871388,-0.125845851492044,48.5780172238037,55.6482170969858,14.5543195816515,5.05276719129287,8.5642738077427,69.4967031629917
Case_1-01,gauss,multi,1.4,13,40.1243415195432,35.7207503585886,-10.9748621265467,0.993165191062803,0.988684430617071,-0.451159634474999,48.5780172238037,56.535945873254,16.3817485855533,5.05276719129287,10.1844243676496,101.561322381918
Case_1-01,gauss,multi,1.7,13,40.1243415195432,33.8526132865996,-15.6307318585874,0.993165191062803,0.984480213013017,-0.874474672284109,48.5780172238037,56.031723235962,15.3437839544137,5.05276719129287,11.8851193385925,135.220006951308
Case_1-01,gauss,multi,2,13,40.1243415195432,32.2860633440418,-19.5349702416515,0.993165191062803,0.979659008345642,-1.35991301736094,48.5780172238037,55.3238527143918,13.8866011338201,5.05276719129287,13.3112220936249,163.444199775587
Case_1-01,gauss,multi,2.3,13,40.1243415195432,31.0127265345547,-22.7084473910944,0.993165191062803,0.974617368701119,-1.86754656008797,48.5780172238037,55.4318264587922,14.1088698688799,5.05276719129287,14.9694589502363,196.262590052284
Case_1-01,gauss,multi,2.6,13,40.1243415195432,30.0055438402397,-25.2186012183527,0.993165191062803,0.969741111185524,-2.35852807650381,48.5780172238037,55.9274133099502,15.1290573517793,5.05276719129287,16.2024867760461,220.665610795742
Case_1-01,gauss,multi,2.9,13,40.1243415195432,29.2202596511937,-27.1757278883655,0.993165191062803,0.965291268111754,-2.80657469692632,48.5780172238037,55.5581427957377,14.3688976430962,5.05276719129287,17.2492353505706,241.38195364107
Case_1-02,gauss,multi,0.4,13,40.2936625114587,40.468705091837,0.43441715016234,0.993246756269472,0.993438971377358,0.0193522009181028,53.8161610245821,55.5808646070271,3.27913316157758,5.9108498153191,5.30504718241442,-10.2489938305424
Case_1-02,gauss,multi,0.7,13,40.2936625114587,40.4877847264145,0.481768602942354,0.993246756269472,0.994253167846992,0.101325433097835,53.8161610245821,58.4724757302283,8.65226098814318,5.9108498153191,7.94882209728971,34.4784987885974
Case_1-02,gauss,multi,1.1,13,40.2936625114587,38.156972267481,-5.30279480891076,0.993246756269472,0.992528797228007,-0.0722840559945164,53.8161610245821,59.2065732603914,10.0163447804222,5.9108498153191,10.0721496891315,70.4010422160893
Case_1-02,gauss,multi,1.4,13,40.2936625114587,36.0051306521942,-10.643191985948,0.993246756269472,0.989829323767205,-0.344066817303605,53.8161610245821,57.5427243654232,6.92461756820393,5.9108498153191,11.2515290467503,90.3538306385291
Case_1-02,gauss,multi,1.7,13,40.2936625114587,34.0204947090915,-15.568621493723,0.993246756269472,0.986086943372781,-0.720849361097653,53.8161610245821,55.7706038996614,3.63170251810904,5.9108498153191,12.3740000622723,109.343841391516
Case_1-02,gauss,multi,2,13,40.2936625114587,32.3186621966247,-19.792195143755,0.993246756269472,0.981519884486523,-1.18066046618609,53.8161610245821,54.2814508546035,0.864591269914133,5.9108498153191,13.5416952397115,129.098956373677
Case_1-02,gauss,multi,2.3,13,40.2936625114587,30.9236985700159,-23.2541877740159,0.993246756269472,0.976498648079786,-1.68619812589073,53.8161610245821,53.9352019539856,0.221199221826944,5.9108498153191,14.6894407980956,148.516562881113
Case_1-02,gauss,multi,2.6,13,40.2936625114587,29.8177781463798,-25.9988388052334,0.993246756269472,0.971452976220725,-2.19419594488306,53.8161610245821,54.4418103334095,1.16256770627255,5.9108498153191,15.5578722726342,163.208722243509
Case_1-02,gauss,multi,2.9,13,40.2936625114587,28.9565267869864,-28.1362750810956,0.993246756269472,0.966721726608913,-2.67053775843019,53.8161610245821,54.4735843856702,1.22160954733998,5.9108498153191,16.5021814298199,179.18458335807
Case_1-03,gauss,multi,0.4,13,40.7579823144546,40.9025204035885,0.354625231491369,0.99442544809773,0.994566915435922,0.0142260376042644,47.5404266849396,44.2409107044593,-6.94044250453798,5.40913135397936,4.93937210342799,-8.68455986386395
Case_1-03,gauss,multi,0.7,13,40.7579823144546,41.1033909232753,0.847462482700301,0.99442544809773,0.995349074713075,0.09288042830283,47.5404266849396,51.2062257314152,7.71090901385812,5.40913135397936,7.2231582583969,33.5363810879358
Case_1-03,gauss,multi,1.1,13,40.7579823144546,39.0742110898129,-4.13114469615092,0.99442544809773,0.994019660314563,-0.0408062549025828,47.5404266849396,55.4003019832265,16.5330348218706,5.40913135397936,9.39253629081417,73.6422297067037
Case_1-03,gauss,multi,1.4,13,40.7579823144546,37.1404964166992,-8.87552742391886,0.99442544809773,0.991931907160366,-0.250751923347672,47.5404266849396,57.316286753728,20.5632568962308,5.40913135397936,11.221072323919,107.446844781537
