name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,gauss,multi,0.4,3,40.1243415195432,40.3291263136597,0.51037546377372,0.993165191062803,0.993404092127632,0.024054514493556,48.5780172238037,47.8925301436918,-1.41110551497767,5.05276719129287,4.4492918973383,-11.9434612976924
Case_1-01,gauss,multi,0.7,3,40.1243415195432,40.4299870197961,0.76174583476727,0.993165191062803,0.994227022837077,0.106913913599536,48.5780172238037,52.2191557074628,7.4954448364658,5.05276719129287,6.18854980777087,22.4784276314023
Case_1-01,gauss,multi,1.1,3,40.1243415195432,39.8725015760341,-0.627648788669694,0.993165191062803,0.993855644730873,0.0695205263215849,48.5780172238037,53.3493085802218,9.821914580079,5.05276719129287,6.90710620391356,36.6994746129638
Case_1-01,gauss,multi,1.4,3,40.1243415195432,39.7021314816981,-1.05225412269878,0.993165191062803,0.993712259985536,0.0550833766281397,48.5780172238037,53.6159113134592,10.3707281144174,5.05276719129287,7.08926443892755,40.3045929197777
Case_1-01,gauss,multi,1.7,3,40.1243415195432,39.6047391420372,-1.29498044784844,0.993165191062803,0.993625114304386,0.0463088362058212,48.5780172238037,53.7880066247208,10.7249939348371,5.05276719129287,7.1625673554683,41.755340871654
Case_1-01,gauss,multi,2,3,40.1243415195432,39.5567682335926,-1.41453607574884,0.993165191062803,0.993581185168573,0.0418856912740585,48.5780172238037,53.8505853946602,10.8538151044026,5.05276719129287,7.1706338983058,41.9149869137554
Case_1-01,gauss,multi,2.3,3,40.1243415195432,39.5223544628574,-1.50030389007797,0.993165191062803,0.993548607589129,0.0386055139443438,48.5780172238037,53.9128711740487,10.9820331399423,5.05276719129287,7.16466122088429,41.7967808457655
Case_1-01,gauss,multi,2.6,3,40.1243415195432,39.4936883079044,-1.57174719323836,0.993165191062803,0.993521866010341,0.0359129529254487,48.5780172238037,53.9733740939021,11.1065810801653,5.05276719129287,7.2099287404571,42.6926764581898
Case_1-01,gauss,multi,2.9,3,40.1243415195432,39.4735195305237,-1.62201288388141,0.993165191062803,0.993502195608484,0.0339323758739924,48.5780172238037,54.0004335730468,11.1622842164626,5.05276719129287,7.24652518260486,43.416961602592
Case_1-02,gauss,multi,0.4,3,40.2936625114587,40.4687008179271,0.434406543258694,0.993246756269472,0.993438970418241,0.0193521043542494,53.8161610245821,55.5808649654564,3.27913382760285,5.9108498153191,5.30506488253889,-10.2486943791095
Case_1-02,gauss,multi,0.7,3,40.2936625114587,40.6236469907707,0.818948833996337,0.993246756269472,0.994301443301438,0.106185801796821,53.8161610245821,58.2985370171924,8.32905191911196,5.9108498153191,7.69100314137891,30.1167071010025
Case_1-02,gauss,multi,1.1,3,40.2936625114587,40.1280502132433,-0.411013265841291,0.993246756269472,0.994037158069543,0.07957758684649,53.8161610245821,58.8871464261561,9.42279290278193,5.9108498153191,8.5325141931267,44.3534256447025
Case_1-02,gauss,multi,1.4,3,40.2936625114587,39.9739651074902,-0.793418577617784,0.993246756269472,0.993927986616103,0.0685862140833849,53.8161610245821,59.0077028820595,9.64680824242739,5.9108498153191,8.67960347314738,46.8418881266873
Case_1-02,gauss,multi,1.7,3,40.2936625114587,39.8861157153393,-1.01144142953872,0.993246756269472,0.993862174174327,0.0619602229728198,53.8161610245821,59.0653331251347,9.75389548532631,5.9108498153191,8.75400051498318,48.1005403367804
Case_1-02,gauss,multi,2,3,40.2936625114587,39.841701128006,-1.12166865775524,0.993246756269472,0.993827502651287,0.0584694969451766,53.8161610245821,59.0665810333718,9.75621432080863,5.9108498153191,8.75899904747742,48.1851057148633
Case_1-02,gauss,multi,2.3,3,40.2936625114587,39.8100766067075,-1.20015375771238,0.993246756269472,0.993801551043192,0.0558566912217683,53.8161610245821,59.0812844691419,9.78353591991607,5.9108498153191,8.78085140315571,48.5548047659483
Case_1-02,gauss,multi,2.6,3,40.2936625114587,39.7827164835733,-1.26805556020151,0.993246756269472,0.993779448525634,0.05363141161041,53.8161610245821,59.0755465645695,9.77287387256224,5.9108498153191,8.82191397874592,49.2495031066807
Case_1-02,gauss,multi,2.9,3,40.2936625114587,39.7634674827871,-1.31582734262685,0.993246756269472,0.993763276792026,0.0520032428289818,53.8161610245821,59.0875114788365,9.79510681158883,5.9108498153191,8.85762941273134,49.8537382860767
Case_1-03,gauss,multi,0.4,3,40.7579823144546,40.9025111546207,0.354602539083028,0.99442544809773,0.994566905581469,0.0142250466347056,47.5404266849396,44.2409102259474,-6.94044351107492,5.40913135397936,4.93963195251078,-8.67975596716065
Case_1-03,gauss,multi,0.7,3,40.7579823144546,41.2076753271391,1.10332501058311,0.99442544809773,0.995377873214264,0.0957764222904648,47.5404266849396,50.6047477846765,6.44571644264958,5.40913135397936,7.03928569081033,30.1370817262869
Case_1-03,gauss,multi,1.1,3,40.7579823144546,40.8065514770584,0.119164786492637,0.99442544809773,0.995199701190318,0.0778593401917584,47.5404266849396,51.916955087224,9.2059089652025,5.40913135397936,7.69252435492205,42.2136726123845
