name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,7,37.295,36.357,-2.51508,0.988,0.987,-0.10121,51.378,49.581,-3.49761
Case_1-01,gauss,multilevel_tresholding,0.7,7,37.295,34.637,-7.12696,0.988,0.986,-0.20243,51.378,53.725,4.5681
Case_1-01,gauss,multilevel_tresholding,1.1,7,37.295,34.835,-6.59606,0.988,0.986,-0.20243,51.378,55.249,7.53435
Case_1-01,gauss,multilevel_tresholding,1.4,7,37.295,34.667,-7.04652,0.988,0.986,-0.20243,51.378,56.545,10.05683
Case_1-01,gauss,multilevel_tresholding,1.7,7,37.295,34.202,-8.29334,0.988,0.984,-0.40486,51.378,56.629,10.22033
Case_1-01,gauss,multilevel_tresholding,2,7,37.295,33.716,-9.59646,0.988,0.983,-0.50607,51.378,56.072,9.13621
Case_1-01,gauss,multilevel_tresholding,2.3,7,37.295,33.312,-10.67972,0.988,0.981,-0.7085,51.378,55.424,7.87497
Case_1-01,gauss,multilevel_tresholding,2.6,7,37.295,33.005,-11.50288,0.988,0.98,-0.80972,51.378,54.869,6.79474
Case_1-01,gauss,multilevel_tresholding,2.9,7,37.295,32.775,-12.11959,0.988,0.979,-0.91093,51.378,54.444,5.96753
Case_1-02,gauss,multilevel_tresholding,0.4,7,37.441,36.56,-2.35304,0.988,0.987,-0.10121,54.693,54.916,0.40773
Case_1-02,gauss,multilevel_tresholding,0.7,7,37.441,35.314,-5.68094,0.988,0.987,-0.10121,54.693,54.637,-0.10239
Case_1-02,gauss,multilevel_tresholding,1.1,7,37.441,35.547,-5.05863,0.988,0.988,0,54.693,57.309,4.78306
Case_1-02,gauss,multilevel_tresholding,1.4,7,37.441,35.34,-5.6115,0.988,0.987,-0.10121,54.693,58.088,6.20738
Case_1-02,gauss,multilevel_tresholding,1.7,7,37.441,34.697,-7.32886,0.988,0.986,-0.20243,54.693,57.186,4.55817
Case_1-02,gauss,multilevel_tresholding,2,7,37.441,34.102,-8.91803,0.988,0.985,-0.30364,54.693,56.053,2.48661
Case_1-02,gauss,multilevel_tresholding,2.3,7,37.441,33.639,-10.15464,0.988,0.983,-0.50607,54.693,55.175,0.88128
Case_1-02,gauss,multilevel_tresholding,2.6,7,37.441,33.303,-11.05206,0.988,0.982,-0.60729,54.693,54.586,-0.19564
Case_1-02,gauss,multilevel_tresholding,2.9,7,37.441,33.055,-11.71443,0.988,0.982,-0.60729,54.693,54.095,-1.09338
Case_1-03,gauss,multilevel_tresholding,0.4,7,37.908,37.316,-1.56168,0.99,0.989,-0.10101,51.283,49.598,-3.28569
Case_1-03,gauss,multilevel_tresholding,0.7,7,37.908,35.983,-5.07808,0.99,0.989,-0.10101,51.283,54.962,7.17392
Case_1-03,gauss,multilevel_tresholding,1.1,7,37.908,35.801,-5.55819,0.99,0.989,-0.10101,51.283,56.013,9.22333
Case_1-03,gauss,multilevel_tresholding,1.4,7,37.908,35.614,-6.05149,0.99,0.989,-0.10101,51.283,56.455,10.08521
Case_1-03,gauss,multilevel_tresholding,1.7,7,37.908,35.225,-7.07766,0.99,0.988,-0.20202,51.283,56.845,10.8457
Case_1-03,gauss,multilevel_tresholding,2,7,37.908,34.859,-8.04316,0.99,0.987,-0.30303,51.283,57.15,11.44044
Case_1-03,gauss,multilevel_tresholding,2.3,7,37.908,34.513,-8.95589,0.99,0.986,-0.40404,51.283,57.438,12.00203
Case_1-03,gauss,multilevel_tresholding,2.6,7,37.908,34.241,-9.67342,0.99,0.986,-0.40404,51.283,57.577,12.27307
Case_1-03,gauss,multilevel_tresholding,2.9,7,37.908,34.041,-10.20101,0.99,0.985,-0.50505,51.283,57.642,12.39982
Case_1-04,gauss,multilevel_tresholding,0.4,7,37.908,37.374,-1.40867,0.991,0.99,-0.10091,54.941,54.518,-0.76992
