name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_17-04,avg,otsu,9,37.264,29.46,-20.94246,0.987,0.953,-3.44478,47.245,52.847,11.85734
Case_17-05,avg,otsu,9,37.7,29.579,-21.54111,0.983,0.94,-4.37436,47.995,55.181,14.97239
Case_17-06,avg,otsu,9,36.845,28.745,-21.98399,0.986,0.944,-4.25963,46.589,52.657,13.02453
Case_17-07,avg,otsu,9,37.618,29.907,-20.49817,0.987,0.952,-3.5461,49.57,51.719,4.33528
Case_17-08,avg,otsu,9,37.933,30.572,-19.40527,0.989,0.964,-2.52781,50.111,54.463,8.68472
Case_17-09,avg,otsu,9,37.738,30.007,-20.48598,0.987,0.955,-3.24215,48.967,55.084,12.49209
Case_17-10,avg,otsu,9,37.995,30.338,-20.15265,0.985,0.951,-3.45178,49.073,52.876,7.74968
Case_17-11,avg,otsu,9,36.805,29.062,-21.0379,0.989,0.957,-3.23559,47.563,52.557,10.49976
Case_17-12,avg,otsu,9,37.422,29.753,-20.49329,0.986,0.952,-3.44828,48.867,52.052,6.51769
Case_2-01,avg,otsu,9,39.762,34.044,-14.38056,0.987,0.973,-1.41844,49.943,54.992,10.10952
Case_2-02,avg,otsu,9,40.116,35.135,-12.41649,0.988,0.981,-0.7085,48.798,56.307,15.38793
Case_2-03,avg,otsu,9,39.257,33.425,-14.85595,0.988,0.976,-1.21457,45.931,56.232,22.42712
Case_2-04,avg,otsu,9,39.581,34.308,-13.32205,0.988,0.979,-0.91093,51.439,54.918,6.76335
Case_2-05,avg,otsu,9,41.03,37.206,-9.32001,0.986,0.982,-0.40568,48.211,49.343,2.34801
Case_2-06,avg,otsu,9,40.47,35.8,-11.53941,0.988,0.985,-0.30364,53.145,55.924,5.22909
Case_2-07,avg,otsu,9,40.219,35.502,-11.72829,0.988,0.984,-0.40486,54.416,55.591,2.15929
Case_2-08,avg,otsu,9,39.645,34.483,-13.02056,0.988,0.979,-0.91093,51.728,55.343,6.98848
Case_3-01,avg,otsu,9,38.439,32.586,-15.22672,0.988,0.976,-1.21457,51.044,49.053,-3.90056
Case_3-02,avg,otsu,9,37.397,30.799,-17.64313,0.989,0.969,-2.02224,54.527,52.52,-3.68075
Case_3-03,avg,otsu,9,37.406,30.6,-18.19494,0.986,0.962,-2.43408,54.485,52.193,-4.20666
Case_3-04,avg,otsu,9,37.591,31.087,-17.30201,0.989,0.968,-2.12336,52.082,53.856,3.40617
Case_3-05,avg,otsu,9,37.217,30.793,-17.26093,0.988,0.97,-1.82186,51.736,51.795,0.11404
Case_3-06,avg,otsu,9,37.376,30.588,-18.16139,0.987,0.961,-2.63425,50.191,54.351,8.28834
Case_3-07,avg,otsu,9,38.026,32.645,-14.15084,0.992,0.98,-1.20968,51.686,58.133,12.4734
Case_3-08,avg,otsu,9,37.912,31.223,-17.64349,0.988,0.968,-2.02429,54.906,52.529,-4.32922
Case_3-09,avg,otsu,9,38.365,33.193,-13.48104,0.988,0.974,-1.417,49.154,57.67,17.32514
Case_3-10,avg,otsu,9,37.891,31.851,-15.94046,0.991,0.974,-1.71544,48.811,56.729,16.22175
Case_4-01,avg,otsu,9,40.075,35.277,-11.97255,0.987,0.984,-0.30395,54.456,58.614,7.63552
Case_4-02,avg,otsu,9,39.11,34.37,-12.11966,0.995,0.991,-0.40201,53.686,58.146,8.30757
Case_4-03,avg,otsu,9,39.332,34.271,-12.86739,0.993,0.989,-0.40282,46.344,62.259,34.34102
Case_4-04,avg,otsu,9,38.942,33.952,-12.81393,0.995,0.991,-0.40201,52.772,58.169,10.22701
Case_4-05,avg,otsu,9,38.902,33.69,-13.39777,0.994,0.989,-0.50302,51.528,57.273,11.14928
Case_4-06,avg,otsu,9,39.109,34.161,-12.65182,0.995,0.991,-0.40201,55.063,56.382,2.39544
Case_4-07,avg,otsu,9,39.351,34.751,-11.68966,0.994,0.991,-0.30181,49.657,62.239,25.33782
Case_4-08,avg,otsu,9,40.35,37.033,-8.22057,0.994,0.993,-0.1006,49.486,64.871,31.0896
Case_4-09,avg,otsu,9,39.502,35.006,-11.3817,0.995,0.992,-0.30151,50.709,61.42,21.12248
Case_4-10,avg,otsu,9,38.729,33.508,-13.48085,0.994,0.988,-0.60362,50.405,54.728,8.57653
Case_5-01,avg,otsu,9,39.411,34.07,-13.55205,0.987,0.975,-1.21581,54.009,56.896,5.34541
Case_5-02,avg,otsu,9,39.705,34.337,-13.51971,0.983,0.971,-1.22075,54.905,55.823,1.67198
Case_5-04,avg,otsu,9,39.958,34.742,-13.05371,0.983,0.973,-1.01729,52.235,56.269,7.72279
Case_5-05,avg,otsu,9,39.791,34.705,-12.78178,0.988,0.979,-0.91093,55.854,55.433,-0.75375
Case_5-07,avg,otsu,9,39.906,34.696,-13.05568,0.984,0.974,-1.01626,53.576,57.096,6.57011
Case_5-08,avg,otsu,9,39.716,34.388,-13.41525,0.986,0.976,-1.0142,56.029,55.735,-0.52473
Case_6-01,avg,otsu,9,37.557,30.395,-19.06968,0.987,0.966,-2.12766,51.544,53.32,3.4456
Case_6-02,avg,otsu,9,37.429,30.336,-18.95055,0.986,0.966,-2.0284,50.972,50.689,-0.55521
Case_6-03,avg,otsu,9,37.498,30.499,-18.665,0.988,0.968,-2.02429,49.239,51.965,5.53626
Case_6-04,avg,otsu,9,38.174,31.593,-17.23948,0.987,0.97,-1.72239,44.809,53.007,18.29543
Case_6-05,avg,otsu,9,37.63,30.898,-17.88998,0.989,0.974,-1.51668,53.291,49.714,-6.7122
Case_6-06,avg,otsu,9,37.886,31.581,-16.64203,0.99,0.976,-1.41414,51.33,53.185,3.61387
Case_6-07,avg,otsu,9,38.172,31.834,-16.60379,0.987,0.971,-1.62107,46.389,54.894,18.33409
Case_6-08,avg,otsu,9,37.46,30.764,-17.87507,0.985,0.966,-1.92893,48.832,51.442,5.34486
Case_6-10,avg,otsu,9,38.249,31.853,-16.72201,0.987,0.974,-1.31712,53.834,52.173,-3.08541
Case_7-01,avg,otsu,9,42.933,37.852,-11.83472,0.978,0.967,-1.12474,45.94,57.264,24.64954
Case_7-02,avg,otsu,9,42.861,37.891,-11.59562,0.979,0.971,-0.81716,51.546,55.95,8.54382
Case_7-03,avg,otsu,9,42.337,36.43,-13.95233,0.98,0.967,-1.32653,50.404,57.873,14.81827
Case_7-04,avg,otsu,9,42.579,37.241,-12.5367,0.982,0.971,-1.12016,49.633,58.063,16.98467
Case_7-05,avg,otsu,9,42.064,35.827,-14.82741,0.982,0.968,-1.42566,50.617,56.48,11.58306
Case_7-06,avg,otsu,9,41.811,35.404,-15.32372,0.982,0.969,-1.32383,47.418,58.151,22.63486
Case_7-07,avg,otsu,9,41.897,36.294,-13.37327,0.983,0.975,-0.81384,49.48,51.972,5.03638
Case_7-08,avg,otsu,9,41.967,35.975,-14.27789,0.981,0.965,-1.63099,45.798,62.292,36.01467
Case_7-09,avg,otsu,9,41.094,34.983,-14.87078,0.984,0.97,-1.42276,44.863,62.449,39.19934
Case_7-10,avg,otsu,9,41.916,36.855,-12.07415,0.971,0.952,-1.95675,50.946,50.341,-1.18753
Case_7-12,avg,otsu,9,41.337,35.095,-15.10027,0.981,0.965,-1.63099,50.175,59.722,19.0274
Case_8-01,avg,otsu,9,39.348,31.175,-20.77107,0.971,0.921,-5.14933,50.613,58.518,15.61852
Case_8-02,avg,otsu,9,39.792,32.225,-19.01639,0.971,0.939,-3.29557,43.877,63.405,44.50623
Case_8-03,avg,otsu,9,39.655,33.267,-16.10894,0.969,0.95,-1.96078,43.88,62.001,41.29672
Case_8-04,avg,otsu,9,40.023,32.553,-18.66427,0.972,0.94,-3.29218,46.701,60.958,30.52825
Case_9-01,avg,otsu,9,36.322,27.767,-23.55322,0.982,0.922,-6.10998,50.259,51.434,2.33789
Case_9-02,avg,otsu,9,37.095,28.435,-23.34546,0.974,0.908,-6.77618,41.892,52.33,24.91645
Case_9-03,avg,otsu,9,36.972,26.666,-27.87515,0.975,0.836,-14.25641,45.355,55.359,22.05711
Case_9-04,avg,otsu,9,36.654,28.145,-23.21438,0.98,0.903,-7.85714,45.137,58.192,28.92306
Case_9-05,avg,otsu,9,36.565,26.644,-27.1325,0.979,0.855,-12.66599,44.054,54.807,24.40868
Case_9-07,avg,otsu,9,36.901,26.729,-27.56565,0.976,0.859,-11.9877,48.561,51.823,6.71732
Case_9-08,avg,otsu,9,37.159,27.153,-26.92753,0.98,0.88,-10.20408,49.423,51.549,4.30164
Case_9-10,avg,otsu,9,36.92,26.967,-26.95829,0.982,0.882,-10.1833,44.656,53.851,20.59074
