name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,7,37.295,32.008,-14.17616,0.988,0.976,-1.21457,51.378,50.701,-1.31768
Case_1-02,avg,otsu,7,37.441,32.175,-14.0648,0.988,0.978,-1.01215,54.693,48.664,-11.02335
Case_1-03,avg,otsu,7,37.908,33.364,-11.98692,0.99,0.983,-0.70707,51.283,53.2,3.73808
Case_1-04,avg,otsu,7,37.908,33.739,-10.99768,0.991,0.986,-0.50454,54.941,52.812,-3.87507
Case_1-05,avg,otsu,7,37.837,33.145,-12.40056,0.99,0.982,-0.80808,50.689,53.854,6.24396
Case_1-06,avg,otsu,7,37.314,32.255,-13.55791,0.99,0.98,-1.0101,53.472,50.149,-6.21447
Case_1-07,avg,otsu,7,37.618,32.74,-12.9672,0.991,0.981,-1.00908,49.355,52.853,7.08743
Case_1-08,avg,otsu,7,38.068,33.545,-11.88137,0.989,0.982,-0.70779,51.963,52.427,0.89294
Case_10-01,avg,otsu,7,36.735,28.856,-21.44821,0.984,0.926,-5.89431,43.705,54.792,25.36781
Case_10-02,avg,otsu,7,37.742,29.709,-21.28398,0.987,0.94,-4.7619,46.218,51.086,10.53269
Case_10-03,avg,otsu,7,36.142,28.516,-21.10011,0.981,0.92,-6.21814,43.096,55.274,28.25784
Case_10-04,avg,otsu,7,36.918,28.616,-22.48768,0.985,0.929,-5.68528,44.159,53.905,22.07025
Case_10-05,avg,otsu,7,38.855,32.403,-16.60533,0.988,0.963,-2.53036,52.992,55.32,4.39312
Case_10-06,avg,otsu,7,37.736,29.926,-20.69642,0.987,0.944,-4.35664,46.754,50.02,6.9855
Case_10-07,avg,otsu,7,37.601,29.482,-21.59251,0.988,0.942,-4.65587,45.283,53.954,19.14847
Case_10-08,avg,otsu,7,37.554,29.612,-21.14821,0.987,0.943,-4.45795,45.328,53.75,18.58013
Case_10-09,avg,otsu,7,37.065,29.424,-20.61514,0.986,0.94,-4.66531,45.081,53.948,19.66904
Case_10-10,avg,otsu,7,37.843,30.377,-19.72888,0.984,0.934,-5.0813,43.628,56.952,30.54002
Case_11-07,avg,otsu,7,38.024,30.713,-19.22733,0.982,0.942,-4.07332,44.148,50.212,13.73562
Case_11-09,avg,otsu,7,42.35,37.041,-12.53601,0.981,0.973,-0.81549,48.725,51.255,5.19241
Case_11-10,avg,otsu,7,39.988,33.556,-16.08483,0.981,0.958,-2.34455,41.393,50.205,21.28862
Case_11-11,avg,otsu,7,40.143,33.761,-15.89816,0.982,0.96,-2.24033,49.617,53.776,8.38221
Case_11-12,avg,otsu,7,39.724,33.346,-16.05578,0.982,0.958,-2.44399,53.37,60.87,14.05284
