sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
2.9,7,-16.2002646408474,-1.91426091846763,24.4091276371513,151.12508651113
0.4,9,-9.38867373988148,-0.512900633722852,-4.79126245637154,4.86858997247423
0.7,9,-7.64423030189113,-0.316817054414672,3.69811501014876,15.2443992740098
1.1,9,-7.78132432951839,-0.419136139246141,9.67435075882628,67.1962669556145
1.4,9,-10.1136711582895,-0.752386525850967,16.4931247238304,91.6965815359798
1.7,9,-13.0057512711905,-1.21408394523754,21.8703594285129,110.895428826917
2,9,-15.5093184203736,-1.69298746232132,24.319223871077,128.895423725882
2.3,9,-17.4099800169316,-2.11878373886639,24.437051743144,145.962372176382
2.6,9,-18.8035128354668,-2.4707083469558,23.8017908649823,160.160723039674
2.9,9,-19.8279830710877,-2.75326641218376,23.2823248693315,171.186853204305
0.4,11,-9.38866973384011,-0.512900440844915,-4.79126229085396,4.86869142529316
0.7,11,-7.64423030189113,-0.316817054414672,3.69811501014876,15.2443992740098
1.1,11,-7.7803703084604,-0.419100850913555,9.67348738184411,67.2199183278072
1.4,11,-10.1407915463707,-0.755709576662259,16.5040504140716,91.9776769467005
1.7,11,-13.2702301611778,-1.25038384774864,21.8752360150172,112.319326972253
2,11,-16.2639064612684,-1.81927927325442,24.1182897955807,133.196961706953
2.3,11,-18.7356741029824,-2.38043059595197,23.8263345885557,153.40135913463
2.6,11,-20.6506968161925,-2.88364272301484,23.150591594806,171.880319051068
2.9,11,-22.1056166749505,-3.31150863811416,23.0360770204103,186.868476016686
0.4,13,-9.38869634426099,-0.512901669646477,-4.79126576415584,4.8684551585332
0.7,13,-7.64423030189113,-0.316817054414672,3.69811501014876,15.2443992740098
1.1,13,-7.7803655700899,-0.419100826326053,9.6734183001115,67.2208895335526
1.4,13,-10.1429197923238,-0.755927730506726,16.5071097790719,92.0000421553313
1.7,13,-13.317486994647,-1.25611442833637,21.8851571266615,112.492737883845
2,13,-16.4889485819311,-1.85336257372183,24.0632318907822,134.293200709315
2.3,13,-19.2757008002087,-2.47970934675164,23.5832081931875,156.507375082564
2.6,13,-21.5635142434253,-3.07931118410427,22.8910785853779,176.853710016807
2.9,13,-23.3790093352215,-3.61849947023412,23.0457448481581,194.097542738879
0.4,15,-9.38869507665404,-0.512901612771691,-4.79126555648683,4.86854360336437
0.7,15,-7.64423030189113,-0.316817054414672,3.69811501014876,15.2443992740098
1.1,15,-7.78036549468055,-0.419100830053635,9.67341838265653,67.2210346045668
1.4,15,-10.1430110339613,-0.755936083663045,16.5069728361456,91.9937054448921
1.7,15,-13.3230959156003,-1.2567305393199,21.8864325582831,112.479193093661
2,15,-16.5388511370642,-1.8602186302965,24.0548132632136,134.525126603055
2.3,15,-19.4528100951962,-2.50948118021511,23.5266771937701,157.328973177673
2.6,15,-21.9492053708166,-3.15599972338257,22.805002299886,178.887709985133
2.9,15,-24.0154203910825,-3.76328094069867,22.9993481323367,197.665007511576
0.4,17,-9.38869871600226,-0.512901767768133,-4.79126610376982,4.86858656670849
0.7,17,-7.64423030189113,-0.316817054414672,3.69811501014876,15.2443992740098
1.1,17,-7.78036549468055,-0.419100830053635,9.67341838265653,67.2210346045668
1.4,17,-10.1430133793496,-0.755936286363829,16.5070054922202,91.9937046964998
1.7,17,-13.3235513197941,-1.25677643889748,21.88586870506,112.475610906913
2,17,-16.5471502469738,-1.86126811716537,24.0543784017502,134.543262513893
2.3,17,-19.4994374517908,-2.51669644911415,23.5181124403949,157.456477020953
2.6,17,-22.0873441446093,-3.18136298831252,22.7875770248251,179.434006032553
2.9,17,-24.2966257997929,-3.82274650612513,22.9936137199316,198.787536009332
0.4,19,-9.38867260950302,-0.512900511647788,-4.79126159452446,4.86869425582763
0.7,19,-7.64423030189113,-0.316817054414672,3.69811501014876,15.2443992740098
1.1,19,-7.78036549468055,-0.419100830053635,9.67341838265653,67.2210346045668
1.4,19,-10.143013448312,-0.755936289646464,16.5070054918583,91.9937140036884
1.7,19,-13.3235762260717,-1.2567788712189,21.88554192664,112.475183185315
2,19,-16.5481874624092,-1.86139181449597,24.0553186527291,134.531472665774
2.3,19,-19.5093433196077,-2.51812615888845,23.5155403995793,157.436353868042
2.6,19,-22.1290964800919,-3.18849401611104,22.7825727313193,179.590275701662
2.9,19,-24.4054459886884,-3.84421421088936,22.9980613199962,199.082400310854
