name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,5,37.295,34.106,-8.55074,0.988,0.981,-0.7085,51.378,49.079,-4.47468
Case_1-01,gauss,otsu,0.7,5,37.295,34.916,-6.37887,0.988,0.985,-0.30364,51.378,54.064,5.22792
Case_1-01,gauss,otsu,1.1,5,37.295,35.131,-5.80239,0.988,0.986,-0.20243,51.378,57.131,11.1974
Case_1-01,gauss,otsu,1.4,5,37.295,34.885,-6.46199,0.988,0.985,-0.30364,51.378,58.232,13.34034
Case_1-01,gauss,otsu,1.7,5,37.295,34.658,-7.07065,0.988,0.985,-0.30364,51.378,58.188,13.2547
Case_1-01,gauss,otsu,2,5,37.295,34.493,-7.51307,0.988,0.984,-0.40486,51.378,57.772,12.44502
Case_1-01,gauss,otsu,2.3,5,37.295,34.374,-7.83215,0.988,0.984,-0.40486,51.378,57.203,11.33754
Case_1-01,gauss,otsu,2.6,5,37.295,34.29,-8.05738,0.988,0.984,-0.40486,51.378,56.787,10.52785
Case_1-01,gauss,otsu,2.9,5,37.295,34.229,-8.22094,0.988,0.983,-0.50607,51.378,56.398,9.77072
Case_1-02,gauss,otsu,0.4,5,37.441,33.776,-9.78873,0.988,0.981,-0.7085,54.693,52.283,-4.40641
Case_1-02,gauss,otsu,0.7,5,37.441,34.531,-7.77223,0.988,0.984,-0.40486,54.693,53.641,-1.92346
Case_1-02,gauss,otsu,1.1,5,37.441,34.784,-7.0965,0.988,0.985,-0.30364,54.693,54.235,-0.8374
Case_1-02,gauss,otsu,1.4,5,37.441,34.605,-7.57458,0.988,0.985,-0.30364,54.693,52.993,-3.10826
Case_1-02,gauss,otsu,1.7,5,37.441,34.424,-8.05801,0.988,0.985,-0.30364,54.693,52.176,-4.60205
Case_1-02,gauss,otsu,2,5,37.441,34.288,-8.42125,0.988,0.984,-0.40486,54.693,51.418,-5.98797
Case_1-02,gauss,otsu,2.3,5,37.441,34.19,-8.68299,0.988,0.984,-0.40486,54.693,50.733,-7.24041
Case_1-02,gauss,otsu,2.6,5,37.441,34.119,-8.87263,0.988,0.984,-0.40486,54.693,50.335,-7.96811
Case_1-02,gauss,otsu,2.9,5,37.441,34.067,-9.01151,0.988,0.984,-0.40486,54.693,50.059,-8.47275
Case_1-03,gauss,otsu,0.4,5,37.908,35.122,-7.34937,0.99,0.985,-0.50505,51.283,46.285,-9.74592
Case_1-03,gauss,otsu,0.7,5,37.908,35.921,-5.24164,0.99,0.988,-0.20202,51.283,50.177,-2.15666
Case_1-03,gauss,otsu,1.1,5,37.908,36.127,-4.69822,0.99,0.989,-0.10101,51.283,52.182,1.75302
Case_1-03,gauss,otsu,1.4,5,37.908,35.92,-5.24428,0.99,0.989,-0.10101,51.283,53.857,5.01921
Case_1-03,gauss,otsu,1.7,5,37.908,35.724,-5.76132,0.99,0.988,-0.20202,51.283,54.674,6.61233
Case_1-03,gauss,otsu,2,5,37.908,35.578,-6.14646,0.99,0.988,-0.20202,51.283,54.948,7.14662
