name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,7,37.295,34.105,-8.55343,0.988,0.981,-0.7085,51.378,49.08,-4.47273
Case_1-01,gauss,otsu,0.7,7,37.295,34.973,-6.22604,0.988,0.985,-0.30364,51.378,54.077,5.25322
Case_1-01,gauss,otsu,1.1,7,37.295,35.485,-4.8532,0.988,0.986,-0.20243,51.378,56.886,10.72054
Case_1-01,gauss,otsu,1.4,7,37.295,35.085,-5.92573,0.988,0.986,-0.20243,51.378,58.691,14.23372
Case_1-01,gauss,otsu,1.7,7,37.295,34.458,-7.60692,0.988,0.984,-0.40486,51.378,59.302,15.42294
Case_1-01,gauss,otsu,2,7,37.295,33.913,-9.06824,0.988,0.983,-0.50607,51.378,58.318,13.50773
Case_1-01,gauss,otsu,2.3,7,37.295,33.502,-10.17026,0.988,0.982,-0.60729,51.378,56.806,10.56483
Case_1-01,gauss,otsu,2.6,7,37.295,33.2,-10.98002,0.988,0.981,-0.7085,51.378,55.395,7.81852
Case_1-01,gauss,otsu,2.9,7,37.295,32.978,-11.57528,0.988,0.98,-0.80972,51.378,54.364,5.81183
Case_1-02,gauss,otsu,0.4,7,37.441,33.77,-9.80476,0.988,0.981,-0.7085,54.693,52.308,-4.3607
Case_1-02,gauss,otsu,0.7,7,37.441,34.598,-7.59328,0.988,0.984,-0.40486,54.693,53.752,-1.72051
Case_1-02,gauss,otsu,1.1,7,37.441,35.228,-5.91063,0.988,0.986,-0.20243,54.693,53.854,-1.53402
Case_1-02,gauss,otsu,1.4,7,37.441,35.005,-6.50624,0.988,0.986,-0.20243,54.693,53.483,-2.21235
Case_1-02,gauss,otsu,1.7,7,37.441,34.498,-7.86037,0.988,0.985,-0.30364,54.693,54.065,-1.14823
Case_1-02,gauss,otsu,2,7,37.441,34.014,-9.15307,0.988,0.984,-0.40486,54.693,54.206,-0.89042
Case_1-02,gauss,otsu,2.3,7,37.441,33.634,-10.168,0.988,0.983,-0.50607,54.693,53.743,-1.73697
Case_1-02,gauss,otsu,2.6,7,37.441,33.348,-10.93187,0.988,0.982,-0.60729,54.693,53.049,-3.00587
