name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,3,37.295,34.893,-6.44054,0.988,0.983,-0.50607,51.378,49.372,-3.90439
Case_1-01,gauss,otsu,0.7,3,37.295,35.261,-5.45381,0.988,0.985,-0.30364,51.378,53.419,3.97252
Case_1-01,gauss,otsu,1.1,3,37.295,35.192,-5.63883,0.988,0.985,-0.30364,51.378,54.225,5.54128
Case_1-01,gauss,otsu,1.4,3,37.295,35.157,-5.73267,0.988,0.985,-0.30364,51.378,54.295,5.67753
Case_1-01,gauss,otsu,1.7,3,37.295,35.133,-5.79702,0.988,0.985,-0.30364,51.378,54.355,5.79431
Case_1-01,gauss,otsu,2,3,37.295,35.12,-5.83188,0.988,0.985,-0.30364,51.378,54.375,5.83324
Case_1-01,gauss,otsu,2.3,3,37.295,35.112,-5.85333,0.988,0.985,-0.30364,51.378,54.382,5.84686
Case_1-01,gauss,otsu,2.6,3,37.295,35.105,-5.8721,0.988,0.985,-0.30364,51.378,54.369,5.82156
Case_1-01,gauss,otsu,2.9,3,37.295,35.1,-5.88551,0.988,0.985,-0.30364,51.378,54.373,5.82934
Case_1-02,gauss,otsu,0.4,3,37.441,34.752,-7.18197,0.988,0.983,-0.50607,54.693,51.992,-4.93847
Case_1-02,gauss,otsu,0.7,3,37.441,35.088,-6.28455,0.988,0.985,-0.30364,54.693,51.107,-6.5566
Case_1-02,gauss,otsu,1.1,3,37.441,35.023,-6.45816,0.988,0.985,-0.30364,54.693,51.191,-6.40301
Case_1-02,gauss,otsu,1.4,3,37.441,34.99,-6.5463,0.988,0.985,-0.30364,54.693,51.068,-6.6279
Case_1-02,gauss,otsu,1.7,3,37.441,34.967,-6.60773,0.988,0.985,-0.30364,54.693,50.898,-6.93873
Case_1-02,gauss,otsu,2,3,37.441,34.954,-6.64245,0.988,0.985,-0.30364,54.693,50.871,-6.9881
Case_1-02,gauss,otsu,2.3,3,37.441,34.946,-6.66382,0.988,0.985,-0.30364,54.693,50.794,-7.12888
Case_1-02,gauss,otsu,2.6,3,37.441,34.94,-6.67984,0.988,0.985,-0.30364,54.693,50.764,-7.18373
Case_1-02,gauss,otsu,2.9,3,37.441,34.935,-6.6932,0.988,0.985,-0.30364,54.693,50.716,-7.2715
