name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,9,28.506,28.342,-0.57532,0.929,0.929,0,44.206,44.497,0.65828
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,9,28.506,28.973,1.63825,0.929,0.939,1.07643,44.206,53.8,21.70294
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,9,28.506,29.507,3.51154,0.929,0.945,1.72228,44.206,56.853,28.60924
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,9,28.506,29.727,4.28331,0.929,0.948,2.04521,44.206,57.419,29.88961
Case_1-01,gauss,fixed_multilevel_tresholding,1.7,9,28.506,29.693,4.16404,0.929,0.949,2.15285,44.206,57.226,29.45302
Case_1-01,gauss,fixed_multilevel_tresholding,2,9,28.506,29.531,3.59573,0.929,0.949,2.15285,44.206,56.723,28.31516
Case_1-01,gauss,fixed_multilevel_tresholding,2.3,9,28.506,29.319,2.85203,0.929,0.948,2.04521,44.206,56.179,27.08456
Case_1-01,gauss,fixed_multilevel_tresholding,2.6,9,28.506,29.117,2.14341,0.929,0.947,1.93757,44.206,55.766,26.1503
Case_1-01,gauss,fixed_multilevel_tresholding,2.9,9,28.506,28.944,1.53652,0.929,0.946,1.82992,44.206,55.578,25.72501
Case_1-02,gauss,fixed_multilevel_tresholding,0.4,9,28.44,28.17,-0.94937,0.927,0.926,-0.10787,45.46,47.182,3.78795
Case_1-02,gauss,fixed_multilevel_tresholding,0.7,9,28.44,28.769,1.15682,0.927,0.936,0.97087,45.46,54.628,20.16718
Case_1-02,gauss,fixed_multilevel_tresholding,1.1,9,28.44,29.359,3.23136,0.927,0.944,1.83387,45.46,55.518,22.12495
Case_1-02,gauss,fixed_multilevel_tresholding,1.4,9,28.44,29.629,4.18073,0.927,0.947,2.1575,45.46,55.877,22.91465
Case_1-02,gauss,fixed_multilevel_tresholding,1.7,9,28.44,29.657,4.27918,0.927,0.949,2.37325,45.46,55.884,22.93005
