name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,11,28.506,28.342,-0.57532,0.929,0.929,0,44.206,44.497,0.65828
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,11,28.506,28.973,1.63825,0.929,0.939,1.07643,44.206,53.8,21.70294
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,11,28.506,29.508,3.51505,0.929,0.945,1.72228,44.206,56.853,28.60924
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,11,28.506,29.729,4.29032,0.929,0.948,2.04521,44.206,57.41,29.86925
Case_1-01,gauss,fixed_multilevel_tresholding,1.7,11,28.506,29.684,4.13246,0.929,0.949,2.15285,44.206,57.252,29.51183
Case_1-01,gauss,fixed_multilevel_tresholding,2,11,28.506,29.45,3.31158,0.929,0.949,2.15285,44.206,56.696,28.25408
Case_1-01,gauss,fixed_multilevel_tresholding,2.3,11,28.506,29.114,2.13288,0.929,0.947,1.93757,44.206,56.252,27.24969
Case_1-01,gauss,fixed_multilevel_tresholding,2.6,11,28.506,28.769,0.92261,0.929,0.946,1.82992,44.206,56.089,26.88097
Case_1-01,gauss,fixed_multilevel_tresholding,2.9,11,28.506,28.46,-0.16137,0.929,0.944,1.61464,44.206,55.944,26.55296
Case_1-02,gauss,fixed_multilevel_tresholding,0.4,11,28.44,28.17,-0.94937,0.927,0.926,-0.10787,45.46,47.182,3.78795
Case_1-02,gauss,fixed_multilevel_tresholding,0.7,11,28.44,28.769,1.15682,0.927,0.936,0.97087,45.46,54.628,20.16718
Case_1-02,gauss,fixed_multilevel_tresholding,1.1,11,28.44,29.36,3.23488,0.927,0.944,1.83387,45.46,55.518,22.12495
Case_1-02,gauss,fixed_multilevel_tresholding,1.4,11,28.44,29.632,4.19128,0.927,0.947,2.1575,45.46,55.879,22.91905
Case_1-02,gauss,fixed_multilevel_tresholding,1.7,11,28.44,29.645,4.23699,0.927,0.949,2.37325,45.46,55.821,22.79147
Case_1-02,gauss,fixed_multilevel_tresholding,2,11,28.44,29.415,3.42827,0.927,0.949,2.37325,45.46,55.323,21.696
Case_1-02,gauss,fixed_multilevel_tresholding,2.3,11,28.44,29.06,2.18003,0.927,0.948,2.26537,45.46,54.774,20.48834
Case_1-02,gauss,fixed_multilevel_tresholding,2.6,11,28.44,28.686,0.86498,0.927,0.946,2.04962,45.46,54.601,20.10779
Case_1-02,gauss,fixed_multilevel_tresholding,2.9,11,28.44,28.346,-0.33052,0.927,0.944,1.83387,45.46,54.717,20.36296
Case_1-03,gauss,fixed_multilevel_tresholding,0.4,11,28.9,28.817,-0.2872,0.94,0.94,0,44.406,42.799,-3.61888
Case_1-03,gauss,fixed_multilevel_tresholding,0.7,11,28.9,29.419,1.79585,0.94,0.948,0.85106,44.406,53.803,21.16155
Case_1-03,gauss,fixed_multilevel_tresholding,1.1,11,28.9,29.929,3.56055,0.94,0.954,1.48936,44.406,58.576,31.9101
Case_1-03,gauss,fixed_multilevel_tresholding,1.4,11,28.9,30.172,4.40138,0.94,0.957,1.80851,44.406,60.1,35.34207
Case_1-03,gauss,fixed_multilevel_tresholding,1.7,11,28.9,30.226,4.58824,0.94,0.958,1.91489,44.406,60.53,36.31041
Case_1-03,gauss,fixed_multilevel_tresholding,2,11,28.9,30.119,4.21799,0.94,0.958,1.91489,44.406,60.096,35.33306
Case_1-03,gauss,fixed_multilevel_tresholding,2.3,11,28.9,29.91,3.49481,0.94,0.958,1.91489,44.406,59.23,33.38288
Case_1-03,gauss,fixed_multilevel_tresholding,2.6,11,28.9,29.674,2.6782,0.94,0.957,1.80851,44.406,58.022,30.66252
