name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,19,28.506,28.342,-0.57532,0.929,0.929,0,44.206,44.497,0.65828
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,19,28.506,28.973,1.63825,0.929,0.939,1.07643,44.206,53.8,21.70294
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,19,28.506,29.508,3.51505,0.929,0.945,1.72228,44.206,56.853,28.60924
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,19,28.506,29.729,4.29032,0.929,0.948,2.04521,44.206,57.409,29.86699
Case_1-01,gauss,fixed_multilevel_tresholding,1.7,19,28.506,29.681,4.12194,0.929,0.949,2.15285,44.206,57.242,29.48921
Case_1-01,gauss,fixed_multilevel_tresholding,2,19,28.506,29.415,3.1888,0.929,0.949,2.15285,44.206,56.765,28.41017
Case_1-01,gauss,fixed_multilevel_tresholding,2.3,19,28.506,28.974,1.64176,0.929,0.947,1.93757,44.206,56.365,27.50532
Case_1-01,gauss,fixed_multilevel_tresholding,2.6,19,28.506,28.433,-0.25609,0.929,0.945,1.72228,44.206,56.484,27.77451
Case_1-01,gauss,fixed_multilevel_tresholding,2.9,19,28.506,27.855,-2.28373,0.929,0.941,1.29171,44.206,56.22,27.17731
Case_1-02,gauss,fixed_multilevel_tresholding,0.4,19,28.44,28.17,-0.94937,0.927,0.926,-0.10787,45.46,47.182,3.78795
Case_1-02,gauss,fixed_multilevel_tresholding,0.7,19,28.44,28.769,1.15682,0.927,0.936,0.97087,45.46,54.628,20.16718
Case_1-02,gauss,fixed_multilevel_tresholding,1.1,19,28.44,29.36,3.23488,0.927,0.944,1.83387,45.46,55.518,22.12495
Case_1-02,gauss,fixed_multilevel_tresholding,1.4,19,28.44,29.632,4.19128,0.927,0.947,2.1575,45.46,55.879,22.91905
Case_1-02,gauss,fixed_multilevel_tresholding,1.7,19,28.44,29.641,4.22293,0.927,0.949,2.37325,45.46,55.821,22.79147
Case_1-02,gauss,fixed_multilevel_tresholding,2,19,28.44,29.372,3.27707,0.927,0.949,2.37325,45.46,55.301,21.6476
Case_1-02,gauss,fixed_multilevel_tresholding,2.3,19,28.44,28.889,1.57876,0.927,0.947,2.1575,45.46,54.883,20.72811
Case_1-02,gauss,fixed_multilevel_tresholding,2.6,19,28.44,28.279,-0.5661,0.927,0.945,1.94175,45.46,55.198,21.42103
Case_1-02,gauss,fixed_multilevel_tresholding,2.9,19,28.44,27.617,-2.89381,0.927,0.941,1.51025,45.46,55.712,22.55169
Case_1-03,gauss,fixed_multilevel_tresholding,0.4,19,28.9,28.817,-0.2872,0.94,0.94,0,44.406,42.799,-3.61888
Case_1-03,gauss,fixed_multilevel_tresholding,0.7,19,28.9,29.419,1.79585,0.94,0.948,0.85106,44.406,53.803,21.16155
Case_1-03,gauss,fixed_multilevel_tresholding,1.1,19,28.9,29.929,3.56055,0.94,0.954,1.48936,44.406,58.576,31.9101
Case_1-03,gauss,fixed_multilevel_tresholding,1.4,19,28.9,30.172,4.40138,0.94,0.957,1.80851,44.406,60.1,35.34207
Case_1-03,gauss,fixed_multilevel_tresholding,1.7,19,28.9,30.226,4.58824,0.94,0.958,1.91489,44.406,60.516,36.27888
Case_1-03,gauss,fixed_multilevel_tresholding,2,19,28.9,30.1,4.15225,0.94,0.958,1.91489,44.406,60.067,35.26776
Case_1-03,gauss,fixed_multilevel_tresholding,2.3,19,28.9,29.816,3.16955,0.94,0.958,1.91489,44.406,59,32.86493
Case_1-03,gauss,fixed_multilevel_tresholding,2.6,19,28.9,29.429,1.83045,0.94,0.957,1.80851,44.406,57.38,29.21677
Case_1-03,gauss,fixed_multilevel_tresholding,2.9,19,28.9,28.982,0.28374,0.94,0.955,1.59574,44.406,55.983,26.0708
