name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,17,28.506,28.342,-0.57532,0.929,0.929,0,44.206,44.497,0.65828
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,17,28.506,28.973,1.63825,0.929,0.939,1.07643,44.206,53.8,21.70294
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,17,28.506,29.508,3.51505,0.929,0.945,1.72228,44.206,56.853,28.60924
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,17,28.506,29.729,4.29032,0.929,0.948,2.04521,44.206,57.409,29.86699
Case_1-01,gauss,fixed_multilevel_tresholding,1.7,17,28.506,29.681,4.12194,0.929,0.949,2.15285,44.206,57.242,29.48921
Case_1-01,gauss,fixed_multilevel_tresholding,2,17,28.506,29.415,3.1888,0.929,0.949,2.15285,44.206,56.765,28.41017
Case_1-01,gauss,fixed_multilevel_tresholding,2.3,17,28.506,28.976,1.64878,0.929,0.947,1.93757,44.206,56.347,27.4646
Case_1-01,gauss,fixed_multilevel_tresholding,2.6,17,28.506,28.444,-0.2175,0.929,0.945,1.72228,44.206,56.499,27.80844
Case_1-01,gauss,fixed_multilevel_tresholding,2.9,17,28.506,27.886,-2.17498,0.929,0.942,1.39935,44.206,56.198,27.12754
Case_1-02,gauss,fixed_multilevel_tresholding,0.4,17,28.44,28.17,-0.94937,0.927,0.926,-0.10787,45.46,47.182,3.78795
Case_1-02,gauss,fixed_multilevel_tresholding,0.7,17,28.44,28.769,1.15682,0.927,0.936,0.97087,45.46,54.628,20.16718
Case_1-02,gauss,fixed_multilevel_tresholding,1.1,17,28.44,29.36,3.23488,0.927,0.944,1.83387,45.46,55.518,22.12495
Case_1-02,gauss,fixed_multilevel_tresholding,1.4,17,28.44,29.632,4.19128,0.927,0.947,2.1575,45.46,55.879,22.91905
Case_1-02,gauss,fixed_multilevel_tresholding,1.7,17,28.44,29.641,4.22293,0.927,0.949,2.37325,45.46,55.821,22.79147
Case_1-02,gauss,fixed_multilevel_tresholding,2,17,28.44,29.372,3.27707,0.927,0.949,2.37325,45.46,55.301,21.6476
