sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.1,3,-1.01093507788427e-05,-8.07459978968889e-07,-5.25187001778695e-07,-2.27206593346351e-05,20
0.2,3,-1.07594100263862e-05,-8.7029334228427e-07,-7.2324651288192e-07,-2.10986036681904e-05,20
0.3,3,-1.43707401161039e-05,-6.07947634185964e-07,0.000197154076624155,-0.000299438660925275,20
0.4,3,0.531904377166896,0.170618757464857,0.223133951177635,-18.9933338674825,20
0.5,3,1.57098555773308,0.520344752644446,3.59813908034118,-38.7752065753486,20
0.6,3,2.21836036574273,0.718052181248045,5.91597872526579,-53.2745228359159,20
0.7,3,2.58779605277834,0.829179012173527,7.52205590780388,-52.6181380286932,20
0.8,3,2.76097276990797,0.879755261130785,8.29896022080408,-47.2883978295446,20
0.9,3,2.87494653173287,0.916454468841958,8.61198852440398,-42.7963429379359,20
1.1,3,2.96367537292443,0.94274324921513,8.88176732837529,-38.0353478790479,20
1.2,3,2.98051891219909,0.947656920629905,8.84973292336671,-37.0540812512822,20
1.3,3,2.996738825244,0.95304695037401,8.8122161348138,-35.7166949035725,20
1.4,3,3.01844500316377,0.964120557001747,8.58217092775165,-35.3722091102907,20
1.5,3,3.02407619099408,0.965827740307271,8.55571760540047,-34.8958920447511,20
1.6,3,3.03170685545976,0.968225323672052,8.61324562049592,-34.5133466419591,20
1.7,3,3.03581584075659,0.969516303671815,8.59137519029824,-34.2904044299319,20
1.8,3,3.03660921546537,0.969768251471237,8.57255741617154,-34.0378255051853,20
1.9,3,3.04011271490214,0.971124638916463,8.59733761730195,-33.8717212613008,20
1,3,2.92714776348907,0.931738962025346,8.79403533139002,-39.9646963372685,20
2.1,3,3.04115485512971,0.971520798613757,8.53650065901951,-33.6449633369768,20
2.2,3,3.04636096279767,0.973088084365121,8.58611592390188,-33.5617278103275,20
2.3,3,3.04602499629858,0.973008595139701,8.576134263378,-33.4339718570152,20
2.4,3,3.04898917745863,0.97396660790697,8.59242931609572,-33.3565440192237,20
2.5,3,3.04862465708861,0.973881301199127,8.58450227358233,-33.2533016227057,20
2.6,3,3.04971793953485,0.974268355953701,8.58836613949371,-33.1830778300377,20
2.7,3,3.0493919221755,0.974189576323649,8.58365899761508,-33.1128412100378,20
2.8,3,3.05155113193219,0.974873137363242,8.58233489977524,-33.0913597197825,20
2.9,3,3.05244050734698,0.975123249800285,8.58977363691232,-33.0663778022153,20
2,3,3.0411128274953,0.971467377047765,8.55167120736393,-33.8057401883765,20
3.1,3,3.05286341049476,0.97530760387233,8.58798803265548,-32.9869956795923,20
3.2,3,3.05259338274619,0.975243783513345,8.58854722972837,-32.9702252168077,20
3.3,3,3.05345069269578,0.975492988660161,8.5700971076765,-32.998823790142,20
3.4,3,3.05383416765868,0.975614322702863,8.56243426802775,-32.9570442127128,20
3.5,3,3.05368496029485,0.975580754973407,8.56165577464978,-32.9397774232189,20
3.6,3,3.05400013926338,0.975679064122497,8.55272049775319,-32.9411365218327,20
3.7,3,3.05428762028426,0.975752037804487,8.53755563262455,-32.9294292687213,20
3.8,3,3.05425936009622,0.97574466085596,8.53429320630587,-32.9205109917954,20
3.9,3,3.05426387354333,0.975752829520133,8.53230417440501,-32.909567933129,20
3,3,3.0522989006834,0.975111671876205,8.58635505185948,-33.0302298112411,20
4.1,3,3.05433094996329,0.975759159115276,8.51592310329941,-32.843794144369,20
4.2,3,3.05427564355785,0.975740165333387,8.51335543498589,-32.813963359224,20
4.3,3,3.05420658130902,0.975715300491402,8.5105707209794,-32.7779808883862,20
4.4,3,3.05417637912261,0.975708810160381,8.51034589316959,-32.7796232900171,20
4.5,3,3.05403511914893,0.975666337276248,8.50385076000398,-32.7567533534059,20
4.6,3,3.05391698497598,0.975633321807336,8.50024226433185,-32.7236807510194,20
4.7,3,3.0537951430944,0.975595544447599,8.49592601594211,-32.6978821922358,20
4.8,3,3.0536181331018,0.975545507470435,8.49201948225723,-32.6726762941118,20
4.9,3,3.0534888943979,0.975510555986022,8.49077368016626,-32.6480410515145,20
4,3,3.05435086646518,0.975769940191214,8.52780742393078,-32.871698718068,20
5.1,3,3.05319236456065,0.975429192376755,8.49015754637437,-32.6095796856068,20
5.2,3,3.05306442910422,0.975396302658841,8.49042135854767,-32.5893865400948,20
5.3,3,3.05293880573564,0.975363585438239,8.48834468596448,-32.5658188790504,20
5.4,3,3.05280789631721,0.975329940033937,8.48706438102561,-32.548068167594,20
5.5,3,3.05270684839049,0.975305113766288,8.48590287120296,-32.5363547298475,20
5.6,3,3.05260258197575,0.975278548930036,8.48671622112136,-32.5264147424218,20
5.7,3,3.05243362413989,0.975237024457095,8.48518485320131,-32.5082001594692,20
5.8,3,3.0523516867513,0.975217289858867,8.48478332453825,-32.499401605462,20
5.9,3,3.05227716956832,0.975199766466757,8.48456139915902,-32.4888791107058,20
5,3,3.05335024088717,0.975471869751164,8.48936021901467,-32.6241573467904,20
6,3,3.05221878336639,0.975185626976526,8.48391538265504,-32.4844668863072,20
