sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.1,3,-7.65347894796515e-05,-2.19073518013255e-06,-2.22055872402982e-06,9.3537138545871e-05,65
0.2,3,-9.63307859669259e-05,-2.77860354105809e-06,-4.13805146668677e-06,0.000179992913125421,65
0.3,3,-0.000151002945751459,-4.36059465630747e-06,0.000148094655108316,-0.000408481667983011,65
0.4,3,0.442749577367783,0.0553604124582784,-0.881889074534953,-22.3618552001235,65
0.5,3,1.44571196403193,0.194801831580044,0.732728122485675,-21.7058490154829,65
0.6,3,1.83520007284522,0.256526020613346,3.44278121389637,-17.2311482069419,65
0.7,3,1.90657674259555,0.278850560718289,5.7289567143569,-10.6935666366662,65
0.8,3,1.8440692000251,0.279597424373709,6.65592598088821,-7.25834743135202,65
0.9,3,1.76555144762211,0.27827819766346,7.51839084040487,-5.70999683834675,65
1.1,3,1.60698980822013,0.266630626660738,7.97342156714211,-2.95619730067393,65
1.2,3,1.55054920739576,0.261689618966431,7.87822201675086,-2.60324234832998,65
1.3,3,1.50494493438719,0.25894631330996,8.64678909436899,-2.09671510406176,65
1.4,3,1.46239789492338,0.255332042469483,8.72610292137017,-1.60969125011656,65
1.5,3,1.42838050693639,0.252241756527575,8.73386833549083,-1.28840752461576,65
1.6,3,1.39946545700527,0.25012998140507,9.03954433751074,-1.11972811613508,65
1.7,3,1.37442844999102,0.247763847999491,9.02237079731032,-0.8632549677615,65
1.8,3,1.35812107146784,0.246250561996475,9.00943916188902,-0.748162333081364,65
1.9,3,1.34091588750679,0.244917173266325,9.13020378115645,-0.623419444243835,65
1,3,1.68025540992249,0.271923340256313,7.60278299167717,-4.27107606652652,65
2.1,3,1.31937253677963,0.242875278833623,9.10795951317891,-0.498175987933901,65
2.2,3,1.29961282470561,0.241190546743018,9.27665343991321,-0.290416832413733,65
2.3,3,1.29436632771611,0.24070937483104,9.27165640829676,-0.262910567505268,65
2.4,3,1.28136929964506,0.239591394022147,9.33070186222737,-0.111619291263453,65
2.5,3,1.27736211870852,0.239220820809018,9.32543960157175,-0.0848491289908706,65
2.6,3,1.26811301490783,0.238392626878728,9.37262887636875,0.0410252303344851,65
2.7,3,1.26551383067747,0.238160863002909,9.3698161015594,0.050072225111801,65
2.8,3,1.25312135025422,0.236940548055953,9.38435479732956,0.240059029633172,65
2.9,3,1.24684659709584,0.236359950949741,9.38154440635775,0.292706773390245,65
2,3,1.32895610990546,0.243766641516506,9.1127841858444,-0.555108478719711,65
3.1,3,1.23677670309501,0.235360799848924,9.40135673391155,0.439925128084363,65
3.2,3,1.23586025808543,0.235292334695571,9.40132493140629,0.438049081556534,65
3.3,3,1.22780792269081,0.234447631381442,9.38563934141378,0.518758852628229,65
3.4,3,1.22246134014081,0.23390323454628,9.38030962752329,0.583524631252597,65
3.5,3,1.22191351593862,0.233865662108675,9.38065472681415,0.582338902662593,65
3.6,3,1.21720699815585,0.233370973981414,9.37207487726504,0.622778478858229,65
3.7,3,1.21224571617966,0.232844076447306,9.35958304711311,0.640992938794927,65
3.8,3,1.21028615676629,0.232658843653582,9.35475139701911,0.640666619132334,65
3.9,3,1.20850370464774,0.232471221270679,9.35526698098704,0.66862683025977,65
3,3,1.24363834548659,0.236048793083097,9.39104985441976,0.340224445604641,65
4.1,3,1.20262505220589,0.231853997923089,9.34702680173663,0.692841842352208,65
4.2,3,1.20055176367097,0.23164063894524,9.34054609330285,0.70605188918755,65
4.3,3,1.19872132943801,0.231453243154703,9.33642851710035,0.705920508110186,65
4.4,3,1.19848019596044,0.231436992765076,9.336536909211,0.703526037797856,65
4.5,3,1.19684735670791,0.231271436836401,9.33189173307018,0.70833264900036,65
4.6,3,1.19562024576557,0.231150508065105,9.33121918941601,0.716815981054678,65
4.7,3,1.194546918088,0.231044980436185,9.32923833336979,0.727478535900667,65
4.8,3,1.19359927342497,0.230954391622128,9.32872755689611,0.730351289455646,65
4.9,3,1.1928736353252,0.230886479387354,9.32722702046076,0.731168501563234,65
4,3,1.20548928529762,0.232154506377718,9.35336502245667,0.677724112762218,65
5.1,3,1.19168073065529,0.230776551696086,9.32653256242027,0.724603162816162,65
5.2,3,1.19122698184618,0.230736642703545,9.32571649508449,0.733323155690666,65
5.3,3,1.19084343693476,0.230703555492049,9.32519518408842,0.728465997745124,65
5.4,3,1.19050508205471,0.230674983142423,9.3243945674626,0.731184825759544,65
5.5,3,1.19022760816196,0.23065211102619,9.3250141095818,0.729966639571654,65
5.6,3,1.18998516089611,0.230632643280127,9.32426103217274,0.729244649586073,65
5.7,3,1.18968667494543,0.230608165699277,9.3254230404405,0.732114327254937,65
5.8,3,1.18951731492002,0.230595510459196,9.32507714052749,0.73078865842018,65
5.9,3,1.18936559617807,0.230584449280163,9.3250008833182,0.730631433106463,65
5,3,1.19223176728818,0.230826971720319,9.32659264216693,0.724860520425464,65
6,3,1.1892350874091,0.23057506177999,9.3252308434171,0.732486807802616,65
