name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,gauss,blurr,2,9,37.2952453771482,32.35493756945,-13.2464815762421,0.987633574542662,0.978660449412183,-0.908548004216455,51.3781679947428,56.035892676908,9.06557174759886,6.74017183358787,13.4851118267015,100.070742403065
Case_1-02,gauss,blurr,2,9,37.4410039067037,32.4243643922469,-13.3987847306588,0.987759080047129,0.980562766664935,-0.728549453764602,54.693254168189,54.508824837011,-0.337206725002673,7.14737117146963,13.4945992725604,88.8050718063607
Case_1-03,gauss,blurr,2,9,37.9084872566381,33.8213931647506,-10.7814750407162,0.989965298369266,0.984872307578401,-0.514461547213249,51.2830832109972,59.5281755388481,16.0776065158321,7.16992479890151,14.527560141742,102.618026676762
Case_1-04,gauss,blurr,2,9,37.9083260790503,34.1020243535435,-10.0408066490972,0.990933219012008,0.987128573286923,-0.383945724302032,54.9405060818229,59.4112454205442,8.13741928780748,7.50042155588556,15.3283942622144,104.367103208835
Case_1-05,gauss,blurr,2,9,37.8368974391421,33.6022622956138,-11.191813891029,0.990029668044883,0.984184941327657,-0.590358744376599,50.6890384255133,60.0813663370098,18.5293077226121,7.13028183617835,13.830562131698,93.9693612323013
Case_1-06,gauss,blurr,2,9,37.313821888529,32.4531691692029,-13.0264134664275,0.989858277688834,0.981781253501856,-0.815977839356685,53.4723749207389,55.4963663244481,3.78511597195606,7.16884020856128,14.1771237070682,97.7603530643264
Case_1-07,gauss,blurr,2,9,37.6177136883956,33.0498353746526,-12.1428919141146,0.991486991469116,0.983732641150186,-0.782092996241954,49.3545851173106,57.9437998407353,17.4030734996738,7.28961275608837,13.9610289793424,91.5194873374035
Case_1-08,gauss,blurr,2,9,38.0676599934277,34.000285901628,-10.6845918359624,0.988872308662103,0.98396878611522,-0.495870144601097,51.9630453806607,58.9197409180122,13.3877748819175,7.45068683740843,14.4601195725427,94.077672140792
Case_10-01,gauss,blurr,2,9,36.7345461707111,29.5291934324292,-19.6146502118129,0.983735162649988,0.939417162752276,-4.5050742903536,43.7050636688008,57.3085175772203,31.1255785176454,6.23973360486822,11.4427942290281,83.3859416706579
Case_10-02,gauss,blurr,2,9,37.7420148157016,30.1484588303585,-20.1196359612045,0.986669760401793,0.949326983871415,-3.78472899738726,46.2178581436987,56.647333320351,22.565898973997,6.4198582315031,12.0933681131295,88.3743795740807
Case_10-03,gauss,blurr,2,9,36.1418271620352,29.2035764339338,-19.1972882195331,0.981194919120078,0.934221839379236,-4.78733418054857,43.095603454508,57.5078244379817,33.4424392007581,6.00307319481979,10.9147561321497,81.8194744246721
Case_10-04,gauss,blurr,2,9,36.917508515903,29.1984899683136,-20.9088285149696,0.985365043501796,0.941279521507419,-4.47402942545089,44.1586840112477,56.995040606605,29.0687027541123,5.497331629691,11.0823481019506,101.595043713482
