name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,gauss,method_2,1.4,11,28.5061691933389,29.8370702107733,4.66881750545923,0.928623333145771,0.948870305269534,2.18032127786133,44.2061081586773,57.4320590972362,29.9188313322778,16.4503502679371,10.9740153342818,-33.2900810284205
Case_1-02,gauss,method_2,1.4,11,28.4395095627934,29.8252836947701,4.87270755818389,0.926715418031763,0.94845626945802,2.34601162376608,45.4603600241503,55.0939863691818,21.1912671609151,15.1602972188651,11.4718841675859,-24.3294244039582
Case_1-03,gauss,method_2,1.4,11,28.900180197066,30.2858033582909,4.7945139157494,0.939910081665517,0.957382588624429,1.85895515962026,44.4064573165978,58.4739158976867,31.678858056148,16.9479249777619,12.0138917541866,-29.1129045594045
Case_1-04,gauss,method_2,1.4,11,28.8417398928405,30.2576558312827,4.90925978704108,0.944153443314339,0.961070776818566,1.79179916400464,44.2332299380954,58.8216769018833,32.9807409140244,16.3795894080999,12.778535210516,-21.9850089514645
Case_1-05,gauss,method_2,1.4,11,28.9353898291958,30.2872485172901,4.67199058341449,0.941151099995989,0.957993065635875,1.7895070876459,45.1333769874063,58.9239821692164,30.5552256496521,16.6812077305742,11.4329389697089,-31.4621629658504
Case_1-06,gauss,method_2,1.4,11,28.4661801433913,29.8004550801445,4.68722859910311,0.938977588994493,0.956481955150973,1.8641942429345,45.9051643203462,56.4421606184215,22.9538363582439,15.7072170384035,12.0506449664027,-23.2795667307624
Case_1-07,gauss,method_2,1.4,11,28.853169587149,30.1943404759734,4.64826189987038,0.94956318877436,0.963897091015629,1.50952589682528,45.9983568286415,57.5090622508093,25.0241665480549,16.6435801837467,11.9497151112877,-28.2022558886868
Case_1-08,gauss,method_2,1.4,11,29.0228823949082,30.4056815150131,4.76451339770256,0.934538454514018,0.953866142752869,2.0681533376711,46.0569872629726,57.1433510161704,24.0709703609091,15.7894521804839,11.8693620420555,-24.8272713557074
Case_10-01,gauss,method_2,1.4,11,28.2646651665988,29.0107558094606,2.63965852227217,0.908569602656189,0.922674317676044,1.5524088609855,52.3684812156507,54.7115798028348,4.4742534684849,17.3116213271664,9.13155532284996,-47.2518769312485
Case_10-02,gauss,method_2,1.4,11,28.705282256066,29.5275383768971,2.86447669629645,0.916370245972796,0.932006310885949,1.70630430023994,51.7189457522933,54.7882336820987,5.9345523872541,16.6723879771566,9.77560810140344,-41.366479026296
Case_10-03,gauss,method_2,1.4,11,28.0339153781104,28.7734493665776,2.63799750585194,0.902172771467147,0.917582099085647,1.70802401777659,51.5030612821376,54.7751205839356,6.35313556192983,16.4920820446062,8.80738402128094,-46.596287858261
Case_10-04,gauss,method_2,1.4,11,28.1551026344296,28.8532781215982,2.47974761887334,0.913337276002993,0.926825198387573,1.47677344820603,51.3456146020129,54.6857926547535,6.50528400259836,16.5725381513509,8.74796903469472,-47.2140660965584
Case_10-05,gauss,method_2,1.4,11,29.5497248562858,30.6501085294975,3.72383728973266,0.922303784930168,0.940424582678949,1.96473201616033,53.272159948356,55.3339584037115,3.87031135466304,17.7804761161663,10.4944105109114,-40.9778993411221
Case_10-06,gauss,method_2,1.4,11,28.6219940820744,29.4952381014834,3.05095451038424,0.917722304519519,0.934026233074907,1.7765644874376,52.4100677107202,55.5371604397847,5.96658784400853,16.8727999912464,9.69246985435158,-42.5556525331893
Case_10-07,gauss,method_2,1.4,11,28.6148864960412,29.3804839293988,2.67552147538142,0.921541762230193,0.935369022792243,1.50044861001064,52.7785593687096,55.4693902183232,5.09834084484112,16.7044916258569,9.25669271635342,-44.5856065321679
