sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
0.4,3,0.320915378713365,0.021761819170277,-1.89929477183656,-3.14375858022849
0.7,3,0.436302208074511,0.0871870619735922,7.47850255637437,28.5831213863311
1.1,3,-0.794166515257066,0.0230823602781625,10.4458686885277,37.8366714862856
1.4,3,-1.16770160566545,0.000274813423237677,11.6563931874121,40.3737035765382
1.7,3,-1.37959437250122,-0.0133956266145941,12.0858295038497,41.2779881671899
2,3,-1.48360736180386,-0.0202531235067206,12.2998686016634,41.677307491471
2.3,3,-1.5630722657522,-0.0256106440219067,12.5525355746672,41.9855850486061
2.6,3,-1.63095181791819,-0.0301650811088174,12.7345922227231,42.5476592712399
2.9,3,-1.67848803390908,-0.0334041018655888,12.7112257740951,43.0138719006226
0.4,5,0.320926040183527,0.0217622488261328,-1.8989090934387,-3.14336388157127
0.7,5,0.081932736143428,0.0716144721787874,8.58965509377959,30.5596660982808
1.1,5,-4.54166426280919,-0.234037405418497,17.0098418820311,58.8009355808146
1.4,5,-7.08592024189544,-0.479741234046324,20.6718040679513,74.0517661549347
1.7,5,-8.60267686928231,-0.658118700444424,22.6384798653647,83.3067153121516
2,5,-9.52527471472977,-0.779929704020287,23.5596450706114,89.1588783887541
2.3,5,-10.1181848115734,-0.864010635834877,24.0637185610485,92.9085562694704
2.6,5,-10.5193045203836,-0.923604715300592,24.3849273603001,95.4996581350913
2.9,5,-10.8020122128311,-0.966948245905863,24.5608342331121,97.2833846912282
0.4,7,0.320926040183527,0.0217622488261328,-1.8989090934387,-3.14336388157127
0.7,7,0.0778625800792208,0.0714401110872013,8.59665343434413,30.5931039592195
1.1,7,-5.36140574253034,-0.297347373365268,17.9834120787814,62.5984176247005
1.4,7,-9.53743855861786,-0.74179813781033,23.2374733240719,87.9224108827308
1.7,7,-12.5252231102318,-1.1753272996643,25.7305373683452,108.825918677199
2,7,-14.4944158680958,-1.52803765062342,26.4363059477689,124.404075110837
2.3,7,-15.8007034738522,-1.79650632343669,26.532958040971,135.210021023776
2.6,7,-16.6951412962465,-1.99791500708173,26.4847690790091,142.605005225121
2.9,7,-17.3290644388427,-2.1499052605516,26.4386526059559,147.5606889093
0.4,9,0.320926040183527,0.0217622488261328,-1.8989090934387,-3.14336388157127
0.7,9,0.0778587742221333,0.0714399859292316,8.59677173630298,30.5930009436351
1.1,9,-5.42221200144115,-0.301597289594286,18.0202387268636,62.7555770199617
1.4,9,-10.0704581475423,-0.798001118248401,23.5961045874539,90.4052577588409
1.7,9,-13.9268286891712,-1.3752422146251,26.2286346561593,117.289757971295
2,9,-16.7743194066233,-1.92783095843033,26.6628551034578,140.999578459511
2.3,9,-18.7911040102995,-2.39913972326704,26.5276349574072,158.97492750425
2.6,9,-20.2204643177976,-2.77945680390123,26.468636513624,172.10455380842
2.9,9,-21.2517714197483,-3.08021382132402,26.5286842093837,180.795788971701
0.4,11,0.320926040183527,0.0217622488261328,-1.8989090934387,-3.14336388157127
0.7,11,0.0778587742221333,0.0714399859292316,8.59677173630298,30.5930009436351
1.1,11,-5.42396302246758,-0.301703709784749,18.0230384174811,62.771392805521
1.4,11,-10.1350763167438,-0.80405628206236,23.6329534568907,90.5857061794243
1.7,11,-14.2776047460291,-1.42169124063681,26.3061274074035,118.877118184303
2,11,-17.6191899900554,-2.07252017403101,26.6984924364185,145.957704336734
2.3,11,-20.176443378227,-2.6843469090823,26.5942713544145,168.516429689132
2.6,11,-22.0875981462731,-3.2177323646453,26.6647009603162,186.359366122735
2.9,11,-23.5131819326789,-3.66329782772315,26.8783471701831,199.598370061222
0.4,13,0.320926040183527,0.0217622488261328,-1.8989090934387,-3.14336388157127
0.7,13,0.0778587742221333,0.0714399859292316,8.59677173630298,30.5930009436351
1.1,13,-5.42398438145154,-0.301705019517609,18.023184310076,62.7716415567627
1.4,13,-10.1394816170837,-0.804423773239441,23.6344119783023,90.5991780186787
1.7,13,-14.3372686764536,-1.42874131740892,26.3116592680439,119.05927871165
2,13,-17.8612507775626,-2.11029019132233,26.7131279142301,146.881566571506
2.3,13,-20.7192305612875,-2.78917458323539,26.6728412306059,171.605130084456
2.6,13,-22.976951506555,-3.41901963961954,26.838067718205,192.013346516492
2.9,13,-24.7342779613373,-3.97427319602912,27.0489606990697,208.192640387097
0.4,15,0.320926040183527,0.0217622488261328,-1.8989090934387,-3.14336388157127
0.7,15,0.0778587742221333,0.0714399859292316,8.59677173630298,30.5930009436351
