sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
0.1,3,-5.54703581063187e-05,-1.95121817475258e-06,-2.60366473537524e-06,-1.88087801713082e-05
0.2,3,-6.58800851680156e-05,-2.24289591968131e-06,-3.26010177943639e-06,-5.43863668014537e-05
0.3,3,-0.000109550311720659,-3.75193484013824e-06,1.37330450242279e-05,-0.000356868148736605
0.4,3,0.474064503285064,0.0753357778315831,-0.605372463788064,-22.7219291423366
0.5,3,1.52145036868085,0.254641622019431,1.48565975258013,-32.0483679659272
0.6,3,2.02094409811045,0.342904418902263,3.84770954856726,-32.3311058593901
0.7,3,2.21312499600009,0.383393129404533,5.87233951427322,-26.1306028178654
0.8,3,2.24002182745427,0.394117818626195,6.76641399598086,-22.2892124807689
0.9,3,2.23179277840658,0.401980794305138,7.61371779360024,-20.9666335731737
1,3,2.19598934053883,0.40001530076848,7.80267880625213,-19.3732748009286
1.1,3,2.16317963142483,0.398277403960156,8.15926574567556,-18.2499257114399
1.2,3,2.13052135127926,0.395046977203093,8.13526352051037,-17.8689154700199
1.3,3,2.10871524909649,0.394295174804725,8.68187647839091,-17.5067116948687
1.4,3,2.0847053390909,0.392193900936687,8.78304647154778,-17.0077986262473
1.5,3,2.06462337545442,0.39012730579167,8.80445541273435,-16.7107479246169
1.6,3,2.04876632774899,0.389034874630527,9.03852522653058,-16.5237657204705
1.7,3,2.03327911811737,0.387347303220408,9.04694383262782,-16.315330668037
1.8,3,2.02259688989503,0.386176960698301,9.05090807724575,-16.2091843636539
1.9,3,2.01306293551272,0.385467912048592,9.12494816210592,-16.0736211045212
2,3,2.00489810787172,0.384530397686484,9.11891973248707,-16.0049984035241
2.1,3,1.99836330370966,0.383804860695347,9.11774407589608,-15.9316425024118
2.2,3,1.98784994553729,0.382971037818691,9.24963025364588,-15.7586765068803
2.3,3,1.98393786830403,0.382535334042409,9.24914713377695,-15.7208835731659
2.4,3,1.97674469664767,0.381906081230004,9.29799297830416,-15.5854394397885
2.5,3,1.97367390785812,0.381557600595765,9.29884134622555,-15.5533516968942
2.6,3,1.96877422416837,0.381097727546507,9.3245742111643,-15.4602405547005
2.7,3,1.96670758488339,0.380870145051707,9.32317289316699,-15.4476697588208
2.8,3,1.95974914579881,0.380110501157634,9.34047980541745,-15.2952007365285
2.9,3,1.95598213612847,0.379709586865137,9.34004867668017,-15.2317913230423
3,3,1.95402291369869,0.379496305384576,9.34583510739657,-15.2124194780304
