name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_11-10,avg,otsu,9,38.256,31.34,-18.07821,0.973,0.938,-3.59712,38.639,51.976,34.51694
Case_11-11,avg,otsu,9,38.322,31.387,-18.09665,0.974,0.94,-3.49076,41.793,51.775,23.88438
Case_11-12,avg,otsu,9,37.84,30.97,-18.15539,0.973,0.934,-4.00822,52.506,57.448,9.41226
Case_11-13,avg,otsu,9,39.641,32.894,-17.02026,0.974,0.948,-2.6694,44.545,55.184,23.88371
Case_11-15,avg,otsu,9,37.002,30.061,-18.75845,0.981,0.942,-3.97554,51.014,57.41,12.53773
Case_12-01,avg,otsu,9,36.767,32.235,-12.32627,0.986,0.973,-1.31846,52.954,56.15,6.03543
Case_12-02,avg,otsu,9,36.615,32.152,-12.18899,0.987,0.974,-1.31712,52.77,56.699,7.44552
Case_12-03,avg,otsu,9,36.529,32.031,-12.3135,0.986,0.973,-1.31846,52.071,54.46,4.58797
Case_12-04,avg,otsu,9,36.886,30.609,-17.0173,0.987,0.96,-2.73556,50.243,53.708,6.89648
Case_12-05,avg,otsu,9,36.478,29.924,-17.96699,0.985,0.95,-3.5533,46.963,53.521,13.96418
Case_12-06,avg,otsu,9,36.103,30.1,-16.62743,0.985,0.955,-3.04569,46.111,55.119,19.53547
Case_12-07,avg,otsu,9,36.32,29.987,-17.43667,0.984,0.948,-3.65854,46.224,55.508,20.0848
Case_12-08,avg,otsu,9,36.373,30.409,-16.39678,0.986,0.958,-2.83976,47.316,55.45,17.1908
Case_12-09,avg,otsu,9,36.466,30.409,-16.60999,0.987,0.962,-2.53293,47.507,56.314,18.53832
Case_12-10,avg,otsu,9,36.297,31.93,-12.0313,0.986,0.974,-1.21704,53.454,53.354,-0.18708
Case_12-11,avg,otsu,9,36.468,30.034,-17.64286,0.987,0.961,-2.63425,52.939,56.804,7.30086
Case_12-12,avg,otsu,9,36.436,30.741,-15.63015,0.984,0.959,-2.54065,50.755,56.486,11.2915
Case_13-01,avg,otsu,9,35.595,27.859,-21.73339,0.976,0.906,-7.17213,43.483,55.945,28.65948
Case_13-02,avg,otsu,9,35.631,27.327,-23.30555,0.975,0.887,-9.02564,44.567,55.069,23.56452
Case_13-03,avg,otsu,9,35.83,27.538,-23.14262,0.977,0.9,-7.88127,45.031,55.879,24.09007
Case_13-04,avg,otsu,9,36.31,29.613,-18.44395,0.974,0.922,-5.33881,44.778,59.845,33.64822
Case_13-05,avg,otsu,9,35.974,29.69,-17.46817,0.976,0.931,-4.61066,43.414,59.253,36.48362
Case_13-06,avg,otsu,9,35.914,27.772,-22.67082,0.979,0.908,-7.2523,44.094,55.703,26.32785
Case_13-07,avg,otsu,9,35.477,28.464,-19.76774,0.975,0.916,-6.05128,42.582,57.41,34.82223
Case_13-10,avg,otsu,9,35.719,28.415,-20.4485,0.972,0.906,-6.79012,44.158,57.046,29.1861
Case_13-11,avg,otsu,9,35.605,27.464,-22.86477,0.973,0.894,-8.11922,44.437,55.57,25.05345
Case_13-12,avg,otsu,9,36.334,28.03,-22.85463,0.976,0.904,-7.37705,53.295,50.401,-5.43015
Case_14-01,avg,otsu,9,36.306,30.542,-15.87616,0.963,0.904,-6.12669,49.816,55.367,11.14301
Case_14-02,avg,otsu,9,36.13,29.585,-18.11514,0.959,0.869,-9.38478,45.68,55.802,22.15849
Case_14-03,avg,otsu,9,36.309,29.54,-18.64276,0.967,0.892,-7.75595,47.178,54.944,16.46106
Case_14-04,avg,otsu,9,36.849,29.657,-19.51749,0.983,0.939,-4.47609,47.988,55.492,15.63724
Case_14-05,avg,otsu,9,36.21,29.45,-18.66888,0.968,0.898,-7.2314,49.127,54.042,10.00468
Case_14-06,avg,otsu,9,36.267,29.582,-18.43273,0.977,0.924,-5.42477,48.443,55.531,14.63163
Case_14-07,avg,otsu,9,36.106,29.107,-19.38459,0.969,0.89,-8.15273,46.947,57.181,21.79905
Case_14-08,avg,otsu,9,36.381,29.844,-17.96817,0.974,0.916,-5.95483,46.815,56.547,20.78821
Case_14-09,avg,otsu,9,36.277,29.587,-18.44144,0.969,0.893,-7.84314,45.417,57.112,25.75027
Case_14-11,avg,otsu,9,36.22,29.39,-18.85699,0.963,0.875,-9.13811,45.06,56.092,24.48291
Case_14-12,avg,otsu,9,36.482,29.676,-18.65578,0.962,0.873,-9.25156,46.855,56.486,20.5549
Case_15-02,avg,otsu,9,37.426,32.361,-13.53337,0.974,0.949,-2.56674,51.56,56.517,9.61404
Case_15-03,avg,otsu,9,36.389,30.47,-16.2659,0.97,0.933,-3.81443,51.642,56.044,8.52407
Case_15-04,avg,otsu,9,37.255,32.698,-12.23192,0.975,0.951,-2.46154,49.542,57.903,16.87659
Case_15-05,avg,otsu,9,37.537,33.094,-11.83632,0.979,0.96,-1.94076,50.103,58.684,17.12672
Case_15-06,avg,otsu,9,37.464,33.054,-11.7713,0.98,0.96,-2.04082,51.358,58.914,14.71241
Case_15-07,avg,otsu,9,37.629,33.83,-10.09594,0.984,0.972,-1.21951,53.735,58.19,8.29069
Case_15-08,avg,otsu,9,37.312,32.951,-11.68793,0.98,0.964,-1.63265,51.613,58.994,14.30066
Case_15-09,avg,otsu,9,36.909,31.723,-14.05077,0.977,0.952,-2.55885,51.95,56.925,9.57652
Case_15-10,avg,otsu,9,36.396,31.386,-13.76525,0.98,0.958,-2.2449,53.547,56.545,5.59882
Case_15-11,avg,otsu,9,36.103,30.569,-15.32837,0.976,0.945,-3.17623,50.066,54.011,7.8796
Case_15-12,avg,otsu,9,37.534,32.855,-12.46603,0.982,0.965,-1.73116,52.717,56.252,6.70562
Case_16-01,avg,otsu,9,37.282,31.938,-14.33399,0.969,0.942,-2.78638,52.859,58.684,11.01988
Case_16-02,avg,otsu,9,37.25,32.516,-12.70872,0.976,0.957,-1.94672,43.662,52.814,20.96102
Case_16-03,avg,otsu,9,37.059,31.324,-15.47532,0.971,0.937,-3.50154,41.108,55.17,34.20745
Case_16-04,avg,otsu,9,37.506,32.389,-13.64315,0.971,0.945,-2.67765,44.439,56.387,26.88629
Case_16-05,avg,otsu,9,37.549,32.235,-14.15217,0.971,0.948,-2.36869,53.725,55.474,3.25547
Case_16-06,avg,otsu,9,36.268,30.685,-15.39374,0.98,0.953,-2.7551,50.777,56.432,11.13693
Case_16-07,avg,otsu,9,37.269,32.031,-14.05458,0.976,0.954,-2.2541,43.671,53.907,23.4389
Case_16-08,avg,otsu,9,36.406,31.034,-14.75581,0.981,0.955,-2.65036,48.702,58.188,19.47764
Case_16-09,avg,otsu,9,36.996,31.645,-14.46373,0.979,0.952,-2.75792,52.787,57.754,9.40951
Case_16-10,avg,otsu,9,37.434,33.043,-11.72998,0.975,0.95,-2.5641,50.069,59.296,18.42857
Case_16-11,avg,otsu,9,36.625,31.887,-12.93652,0.982,0.964,-1.83299,51.617,58.019,12.40289
Case_16-12,avg,otsu,9,36.566,31.713,-13.27189,0.982,0.961,-2.13849,51.344,58.052,13.06482
Case_16-13,avg,otsu,9,36.396,30.956,-14.9467,0.979,0.953,-2.65577,50.321,57.542,14.34987
Case_17-01,avg,otsu,9,35.88,29.94,-16.55518,0.982,0.955,-2.74949,47.318,54.589,15.36625
Case_17-02,avg,otsu,9,35.744,30.245,-15.3844,0.983,0.96,-2.33978,49.345,53.661,8.74658
Case_17-03,avg,otsu,9,35.756,29.663,-17.0405,0.979,0.947,-3.26864,47.809,53.389,11.67144
Case_17-04,avg,otsu,9,35.523,29.413,-17.20012,0.982,0.952,-3.05499,47.022,52.672,12.01565
Case_17-05,avg,otsu,9,35.927,29.528,-17.81112,0.976,0.939,-3.79098,47.806,55.114,15.28678
Case_17-06,avg,otsu,9,35.13,28.708,-18.28067,0.98,0.943,-3.77551,46.52,52.312,12.45056
Case_17-07,avg,otsu,9,35.869,29.864,-16.74148,0.981,0.951,-3.0581,49.486,51.452,3.97284
Case_17-08,avg,otsu,9,36.17,30.511,-15.64556,0.985,0.963,-2.2335,50.73,54.223,6.88547
Case_17-09,avg,otsu,9,35.97,29.964,-16.69725,0.981,0.954,-2.75229,50.956,55.204,8.3366
Case_17-10,avg,otsu,9,36.195,30.274,-16.35861,0.979,0.949,-3.06435,49.294,52.761,7.03331
Case_17-11,avg,otsu,9,35.071,29.024,-17.24217,0.984,0.956,-2.84553,47.317,52.281,10.49094
Case_17-12,avg,otsu,9,35.655,29.706,-16.6849,0.98,0.95,-3.06122,48.704,51.879,6.51897
Case_2-01,avg,otsu,9,37.96,33.905,-10.6823,0.981,0.971,-1.01937,48.608,54.895,12.93408
Case_2-02,avg,otsu,9,38.366,34.943,-8.92196,0.983,0.979,-0.40692,44.591,56.205,26.04561
Case_2-03,avg,otsu,9,37.448,33.288,-11.10874,0.983,0.975,-0.81384,45.752,56.389,23.24926
Case_2-04,avg,otsu,9,37.797,34.163,-9.61452,0.983,0.977,-0.61038,50.836,54.803,7.80353
Case_2-05,avg,otsu,9,39.299,36.962,-5.94672,0.981,0.98,-0.10194,43.758,49.324,12.71996
Case_2-06,avg,otsu,9,38.692,35.608,-7.97064,0.983,0.983,0,48.596,55.859,14.94567
Case_2-07,avg,otsu,9,38.493,35.294,-8.3106,0.984,0.982,-0.20325,50.945,55.637,9.20993
Case_2-08,avg,otsu,9,37.862,34.345,-9.289,0.983,0.978,-0.50865,50.647,54.891,8.37957
Case_3-01,avg,otsu,9,36.583,32.478,-11.22106,0.983,0.974,-0.91556,48.907,49.275,0.75245
Case_3-02,avg,otsu,9,35.593,30.728,-13.66842,0.983,0.967,-1.62767,54.704,52.621,-3.80777
Case_3-03,avg,otsu,9,35.571,30.539,-14.14636,0.98,0.96,-2.04082,54.82,52.165,-4.84312
Case_3-04,avg,otsu,9,35.757,30.999,-13.30649,0.984,0.967,-1.72764,53.296,53.69,0.73927
Case_3-05,avg,otsu,9,35.421,30.723,-13.26332,0.983,0.969,-1.42421,52.895,51.938,-1.80924
Case_3-06,avg,otsu,9,35.564,30.518,-14.18851,0.981,0.959,-2.24261,49.963,54.169,8.41823
Case_3-07,avg,otsu,9,36.268,32.538,-10.28455,0.988,0.979,-0.91093,53.538,57.936,8.21473
Case_3-08,avg,otsu,9,36.082,31.141,-13.69381,0.983,0.967,-1.62767,54.868,52.564,-4.19917
Case_3-09,avg,otsu,9,36.612,33.074,-9.6635,0.982,0.973,-0.9165,51.241,57.578,12.36705
Case_3-10,avg,otsu,9,36.123,31.769,-12.05326,0.986,0.973,-1.31846,49.601,56.503,13.91504
Case_4-01,avg,otsu,9,38.251,35.104,-8.22724,0.982,0.982,0,55.77,56.681,1.63349
Case_4-02,avg,otsu,9,37.274,34.178,-8.30606,0.993,0.991,-0.20141,52.094,58.404,12.11272
Case_4-03,avg,otsu,9,37.534,34.096,-9.1597,0.99,0.988,-0.20202,45.748,62.774,37.21693
Case_4-04,avg,otsu,9,37.121,33.782,-8.99491,0.993,0.99,-0.30211,51.718,58.063,12.26846
Case_4-05,avg,otsu,9,37.094,33.549,-9.5568,0.992,0.988,-0.40323,51.203,57.226,11.76298
Case_4-06,avg,otsu,9,37.284,33.968,-8.8939,0.992,0.99,-0.20161,52.873,56.769,7.3686
Case_4-07,avg,otsu,9,37.566,34.557,-8.0099,0.992,0.99,-0.20161,46.274,62.473,35.0067
Case_4-08,avg,otsu,9,38.551,36.737,-4.70546,0.992,0.992,0,46.058,64.936,40.98745
Case_4-09,avg,otsu,9,37.716,34.816,-7.68904,0.993,0.991,-0.20141,49.475,61.205,23.70894
Case_4-10,avg,otsu,9,36.916,33.373,-9.59746,0.99,0.987,-0.30303,49.536,54.785,10.59633
Case_5-01,avg,otsu,9,37.567,33.919,-9.71065,0.981,0.973,-0.81549,54.376,56.811,4.47808
Case_5-02,avg,otsu,9,37.886,34.199,-9.73183,0.975,0.968,-0.71795,54.115,55.873,3.24864
Case_5-04,avg,otsu,9,38.149,34.581,-9.3528,0.976,0.971,-0.5123,48.513,56.553,16.57288
Case_5-05,avg,otsu,9,37.978,34.527,-9.08684,0.983,0.977,-0.61038,55.456,55.09,-0.65998
Case_5-07,avg,otsu,9,38.113,34.536,-9.38525,0.977,0.972,-0.51177,51.383,57.276,11.46877
Case_5-08,avg,otsu,9,37.9,34.208,-9.74142,0.98,0.973,-0.71429,55.498,55.654,0.28109
Case_6-01,avg,otsu,9,35.763,30.34,-15.16372,0.981,0.965,-1.63099,53.101,53.14,0.07344
Case_6-02,avg,otsu,9,35.641,30.273,-15.06131,0.98,0.964,-1.63265,52.266,50.751,-2.89863
Case_6-03,avg,otsu,9,35.713,30.441,-14.76213,0.982,0.966,-1.62933,50.875,51.876,1.96757
Case_6-04,avg,otsu,9,36.373,31.523,-13.33407,0.98,0.968,-1.22449,43.485,52.997,21.87421
Case_6-05,avg,otsu,9,35.798,30.839,-13.85273,0.984,0.973,-1.11789,53.885,49.483,-8.16925
Case_6-06,avg,otsu,9,36.076,31.516,-12.63998,0.985,0.975,-1.01523,51.954,52.907,1.83431
Case_6-07,avg,otsu,9,36.404,31.762,-12.75135,0.981,0.969,-1.22324,45.668,54.761,19.9111
Case_6-08,avg,otsu,9,35.623,30.679,-13.87867,0.979,0.965,-1.43003,50.945,51.455,1.00108
Case_6-10,avg,otsu,9,36.404,31.776,-12.71289,0.982,0.973,-0.9165,52.494,52,-0.94106
Case_7-01,avg,otsu,9,41.202,37.592,-8.76171,0.97,0.964,-0.61856,53.414,57.484,7.61973
Case_7-02,avg,otsu,9,41.191,37.648,-8.60139,0.972,0.968,-0.41152,55.606,54.253,-2.43319
Case_7-03,avg,otsu,9,40.456,36.205,-10.50771,0.971,0.963,-0.82389,55.609,54.315,-2.32696
Case_7-04,avg,otsu,9,40.81,36.983,-9.3776,0.973,0.967,-0.61665,55.132,54.458,-1.22252
Case_7-05,avg,otsu,9,40.165,35.618,-11.3208,0.973,0.964,-0.92497,55.346,54.46,-1.60084
Case_7-06,avg,otsu,9,40.126,35.246,-12.16169,0.975,0.965,-1.02564,54.383,54.607,0.41189
Case_7-07,avg,otsu,9,40.29,36.129,-10.32762,0.977,0.972,-0.51177,44.337,53.332,20.2878
Case_7-08,avg,otsu,9,40.115,35.793,-10.77402,0.972,0.961,-1.13169,56.237,60.639,7.82759
Case_7-09,avg,otsu,9,39.297,34.849,-11.31893,0.976,0.967,-0.92213,55.786,61.108,9.54003
Case_7-10,avg,otsu,9,40.329,36.685,-9.03568,0.961,0.948,-1.35276,47.191,52.832,11.95355
Case_7-12,avg,otsu,9,39.677,34.986,-11.82297,0.975,0.963,-1.23077,50.612,60.272,19.08638
Case_8-01,avg,otsu,9,37.551,31.119,-17.1287,0.961,0.918,-4.47451,48.768,58.766,20.50115
Case_8-02,avg,otsu,9,38.039,32.163,-15.4473,0.962,0.936,-2.7027,52.129,63.828,22.4424
Case_8-03,avg,otsu,9,38.022,33.186,-12.71895,0.96,0.947,-1.35417,45.716,62.667,37.07892
Case_8-04,avg,otsu,9,38.256,32.489,-15.07476,0.963,0.937,-2.6999,45.651,61.724,35.20843
Case_9-01,avg,otsu,9,34.672,27.73,-20.02192,0.974,0.921,-5.44148,47.682,51.729,8.48748
Case_9-02,avg,otsu,9,35.415,28.395,-19.82211,0.964,0.906,-6.0166,43.7,53.546,22.53089
Case_9-03,avg,otsu,9,35.159,26.637,-24.23846,0.963,0.834,-13.39564,44.62,55.489,24.35903
Case_9-04,avg,otsu,9,35.031,28.108,-19.7625,0.972,0.901,-7.30453,44.499,58.131,30.6344
Case_9-05,avg,otsu,9,34.834,26.618,-23.58615,0.969,0.853,-11.9711,43.695,54.68,25.14018
Case_9-07,avg,otsu,9,35.136,26.702,-24.00387,0.966,0.857,-11.28364,52.401,51.436,-1.84157
Case_9-08,avg,otsu,9,35.381,27.123,-23.34021,0.972,0.879,-9.5679,53.115,51.171,-3.65998
Case_9-10,avg,otsu,9,35.111,26.94,-23.27191,0.973,0.881,-9.45529,44.044,53.878,22.32767
