name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_12-08,avg,otsu,13,36.373,27.564,-24.21851,0.986,0.938,-4.86815,47.316,59.791,26.36529
Case_12-09,avg,otsu,13,36.466,27.552,-24.44469,0.987,0.943,-4.45795,47.507,60.193,26.70343
Case_12-10,avg,otsu,13,36.297,28.655,-21.05408,0.986,0.959,-2.73834,53.454,56.808,6.27455
Case_12-11,avg,otsu,13,36.468,27.024,-25.89668,0.987,0.94,-4.7619,52.939,61.565,16.29423
Case_12-12,avg,otsu,13,36.436,27.836,-23.60303,0.984,0.939,-4.57317,50.755,61.24,20.65806
Case_13-01,avg,otsu,13,35.595,25.257,-29.0434,0.976,0.863,-11.57787,43.483,58.595,34.75381
Case_13-02,avg,otsu,13,35.631,24.744,-30.55485,0.975,0.833,-14.5641,44.567,57.537,29.10225
Case_13-03,avg,otsu,13,35.83,24.77,-30.86799,0.977,0.849,-13.10133,45.031,57.956,28.70245
Case_13-04,avg,otsu,13,36.31,27.083,-25.41173,0.974,0.888,-8.82957,44.778,65.429,46.11863
Case_13-05,avg,otsu,13,35.974,27.068,-24.75677,0.976,0.901,-7.68443,43.414,63.813,46.98715
Case_13-06,avg,otsu,13,35.914,25.084,-30.15537,0.979,0.864,-11.74668,44.094,57.726,30.91577
Case_13-07,avg,otsu,13,35.477,25.978,-26.77509,0.975,0.881,-9.64103,42.582,60.391,41.82284
Case_13-10,avg,otsu,13,35.719,25.683,-28.09709,0.972,0.86,-11.52263,44.158,60.698,37.45641
Case_13-11,avg,otsu,13,35.605,24.611,-30.87769,0.973,0.839,-13.77184,44.437,58.859,32.45494
Case_13-12,avg,otsu,13,36.334,24.903,-31.46089,0.976,0.846,-13.31967,53.295,60.069,12.71039
Case_14-01,avg,otsu,13,36.306,27.3,-24.80582,0.963,0.848,-11.94185,49.816,59.362,19.16252
Case_14-02,avg,otsu,13,36.13,26.654,-26.22751,0.959,0.807,-15.84984,45.68,58.824,28.77408
Case_14-03,avg,otsu,13,36.309,26.59,-26.76747,0.967,0.841,-13.02999,47.178,57.503,21.8852
Case_14-04,avg,otsu,13,36.849,26.749,-27.40916,0.983,0.91,-7.42625,47.988,58.559,22.02842
Case_14-05,avg,otsu,13,36.21,26.336,-27.26871,0.968,0.846,-12.60331,49.127,55.667,13.31244
Case_14-06,avg,otsu,13,36.267,26.533,-26.83983,0.977,0.885,-9.41658,48.443,57.255,18.19045
Case_14-07,avg,otsu,13,36.106,26.269,-27.24478,0.969,0.839,-13.41589,46.947,59.203,26.10603
Case_14-08,avg,otsu,13,36.381,26.842,-26.21973,0.974,0.874,-10.26694,46.815,58.492,24.94286
Case_14-09,avg,otsu,13,36.277,26.719,-26.34727,0.969,0.843,-13.0031,45.417,58.761,29.38107
Case_14-11,avg,otsu,13,36.22,26.437,-27.00994,0.963,0.814,-15.47248,45.06,58.382,29.56502
Case_14-12,avg,otsu,13,36.482,26.8,-26.53912,0.962,0.815,-15.28067,46.855,59.402,26.77836
Case_15-02,avg,otsu,13,37.426,29.085,-22.28665,0.974,0.922,-5.33881,51.56,62.18,20.59736
Case_15-03,avg,otsu,13,36.389,27.099,-25.52969,0.97,0.892,-8.04124,51.642,60.578,17.30375
Case_15-04,avg,otsu,13,37.255,29.773,-20.08321,0.975,0.929,-4.71795,49.542,64.579,30.35202
Case_15-05,avg,otsu,13,37.537,30.186,-19.58334,0.979,0.942,-3.77937,50.103,66.271,32.26952
Case_15-06,avg,otsu,13,37.464,30.248,-19.26116,0.98,0.942,-3.87755,51.358,65.972,28.45516
Case_15-07,avg,otsu,13,37.629,30.739,-18.31035,0.984,0.957,-2.7439,53.735,65.991,22.80823
Case_15-08,avg,otsu,13,37.312,30.009,-19.57279,0.98,0.946,-3.46939,51.613,66.028,27.92901
Case_15-09,avg,otsu,13,36.909,28.616,-22.46877,0.977,0.926,-5.22006,51.95,62.992,21.25505
Case_15-10,avg,otsu,13,36.396,28.214,-22.48049,0.98,0.933,-4.79592,53.547,60.978,13.87753
Case_15-11,avg,otsu,13,36.103,27.313,-24.34701,0.976,0.912,-6.55738,50.066,58.064,15.97491
Case_15-12,avg,otsu,13,37.534,29.676,-20.93568,0.982,0.947,-3.56415,52.717,64.351,22.06878
Case_16-01,avg,otsu,13,37.282,29.059,-22.05622,0.969,0.915,-5.57276,52.859,57.396,8.58321
Case_16-02,avg,otsu,13,37.25,29.561,-20.64161,0.976,0.938,-3.89344,43.662,63.024,44.3452
Case_16-03,avg,otsu,13,37.059,28.59,-22.85275,0.971,0.909,-6.38517,41.108,66.199,61.03678
Case_16-04,avg,otsu,13,37.506,29.558,-21.19128,0.971,0.922,-5.04634,44.439,63.899,43.79036
Case_16-05,avg,otsu,13,37.549,29.183,-22.28022,0.971,0.924,-4.84037,53.725,62.271,15.90693
Case_16-06,avg,otsu,13,36.268,27.74,-23.51384,0.98,0.929,-5.20408,50.777,60.315,18.7841
Case_16-07,avg,otsu,13,37.269,29.012,-22.15514,0.976,0.932,-4.5082,43.671,61.568,40.98143
Case_16-08,avg,otsu,13,36.406,28.118,-22.76548,0.981,0.932,-4.9949,48.702,62.152,27.61694
Case_16-09,avg,otsu,13,36.996,28.681,-22.4754,0.979,0.929,-5.10725,52.787,65.425,23.9415
Case_16-10,avg,otsu,13,37.434,30.37,-18.87055,0.975,0.93,-4.61538,50.069,66.872,33.55969
Case_16-11,avg,otsu,13,36.625,29.057,-20.66348,0.982,0.947,-3.56415,51.617,64.545,25.04601
Case_16-12,avg,otsu,13,36.566,28.942,-20.84997,0.982,0.943,-3.97149,51.344,63.246,23.1809
Case_16-13,avg,otsu,13,36.396,28.117,-22.74701,0.979,0.931,-4.90296,50.321,62.956,25.1088
Case_17-01,avg,otsu,13,35.88,26.678,-25.6466,0.982,0.927,-5.60081,47.318,57.624,21.7803
Case_17-02,avg,otsu,13,35.744,26.781,-25.07554,0.983,0.932,-5.1882,49.345,57.177,15.87192
Case_17-03,avg,otsu,13,35.756,26.362,-26.27251,0.979,0.915,-6.53728,47.809,56.521,18.22251
Case_17-04,avg,otsu,13,35.523,26.2,-26.24497,0.982,0.923,-6.00815,47.022,54.986,16.93675
Case_17-05,avg,otsu,13,35.927,26.294,-26.8127,0.976,0.903,-7.47951,47.806,58.307,21.96586
Case_17-06,avg,otsu,13,35.13,25.529,-27.32992,0.98,0.908,-7.34694,46.52,54.099,16.29192
Case_17-07,avg,otsu,13,35.869,26.359,-26.51315,0.981,0.918,-6.42202,49.486,53.859,8.83684
Case_17-08,avg,otsu,13,36.17,27.007,-25.33315,0.985,0.938,-4.77157,50.73,57.537,13.4181
Case_17-09,avg,otsu,13,35.97,26.768,-25.58243,0.981,0.927,-5.50459,50.956,58.99,15.76654
Case_17-10,avg,otsu,13,36.195,27.013,-25.36814,0.979,0.92,-6.02656,49.294,55.097,11.77222
Case_17-11,avg,otsu,13,35.071,25.745,-26.59177,0.984,0.928,-5.69106,47.317,54.106,14.34791
Case_17-12,avg,otsu,13,35.655,26.357,-26.07769,0.98,0.919,-6.22449,48.704,53.874,10.61514
Case_2-01,avg,otsu,13,37.96,31.006,-18.31928,0.981,0.959,-2.24261,48.608,61.078,25.65421
Case_2-02,avg,otsu,13,38.366,31.95,-16.72314,0.983,0.971,-1.22075,44.591,62.137,39.34875
Case_2-03,avg,otsu,13,37.448,30.417,-18.77537,0.983,0.964,-1.93286,45.752,61.549,34.52745
Case_2-04,avg,otsu,13,37.797,31.147,-17.59399,0.983,0.968,-1.52594,50.836,61.447,20.873
Case_2-05,avg,otsu,13,39.299,34.569,-12.03593,0.981,0.974,-0.71356,43.758,49.901,14.03858
Case_2-06,avg,otsu,13,38.692,32.282,-16.56673,0.983,0.975,-0.81384,48.596,63.48,30.62804
Case_2-07,avg,otsu,13,38.493,32.057,-16.71992,0.984,0.973,-1.11789,50.945,63.822,25.27628
Case_2-08,avg,otsu,13,37.862,31.265,-17.4238,0.983,0.968,-1.52594,50.647,61.273,20.98051
Case_3-01,avg,otsu,13,36.583,28.734,-21.45532,0.983,0.955,-2.84842,48.907,59.371,21.39571
Case_3-02,avg,otsu,13,35.593,27.073,-23.93729,0.983,0.942,-4.17091,54.704,55.048,0.62884
Case_3-03,avg,otsu,13,35.571,26.954,-24.22479,0.98,0.932,-4.89796,54.82,56.624,3.29077
Case_3-04,avg,otsu,13,35.757,27.631,-22.72562,0.984,0.946,-3.86179,53.296,54.421,2.11085
Case_3-05,avg,otsu,13,35.421,27.226,-23.13599,0.983,0.947,-3.66226,52.895,54.737,3.48237
Case_3-06,avg,otsu,13,35.564,27.239,-23.4085,0.981,0.934,-4.79103,49.963,56.928,13.94032
Case_3-07,avg,otsu,13,36.268,29.357,-19.05537,0.988,0.967,-2.12551,53.538,64.141,19.80462
Case_3-08,avg,otsu,13,36.082,27.303,-24.33069,0.983,0.94,-4.37436,54.868,55.347,0.873
Case_3-09,avg,otsu,13,36.612,30.052,-17.91762,0.982,0.959,-2.34216,51.241,62.889,22.7318
Case_3-10,avg,otsu,13,36.123,28.638,-20.72087,0.986,0.957,-2.94118,49.601,61.001,22.98341
Case_4-01,avg,otsu,13,38.251,31.927,-16.5329,0.982,0.976,-0.611,55.77,62.824,12.64838
Case_4-02,avg,otsu,13,37.274,30.859,-17.21039,0.993,0.985,-0.80564,52.094,68.141,30.80393
Case_4-03,avg,otsu,13,37.534,30.91,-17.648,0.99,0.982,-0.80808,45.748,64.306,40.56571
Case_4-04,avg,otsu,13,37.121,30.586,-17.60459,0.993,0.985,-0.80564,51.718,68.018,31.51707
Case_4-05,avg,otsu,13,37.094,30.409,-18.02178,0.992,0.981,-1.10887,51.203,67.708,32.23444
Case_4-06,avg,otsu,13,37.284,30.47,-18.27594,0.992,0.984,-0.80645,52.873,64.491,21.97341
Case_4-07,avg,otsu,13,37.566,31.476,-16.21147,0.992,0.985,-0.70565,46.274,68.61,48.26901
Case_4-08,avg,otsu,13,38.551,33.743,-12.47179,0.992,0.988,-0.40323,46.058,63.494,37.85662
Case_4-09,avg,otsu,13,37.716,31.822,-15.62732,0.993,0.986,-0.70493,49.475,68.296,38.04144
Case_4-10,avg,otsu,13,36.916,30.124,-18.39853,0.99,0.98,-1.0101,49.536,65.172,31.56492
Case_5-01,avg,otsu,13,37.567,30.654,-18.40179,0.981,0.959,-2.24261,54.376,64.282,18.2176
Case_5-02,avg,otsu,13,37.886,30.907,-18.42105,0.975,0.952,-2.35897,54.115,64.145,18.5346
Case_5-04,avg,otsu,13,38.149,31.373,-17.76193,0.976,0.958,-1.84426,48.513,67.546,39.23278
Case_5-05,avg,otsu,13,37.978,30.893,-18.65554,0.983,0.963,-2.03459,55.456,63.076,13.74062
Case_5-07,avg,otsu,13,38.113,31.28,-17.92827,0.977,0.958,-1.94473,51.383,67.248,30.87597
Case_5-08,avg,otsu,13,37.9,30.676,-19.06069,0.98,0.958,-2.2449,55.498,62.124,11.93917
Case_6-01,avg,otsu,13,35.763,26.997,-24.51137,0.981,0.944,-3.77166,53.101,58.941,10.99791
Case_6-02,avg,otsu,13,35.641,26.791,-24.83095,0.98,0.94,-4.08163,52.266,54.565,4.39865
Case_6-03,avg,otsu,13,35.713,27.112,-24.08367,0.982,0.946,-3.66599,50.875,55.848,9.77494
Case_6-04,avg,otsu,13,36.373,28.568,-21.45822,0.98,0.953,-2.7551,43.485,63.618,46.29872
Case_6-05,avg,otsu,13,35.798,27.141,-24.18292,0.984,0.953,-3.15041,53.885,51.426,-4.56342
Case_6-06,avg,otsu,13,36.076,28.305,-21.54064,0.985,0.96,-2.53807,51.954,55.767,7.33918
Case_6-07,avg,otsu,13,36.404,28.934,-20.51972,0.981,0.955,-2.65036,45.668,61.509,34.68731
Case_6-08,avg,otsu,13,35.623,27.456,-22.9262,0.979,0.944,-3.57508,50.945,53.195,4.41653
Case_6-10,avg,otsu,13,36.404,28.042,-22.97,0.982,0.954,-2.85132,52.494,56.355,7.35513
Case_7-01,avg,otsu,13,41.202,34.882,-15.33906,0.97,0.955,-1.54639,53.414,49.441,-7.43812
Case_7-02,avg,otsu,13,41.191,35.022,-14.97657,0.972,0.961,-1.13169,55.606,48.159,-13.39244
Case_7-03,avg,otsu,13,40.456,32.983,-18.47192,0.971,0.949,-2.26571,55.609,53.479,-3.83032
Case_7-04,avg,otsu,13,40.81,34.27,-16.02548,0.973,0.958,-1.54162,55.132,49.631,-9.97787
Case_7-05,avg,otsu,13,40.165,32.506,-19.06884,0.973,0.951,-2.26105,55.346,53.422,-3.47631
Case_7-06,avg,otsu,13,40.126,32.367,-19.33659,0.975,0.954,-2.15385,54.383,51.502,-5.29761
Case_7-07,avg,otsu,13,40.29,33.131,-17.76868,0.977,0.964,-1.3306,44.337,54.537,23.00562
Case_7-08,avg,otsu,13,40.115,32.868,-18.06556,0.972,0.948,-2.46914,56.237,53.52,-4.83134
Case_7-09,avg,otsu,13,39.297,32.1,-18.31438,0.976,0.956,-2.04918,55.786,59.652,6.93005
Case_7-10,avg,otsu,13,40.329,34.128,-15.37603,0.961,0.935,-2.70552,47.191,53.014,12.33922
Case_7-12,avg,otsu,13,39.677,31.974,-19.41427,0.975,0.949,-2.66667,50.612,60.682,19.89647
Case_8-01,avg,otsu,13,37.551,28.039,-25.33088,0.961,0.88,-8.42872,48.768,64.084,31.40584
Case_8-02,avg,otsu,13,38.039,29.228,-23.16307,0.962,0.911,-5.30146,52.129,64.235,23.22316
Case_8-03,avg,otsu,13,38.022,30.052,-20.96155,0.96,0.925,-3.64583,45.716,64.246,40.53286
Case_8-04,avg,otsu,13,38.256,29.412,-23.11794,0.963,0.91,-5.50363,45.651,65.414,43.29149
Case_9-01,avg,otsu,13,34.672,25.129,-27.52365,0.974,0.882,-9.44559,47.682,60.839,27.59322
Case_9-02,avg,otsu,13,35.415,25.576,-27.78201,0.964,0.857,-11.09959,43.7,59.393,35.91076
Case_9-03,avg,otsu,13,35.159,23.879,-32.08282,0.963,0.749,-22.22222,44.62,56.776,27.24339
Case_9-04,avg,otsu,13,35.031,25.545,-27.07887,0.972,0.855,-12.03704,44.499,63.258,42.156
Case_9-05,avg,otsu,13,34.834,24.071,-30.89797,0.969,0.784,-19.09185,43.695,57.049,30.56185
Case_9-07,avg,otsu,13,35.136,23.858,-32.09813,0.966,0.782,-19.04762,52.401,59.275,13.11807
Case_9-08,avg,otsu,13,35.381,24.369,-31.12405,0.972,0.819,-15.74074,53.115,60.069,13.09235
Case_9-10,avg,otsu,13,35.111,24.205,-31.06149,0.973,0.82,-15.72456,44.044,55.212,25.35646
