name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,15,35.513,24.87,-29.96931,0.982,0.927,-5.60081,52.735,57.924,9.83976
Case_1-02,avg,otsu,15,35.612,24.256,-31.88813,0.982,0.923,-6.00815,54.475,57.29,5.16751
Case_1-03,avg,otsu,15,36.059,26.653,-26.08503,0.985,0.952,-3.35025,51.448,62.806,22.07666
Case_1-04,avg,otsu,15,36.06,26.385,-26.83028,0.986,0.954,-3.24544,54.6,61.954,13.46886
Case_1-05,avg,otsu,15,36.008,26.452,-26.53855,0.985,0.95,-3.5533,51.409,63.386,23.29748
Case_1-06,avg,otsu,15,35.482,24.538,-30.84381,0.985,0.931,-5.48223,54.128,56.81,4.95492
Case_1-07,avg,otsu,15,35.785,25.558,-28.57901,0.987,0.944,-4.35664,51.387,61.34,19.36871
Case_1-08,avg,otsu,15,36.215,26.689,-26.30402,0.983,0.948,-3.56053,51.919,62.208,19.81741
Case_10-01,avg,otsu,15,34.946,23.031,-34.09546,0.976,0.816,-16.39344,42.96,62.555,45.6122
Case_10-02,avg,otsu,15,35.813,22.983,-35.82498,0.98,0.824,-15.91837,45.966,59.737,29.9591
Case_10-03,avg,otsu,15,34.463,22.873,-33.63027,0.973,0.807,-17.06064,42.322,62.912,48.65082
Case_10-04,avg,otsu,15,35.063,22.437,-36.00947,0.978,0.814,-16.76892,43.414,61.17,40.89925
Case_10-05,avg,otsu,15,36.909,25.825,-30.03062,0.982,0.896,-8.75764,53.361,65.34,22.44898
Case_10-06,avg,otsu,15,35.791,23.085,-35.50054,0.98,0.837,-14.59184,46.239,59.097,27.80769
Case_10-07,avg,otsu,15,35.684,23.075,-35.33516,0.981,0.838,-14.57696,44.532,62.468,40.27665
Case_10-08,avg,otsu,15,35.654,23.145,-35.08442,0.981,0.84,-14.37309,44.582,62.417,40.00493
Case_10-09,avg,otsu,15,35.198,23.357,-33.64112,0.98,0.841,-14.18367,44.956,63.501,41.25145
Case_10-10,avg,otsu,15,35.995,24.821,-31.0432,0.977,0.845,-13.51075,42.752,66.331,55.15298
Case_11-07,avg,otsu,15,36.157,24.505,-32.22612,0.975,0.839,-13.94872,45.684,56.897,24.5447
Case_11-09,avg,otsu,15,40.644,30.866,-24.05767,0.974,0.94,-3.49076,47.147,51.4,9.02072
Case_11-10,avg,otsu,15,38.256,27.947,-26.94741,0.973,0.904,-7.09147,38.639,55.734,44.24286
Case_11-11,avg,otsu,15,38.322,27.743,-27.60555,0.974,0.901,-7.49487,41.793,55.001,31.60338
Case_11-12,avg,otsu,15,37.84,27.34,-27.74841,0.973,0.894,-8.11922,52.506,56.104,6.85255
Case_11-13,avg,otsu,15,39.641,29.392,-25.85454,0.974,0.92,-5.54415,44.545,55.589,24.79291
Case_11-15,avg,otsu,15,37.002,26.493,-28.40117,0.981,0.904,-7.84913,51.014,57.261,12.24566
Case_12-01,avg,otsu,15,36.767,28.102,-23.56733,0.986,0.953,-3.34686,52.954,67.61,27.67685
Case_12-02,avg,otsu,15,36.615,28.042,-23.4139,0.987,0.955,-3.24215,52.77,68.448,29.71006
Case_12-03,avg,otsu,15,36.529,27.842,-23.78111,0.986,0.953,-3.34686,52.071,66.832,28.34783
Case_12-04,avg,otsu,15,36.886,26.472,-28.23293,0.987,0.929,-5.87639,50.243,64.345,28.06759
Case_12-05,avg,otsu,15,36.478,26.039,-28.61725,0.985,0.917,-6.90355,46.963,64.701,37.77016
Case_12-06,avg,otsu,15,36.103,26.312,-27.11963,0.985,0.926,-5.98985,46.111,66.306,43.79649
Case_12-07,avg,otsu,15,36.32,26.223,-27.80011,0.984,0.916,-6.91057,46.224,66.413,43.67645
Case_12-08,avg,otsu,15,36.373,26.58,-26.92382,0.986,0.93,-5.67951,47.316,66.128,39.75822
Case_12-09,avg,otsu,15,36.466,26.566,-27.14858,0.987,0.936,-5.16717,47.507,66.593,40.17513
Case_12-10,avg,otsu,15,36.297,27.453,-24.36565,0.986,0.953,-3.34686,53.454,64.39,20.45871
Case_12-11,avg,otsu,15,36.468,25.971,-28.78414,0.987,0.932,-5.57244,52.939,66.153,24.9608
Case_12-12,avg,otsu,15,36.436,26.815,-26.4052,0.984,0.932,-5.28455,50.755,67.445,32.88346
Case_13-01,avg,otsu,15,35.595,24.449,-31.31339,0.976,0.849,-13.0123,43.483,64.761,48.93407
