name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_7-08,avg,otsu,7,38.105,36.735,-3.59533,0.961,0.962,0.10406,55.092,54.294,-1.44849
Case_7-09,avg,otsu,7,37.247,35.947,-3.49021,0.966,0.967,0.10352,58.074,54.092,-6.85677
Case_7-10,avg,otsu,7,38.04,37.179,-2.26341,0.941,0.943,0.21254,57.033,61.957,8.6336
Case_7-12,avg,otsu,7,37.297,35.945,-3.62496,0.96,0.96,0,57.267,60.745,6.07331
Case_8-01,avg,otsu,7,35.322,32.883,-6.90505,0.938,0.928,-1.0661,47.116,58.829,24.85992
Case_8-02,avg,otsu,7,35.864,33.765,-5.85267,0.94,0.938,-0.21277,58.62,59.537,1.56431
Case_8-03,avg,otsu,7,35.897,34.557,-3.7329,0.938,0.944,0.63966,55.935,58.674,4.89676
Case_8-04,avg,otsu,7,35.92,34.038,-5.23942,0.939,0.938,-0.1065,57.692,56.628,-1.84428
Case_9-01,avg,otsu,7,32.783,29.629,-9.62084,0.963,0.941,-2.28453,44.237,52.67,19.06323
Case_9-02,avg,otsu,7,33.534,30.399,-9.34872,0.949,0.928,-2.21286,46.073,49.994,8.51041
Case_9-03,avg,otsu,7,33.112,28.818,-12.96811,0.944,0.883,-6.46186,46.273,55.841,20.67728
Case_9-04,avg,otsu,7,33.201,30.013,-9.60212,0.959,0.928,-3.23253,46.2,56.135,21.50433
Case_9-05,avg,otsu,7,32.886,28.709,-12.70145,0.954,0.897,-5.97484,42.304,54.961,29.91916
Case_9-07,avg,otsu,7,33.11,28.88,-12.7756,0.948,0.897,-5.37975,51.367,53.131,3.43411
Case_9-08,avg,otsu,7,33.3,29.198,-12.31832,0.956,0.912,-4.60251,53.677,54.212,0.9967
Case_9-10,avg,otsu,7,33.049,29.071,-12.03667,0.959,0.916,-4.48384,43.85,54.685,24.70924
