name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_12-03,avg,otsu,15,34.647,27.817,-19.71311,0.98,0.952,-2.85714,52.704,66.514,26.20294
Case_12-04,avg,otsu,15,34.72,26.454,-23.8076,0.98,0.928,-5.30612,52.736,63.953,21.2701
Case_12-05,avg,otsu,15,34.393,26.026,-24.32762,0.977,0.916,-6.2436,50.315,64.484,28.16059
Case_12-06,avg,otsu,15,34.131,26.299,-22.94688,0.977,0.926,-5.22006,49.589,66.204,33.50541
Case_12-07,avg,otsu,15,34.275,26.217,-23.50985,0.976,0.915,-6.25,49.935,66.234,32.64043
Case_12-08,avg,otsu,15,34.359,26.557,-22.7073,0.979,0.93,-5.00511,51.181,65.979,28.91307
Case_12-09,avg,otsu,15,34.458,26.545,-22.96419,0.98,0.935,-4.59184,51.664,66.298,28.32533
Case_12-10,avg,otsu,15,34.418,27.444,-20.26265,0.98,0.952,-2.85714,52.146,64.216,23.14655
Case_12-11,avg,otsu,15,34.365,25.96,-24.45802,0.98,0.931,-5,51.479,66.093,28.38827
Case_12-12,avg,otsu,15,34.446,26.801,-22.19416,0.976,0.931,-4.61066,52.459,67.342,28.37073
Case_13-01,avg,otsu,15,33.573,24.442,-27.19745,0.964,0.848,-12.0332,42.426,64.478,51.97756
Case_13-02,avg,otsu,15,33.589,23.966,-28.64926,0.962,0.816,-15.17672,43.447,62.163,43.07777
Case_13-03,avg,otsu,15,33.767,23.923,-29.15272,0.965,0.832,-13.78238,43.664,63.787,46.08602
Case_13-04,avg,otsu,15,34.317,26.265,-23.46359,0.962,0.875,-9.04366,48.349,66.447,37.432
Case_13-05,avg,otsu,15,34.043,26.182,-23.09138,0.964,0.89,-7.67635,45.51,66.089,45.21863
Case_13-06,avg,otsu,15,33.804,24.246,-28.27476,0.968,0.849,-12.29339,42.93,63.213,47.24668
Case_13-07,avg,otsu,15,33.52,25.175,-24.89558,0.964,0.869,-9.85477,42.153,65.239,54.76716
Case_13-10,avg,otsu,15,33.765,24.818,-26.49785,0.959,0.845,-11.88738,44.046,66.431,50.82187
Case_13-11,avg,otsu,15,33.582,23.725,-29.35203,0.96,0.82,-14.58333,43.169,64.285,48.91473
Case_13-12,avg,otsu,15,34.233,23.913,-30.14635,0.965,0.825,-14.50777,52.101,62.237,19.45452
Case_14-01,avg,otsu,15,34.442,26.162,-24.04042,0.947,0.824,-12.98838,51.727,66.456,28.47449
Case_14-02,avg,otsu,15,34.248,25.623,-25.18395,0.941,0.781,-17.00319,47.501,65.632,38.16972
Case_14-03,avg,otsu,15,34.341,25.544,-25.61661,0.951,0.819,-13.88013,51.001,64.41,26.29164
Case_14-04,avg,otsu,15,34.808,25.691,-26.19225,0.975,0.898,-7.89744,52.195,64.946,24.42954
Case_14-05,avg,otsu,15,34.22,25.212,-26.32379,0.952,0.823,-13.55042,52.51,63.15,20.26281
Case_14-06,avg,otsu,15,34.321,25.455,-25.83258,0.966,0.869,-10.04141,51.939,64.226,23.6566
Case_14-07,avg,otsu,15,34.169,25.292,-25.97969,0.955,0.818,-14.34555,50.214,65.098,29.64114
Case_14-08,avg,otsu,15,34.392,25.769,-25.07269,0.961,0.857,-10.82206,49.731,65.099,30.90225
Case_14-09,avg,otsu,15,34.312,25.687,-25.13698,0.954,0.822,-13.83648,48.358,65.204,34.83601
Case_14-11,avg,otsu,15,34.348,25.413,-26.01316,0.947,0.789,-16.68427,46.723,64.958,39.02789
Case_14-12,avg,otsu,15,34.551,25.777,-25.39434,0.945,0.792,-16.19048,50.616,65.991,30.37577
Case_15-02,avg,otsu,15,35.337,27.797,-21.33741,0.961,0.906,-5.7232,48.991,67.932,38.6622
Case_15-03,avg,otsu,15,34.431,25.883,-24.82646,0.956,0.871,-8.89121,53.402,66.43,24.39609
Case_15-04,avg,otsu,15,35.197,28.636,-18.64079,0.962,0.917,-4.67775,46.055,67.955,47.55184
Case_15-05,avg,otsu,15,35.459,29.015,-18.1731,0.969,0.931,-3.92157,46.783,67.3,43.85567
Case_15-06,avg,otsu,15,35.426,29.13,-17.77226,0.97,0.933,-3.81443,48.331,66.47,37.53078
Case_15-07,avg,otsu,15,35.542,29.474,-17.07276,0.975,0.949,-2.66667,50.427,65.848,30.58084
Case_15-08,avg,otsu,15,35.286,28.856,-18.22252,0.971,0.935,-3.70752,47.005,66.209,40.85523
Case_15-09,avg,otsu,15,34.811,27.441,-21.17147,0.966,0.912,-5.59006,52.62,68.276,29.75295
Case_15-10,avg,otsu,15,34.385,27.071,-21.2709,0.97,0.92,-5.15464,52.253,66.922,28.07303
Case_15-11,avg,otsu,15,34.101,26.153,-23.30723,0.965,0.896,-7.15026,51.996,65.742,26.43665
Case_15-12,avg,otsu,15,35.404,28.404,-19.77178,0.972,0.936,-3.7037,49.992,68.514,37.04993
Case_16-01,avg,otsu,15,35.232,27.997,-20.53531,0.952,0.899,-5.56723,55.323,58.363,5.495
Case_16-02,avg,otsu,15,35.15,28.432,-19.11238,0.963,0.927,-3.73832,45.793,65.21,42.40168
Case_16-03,avg,otsu,15,35.059,27.599,-21.27842,0.957,0.895,-6.47858,43.51,66.14,52.01103
Case_16-04,avg,otsu,15,35.447,28.486,-19.63777,0.956,0.909,-4.91632,51.594,61.144,18.5099
Case_16-05,avg,otsu,15,35.491,28.019,-21.05322,0.955,0.91,-4.71204,54.816,62.438,13.9047
Case_16-06,avg,otsu,15,34.237,26.68,-22.07261,0.969,0.917,-5.36636,52.907,66.762,26.18746
Case_16-07,avg,otsu,15,35.164,27.862,-20.76556,0.963,0.919,-4.56906,48.529,60.316,24.28857
Case_16-08,avg,otsu,15,34.392,27.071,-21.28693,0.972,0.921,-5.24691,52.67,67.293,27.76343
Case_16-09,avg,otsu,15,34.99,27.576,-21.18891,0.968,0.917,-5.2686,52.763,67.636,28.18831
Case_16-10,avg,otsu,15,35.438,29.343,-17.19905,0.963,0.92,-4.46521,45.282,64.485,42.40758
Case_16-11,avg,otsu,15,34.611,28.011,-19.06908,0.974,0.938,-3.6961,50.136,66.592,32.82272
Case_16-12,avg,otsu,15,34.532,27.916,-19.15904,0.972,0.935,-3.80658,50.221,67.283,33.97384
Case_16-13,avg,otsu,15,34.386,27.074,-21.26447,0.969,0.92,-5.05676,52.87,67.714,28.07641
Case_17-01,avg,otsu,15,33.93,25.496,-24.85706,0.974,0.914,-6.16016,48.518,64.745,33.44532
Case_17-02,avg,otsu,15,33.788,25.554,-24.3696,0.974,0.919,-5.64682,50.88,64.764,27.28774
Case_17-03,avg,otsu,15,33.795,25.162,-25.5452,0.968,0.899,-7.1281,48.765,64.295,31.84661
Case_17-04,avg,otsu,15,33.56,25.038,-25.39333,0.973,0.91,-6.47482,47.495,62.738,32.0939
Case_17-05,avg,otsu,15,33.959,25.123,-26.01961,0.964,0.886,-8.09129,49.105,65.437,33.25934
Case_17-06,avg,otsu,15,33.193,24.405,-26.47546,0.97,0.893,-7.93814,46.087,61.789,34.07035
Case_17-07,avg,otsu,15,33.889,25.081,-25.99073,0.971,0.902,-7.10608,50.708,61.761,21.79735
Case_17-08,avg,otsu,15,34.191,25.702,-24.82817,0.977,0.925,-5.32242,53.227,65.184,22.46416
Case_17-09,avg,otsu,15,33.977,25.6,-24.65491,0.972,0.914,-5.96708,53.537,65.177,21.74197
Case_17-10,avg,otsu,15,34.173,25.803,-24.49302,0.968,0.906,-6.40496,51.037,62.328,22.12317
Case_17-11,avg,otsu,15,33.119,24.604,-25.71032,0.976,0.915,-6.25,47.096,60.762,29.01733
Case_17-12,avg,otsu,15,33.674,25.16,-25.2836,0.97,0.904,-6.80412,49.255,60.914,23.67069
Case_2-01,avg,otsu,15,35.891,29.78,-17.02655,0.972,0.951,-2.16049,45.317,64.058,41.35534
Case_2-02,avg,otsu,15,36.378,30.65,-15.74578,0.974,0.964,-1.02669,44.547,60.436,35.66795
Case_2-03,avg,otsu,15,35.419,29.201,-17.55555,0.975,0.957,-1.84615,43.043,65.277,51.65532
Case_2-04,avg,otsu,15,35.722,29.857,-16.41845,0.975,0.96,-1.53846,47.07,64.961,38.00935
Case_2-05,avg,otsu,15,37.197,33.274,-10.54655,0.971,0.968,-0.30896,47.499,48.793,2.72427
Case_2-06,avg,otsu,15,36.569,30.769,-15.86043,0.974,0.967,-0.71869,45.713,62.715,37.19292
Case_2-07,avg,otsu,15,36.366,30.596,-15.86647,0.975,0.966,-0.92308,45.189,62.309,37.88533
Case_2-08,avg,otsu,15,35.789,29.941,-16.34022,0.975,0.961,-1.4359,46.356,64.917,40.04012
Case_3-01,avg,otsu,15,34.411,27.367,-20.4702,0.974,0.944,-3.08008,47.791,61.595,28.8841
Case_3-02,avg,otsu,15,33.495,25.788,-23.0094,0.975,0.93,-4.61538,53.717,61.883,15.20189
Case_3-03,avg,otsu,15,33.462,25.671,-23.28313,0.97,0.917,-5.46392,53.325,61.638,15.58931
Case_3-04,avg,otsu,15,33.664,26.401,-21.57498,0.976,0.935,-4.20082,53.82,61.739,14.71386
Case_3-05,avg,otsu,15,33.343,25.989,-22.0556,0.974,0.935,-4.00411,51.615,61.179,18.5295
Case_3-06,avg,otsu,15,33.534,26.051,-22.31467,0.972,0.921,-5.24691,51.383,64.109,24.76695
Case_3-07,avg,otsu,15,34.25,28.155,-17.79562,0.982,0.96,-2.24033,52.011,67.843,30.43971
Case_3-08,avg,otsu,15,33.99,25.912,-23.76581,0.974,0.925,-5.0308,55.234,62.735,13.5804
Case_3-09,avg,otsu,15,34.585,28.872,-16.51872,0.974,0.95,-2.46407,52.623,66.613,26.58533
Case_3-10,avg,otsu,15,34.116,27.463,-19.50111,0.979,0.949,-3.06435,52.581,66.76,26.96601
Case_4-01,avg,otsu,15,36.198,30.528,-15.66385,0.975,0.97,-0.51282,57.01,62.211,9.12296
Case_4-02,avg,otsu,15,35.2,29.493,-16.21307,0.989,0.981,-0.8089,47.343,68.231,44.12057
Case_4-03,avg,otsu,15,35.465,29.611,-16.50641,0.985,0.977,-0.81218,48.818,65.029,33.20701
Case_4-04,avg,otsu,15,35.075,29.315,-16.42195,0.99,0.981,-0.90909,47.353,68.267,44.16616
Case_4-05,avg,otsu,15,35.035,29.149,-16.80034,0.987,0.977,-1.01317,48.252,68.935,42.86454
Case_4-06,avg,otsu,15,35.192,28.959,-17.71141,0.988,0.979,-0.91093,48.811,68.422,40.17742
Case_4-07,avg,otsu,15,35.473,30.182,-14.91557,0.987,0.981,-0.6079,43.381,66.993,54.42936
Case_4-08,avg,otsu,15,36.438,32.333,-11.26571,0.987,0.985,-0.20263,47.883,62.345,30.20279
Case_4-09,avg,otsu,15,35.653,30.563,-14.2765,0.989,0.983,-0.60667,44.463,66.09,48.64044
Case_4-10,avg,otsu,15,34.832,28.825,-17.24564,0.986,0.975,-1.11562,46.797,67.066,43.31261
Case_5-01,avg,otsu,15,35.524,29.298,-17.52618,0.972,0.95,-2.26337,51.268,68.553,33.71499
Case_5-02,avg,otsu,15,35.811,29.475,-17.69289,0.963,0.94,-2.38837,49.475,68.563,38.5811
Case_5-04,avg,otsu,15,36.049,29.939,-16.94915,0.964,0.948,-1.65975,44.307,68.762,55.19444
Case_5-05,avg,otsu,15,35.889,29.337,-18.25629,0.974,0.953,-2.15606,52.911,68.781,29.99376
Case_5-07,avg,otsu,15,36.058,29.866,-17.17233,0.966,0.948,-1.86335,46.34,68.552,47.93267
Case_5-08,avg,otsu,15,35.829,29.168,-18.59109,0.969,0.946,-2.37358,51.889,68.171,31.37852
Case_6-01,avg,otsu,15,33.747,25.817,-23.49839,0.972,0.933,-4.01235,52.247,63.672,21.86728
Case_6-02,avg,otsu,15,33.631,25.534,-24.076,0.97,0.928,-4.3299,53.115,60.995,14.83573
Case_6-03,avg,otsu,15,33.686,25.899,-23.11643,0.974,0.935,-4.00411,52.509,61.939,17.95883
Case_6-04,avg,otsu,15,34.387,27.479,-20.08899,0.972,0.944,-2.88066,43.391,67.495,55.55069
Case_6-05,avg,otsu,15,33.69,25.808,-23.39567,0.975,0.941,-3.48718,53.746,58.364,8.59227
Case_6-06,avg,otsu,15,34.027,27.108,-20.33385,0.977,0.953,-2.4565,50.368,62.714,24.51159
Case_6-07,avg,otsu,15,34.428,27.874,-19.03683,0.973,0.948,-2.56937,42.993,67.259,56.44175
Case_6-08,avg,otsu,15,33.592,26.289,-21.7403,0.968,0.933,-3.6157,50.744,59.588,17.42866
Case_6-10,avg,otsu,15,34.305,26.671,-22.25332,0.972,0.942,-3.08642,49.742,61.762,24.16469
Case_7-01,avg,otsu,15,39.116,33.703,-13.83833,0.957,0.946,-1.14943,49.84,47.449,-4.79735
Case_7-02,avg,otsu,15,39.128,33.892,-13.38172,0.959,0.952,-0.72993,45.954,45.938,-0.03482
Case_7-03,avg,otsu,15,38.507,31.688,-17.70847,0.962,0.941,-2.18295,46.162,50.856,10.16854
Case_7-04,avg,otsu,15,38.833,33.151,-14.63189,0.963,0.951,-1.24611,45.408,47.451,4.49921
Case_7-05,avg,otsu,15,38.177,31.281,-18.06323,0.963,0.943,-2.07684,46.168,50.397,9.16002
Case_7-06,avg,otsu,15,38.122,31.284,-17.93715,0.964,0.946,-1.86722,45.409,48.828,7.52934
Case_7-07,avg,otsu,15,38.318,31.913,-16.71538,0.967,0.955,-1.24095,48.802,53.851,10.34589
Case_7-08,avg,otsu,15,38.105,31.689,-16.83769,0.961,0.94,-2.18522,55.092,52.564,-4.58869
Case_7-09,avg,otsu,15,37.247,31.053,-16.62953,0.966,0.949,-1.75983,58.074,54.495,-6.16283
Case_7-10,avg,otsu,15,38.04,32.989,-13.27813,0.941,0.922,-2.01913,57.033,52.722,-7.55878
Case_7-12,avg,otsu,15,37.297,30.78,-17.47326,0.96,0.936,-2.5,57.267,55.952,-2.29626
Case_8-01,avg,otsu,15,35.322,26.975,-23.63116,0.938,0.86,-8.31557,47.116,65.858,39.77842
Case_8-02,avg,otsu,15,35.864,28.203,-21.36125,0.94,0.894,-4.89362,58.62,60.571,3.32822
Case_8-03,avg,otsu,15,35.897,28.874,-19.56431,0.938,0.909,-3.09168,55.935,61.001,9.05694
Case_8-04,avg,otsu,15,35.92,28.33,-21.13029,0.939,0.891,-5.11182,57.692,62.928,9.07578
Case_9-01,avg,otsu,15,32.783,24.295,-25.89147,0.963,0.868,-9.86501,44.237,61.069,38.0496
Case_9-02,avg,otsu,15,33.534,24.662,-26.45673,0.949,0.837,-11.8019,46.073,59.63,29.42504
Case_9-03,avg,otsu,15,33.112,23.039,-30.421,0.944,0.72,-23.72881,46.273,63.702,37.66559
Case_9-04,avg,otsu,15,33.201,24.74,-25.48417,0.959,0.84,-12.40876,46.2,67.268,45.60173
Case_9-05,avg,otsu,15,32.886,23.317,-29.09749,0.954,0.763,-20.02096,42.304,63.833,50.89117
Case_9-07,avg,otsu,15,33.11,22.972,-30.61915,0.948,0.754,-20.46414,51.367,60.064,16.9311
Case_9-08,avg,otsu,15,33.3,23.5,-29.42943,0.956,0.796,-16.7364,53.677,62.562,16.55271
Case_9-10,avg,otsu,15,33.049,23.369,-29.28984,0.959,0.8,-16.57977,43.85,61.579,40.43101
