name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,avg,blurr,17,28.5061691933389,23.197535392004,-18.622754132026,0.928623333145771,0.898545797730682,-3.2389381508647,44.2061081586773,59.7102871882056,35.0724813274135,16.4503502679371,22.5740917420409,37.2255992994841
Case_1-02,avg,blurr,17,28.4395095627934,22.4268318464064,-21.1419880610502,0.926715418031763,0.888039463164947,-4.17344463189781,45.4603600241503,57.8069203401166,27.158958506724,15.1602972188651,19.7348127079267,30.1743126999461
Case_1-03,avg,blurr,17,28.900180197066,24.7515663975478,-14.3549755441986,0.939910081665517,0.9294752715229,-1.11019238394877,44.4064573165978,63.3237338964583,42.6002832087888,16.9479249777619,22.8568762471763,34.8653376573701
Case_1-04,avg,blurr,17,28.8417398928405,24.4752108696393,-15.1396172333042,0.944153443314339,0.931225359486242,-1.36927783504282,44.2332299380954,63.6861372461424,43.9780394406455,16.3795894080999,22.7484563453603,38.8829461995599
Case_1-05,avg,blurr,17,28.9353898291958,24.6616871256251,-14.7698120840887,0.941151099995989,0.928076988838559,-1.38916175707447,45.1333769874063,64.1095461003609,42.0446471759682,16.6812077305742,22.7673231259912,36.4848606510791
Case_1-06,avg,blurr,17,28.4661801433913,22.7864401116014,-19.9525893645708,0.938977588994493,0.903026192176131,-3.82878113809511,45.9051643203462,60.5941600228057,31.9985690497769,15.7072170384035,23.0265071306433,46.5982616420494
Case_1-07,avg,blurr,17,28.853169587149,23.9433916088891,-17.0164250531652,0.94956318877436,0.923356336849883,-2.7598849907296,45.9983568286415,65.9865420720749,43.454128846158,16.6435801837467,22.0171773665485,32.2863057315605
Case_1-08,avg,blurr,17,29.0228823949082,24.7631961428777,-14.6769924298694,0.934538454514018,0.923548468856629,-1.17598003638101,46.0569872629726,63.0909609641117,36.9845591590258,15.7894521804839,22.5748419440241,42.9741936957579
Case_10-01,avg,blurr,17,28.2646651665988,22.1868106940522,-21.5033662586211,0.908569602656189,0.787526411883122,-13.3223905377419,52.3684812156507,67.0780441460541,28.0885803615922,17.3116213271664,19.5143250559591,12.7238442151926
Case_10-02,avg,blurr,17,28.705282256066,21.9897014886864,-23.3949302691858,0.916370245972796,0.791698668126018,-13.6049351661816,51.7189457522933,66.7249790813943,29.0145769810778,16.6723879771566,20.8787833494931,25.2297114132646
Case_10-03,avg,blurr,17,28.0339153781104,22.0564544691148,-21.3222478143847,0.902172771467147,0.78099483631096,-13.4317881218165,51.5030612821376,66.7389011608967,29.5823966565717,16.4920820446062,19.9970434321364,21.2523887405501
Case_10-04,avg,blurr,17,28.1551026344296,21.5363034884306,-23.508346717604,0.913337276002993,0.784317934637223,-14.1261442794049,51.3456146020129,65.3562525137684,27.2869222042698,16.5725381513509,19.5676628368478,18.0728181654709
Case_10-05,avg,blurr,17,29.5497248562858,24.5920569120007,-16.7773743017795,0.922303784930168,0.868144464606986,-5.87217804026271,53.272159948356,65.3236782443647,22.6225448859066,17.7804761161663,19.2292516686665,8.14812574778529
Case_10-06,avg,blurr,17,28.6219940820744,21.9901262579266,-23.1705303450582,0.917722304519519,0.804894026000671,-12.2943812047721,52.4100677107202,65.5738392504032,25.1168756589688,16.8727999912464,21.8312964310649,29.3875138826454
Case_10-07,avg,blurr,17,28.6148864960412,22.1317167137739,-22.6566328794076,0.921541762230193,0.810021776352521,-12.101457627681,52.7785593687096,66.6078193383745,26.2024203295396,16.7044916258569,19.2721324083459,15.3709603380833
Case_10-08,avg,blurr,17,28.6289419961233,22.1897590922321,-22.4918647177502,0.921163548506973,0.810931066299641,-11.9666569944064,52.790326705836,66.7292822905157,26.404374540722,16.7685116311086,19.1713064050862,14.3292071880727
Case_10-09,avg,blurr,17,28.2832668204159,22.4442429701004,-20.6447999355602,0.918389205453267,0.816415022476747,-11.1035911976111,51.1816990426275,66.7392617088085,30.3967296068535,18.7834968241301,20.6870692480618,10.1342813947525
Case_10-10,avg,blurr,17,28.8493978437126,23.8660196916926,-17.2737683435083,0.901126003136375,0.814672349008184,-9.59395842837604,52.4888367674548,67.5975094032578,28.7845446122955,19.4288803794361,22.0318077480508,13.3972072388159
Case_11-07,avg,blurr,17,29.1386205681216,23.5844147815128,-19.0613202626524,0.902084435733824,0.806175226128712,-10.631954815526,61.4658470065823,55.9163216840585,-9.02863231011759,16.0395593927619,17.5896950056377,9.66445258823811
Case_11-09,avg,blurr,17,31.9715711552861,28.8181759104429,-9.86312255199225,0.862665997734373,0.856754023089348,-0.685314439255932,52.4517434609508,47.9396776081322,-8.60231815969611,19.0179435350321,18.9256893746326,-0.485090095202085
Case_11-10,avg,blurr,17,30.632152219859,26.6471957658485,-13.0090645456739,0.870949269508202,0.838616731035101,-3.71233315246463,44.6079390183721,57.0376407534533,27.8643264149953,18.6860179062494,17.39883651732,-6.88847348529459
Case_11-11,avg,blurr,17,30.6108356911544,26.4218430852443,-13.6846724740697,0.867544379336337,0.831418929658657,-4.16410393959511,43.3522646415795,56.552573748363,30.4489493592059,17.4156365958146,17.690908092188,1.58059968040186
Case_11-12,avg,blurr,17,30.4835977566109,26.1812274706475,-14.1137221410499,0.86871210562901,0.82891650555691,-4.58098831756063,41.5422954828143,55.8338742234655,34.4024772212299,17.2341408285665,16.9763312657289,-1.49592350092801
Case_11-13,avg,blurr,17,32.1613946131463,28.1172293064306,-12.5745955838078,0.874795275696001,0.848713203194784,-2.98150587066957,50.5343084098511,48.8151664048036,-3.4019304095442,19.0634068954114,18.0153743209256,-5.49761425245623
Case_11-15,avg,blurr,17,29.5927770071069,25.4424454762361,-14.0248126422001,0.908998845712998,0.866670503830172,-4.65658917857321,58.6551822465722,54.7278061386729,-6.69570182458813,16.9300585186167,17.8614278666991,5.50127660254793
Case_12-01,avg,blurr,17,29.9910835653672,26.4217275201017,-11.9013907499735,0.948983742252775,0.935464408900622,-1.42461169251011,51.2836895239237,69.2745526767975,35.0810624584277,18.5332135404971,22.1052022855185,19.2734451433162
Case_12-02,avg,blurr,17,29.8841179563551,26.4492168524391,-11.4940688861307,0.95078188216078,0.93844082451259,-1.29799040976079,50.238488513257,69.2839260432747,37.9100528173573,19.1387841190642,23.322110358329,21.8578474642897
Case_12-03,avg,blurr,17,29.7957776666667,26.1973159838228,-12.0770859653368,0.949150928018733,0.935577198701488,-1.43009177113482,51.0805962810447,69.1839533237567,35.440770783308,18.5046686852634,22.5959763568309,22.1095969949772
Case_12-04,avg,blurr,17,29.4745131842049,25.0011545325865,-15.1770399859076,0.94251861803899,0.908305890133792,-3.62992595057501,48.9709495882353,68.8457773083288,40.5849343073965,19.3437925342177,23.2553668353146,20.2213412606533
Case_12-05,avg,blurr,17,29.323412509936,24.6738919316388,-15.8560009914323,0.936240330239236,0.895650451812394,-4.33541229915514,49.7154157961759,68.9339158032475,38.657023579696,18.9481735853036,23.8757924105655,26.0057720237683
Case_12-06,avg,blurr,17,29.1704537343105,24.9868598028645,-14.3418884380439,0.939230647730674,0.908415732961781,-3.28086768072855,50.2724450876066,68.9100297125863,37.0731612367394,18.0291157906918,22.8787745301045,26.8990381764397
Case_12-07,avg,blurr,17,29.2740779790616,24.9165984266396,-14.8851128822527,0.934275489022505,0.896095569280941,-4.08658047761803,49.7128092177933,68.9519737388532,38.7006182587119,18.6476028269954,23.4181958573923,25.5828755827569
Case_12-08,avg,blurr,17,29.3055828338618,25.2130987444983,-13.9648616189087,0.941452214164832,0.912166924307766,-3.11065069649296,49.9247619961381,69.0617114380899,38.3315787132487,19.5794220706421,23.6337988120549,20.7073361347678
Case_12-09,avg,blurr,17,29.4171115068599,25.1856290518822,-14.3844253844943,0.946703900281896,0.917609142139415,-3.07326906901058,50.3626310218899,68.9781966628672,36.9630522934478,18.7839729253224,22.0457535403508,17.3647003644861
Case_12-10,avg,blurr,17,29.4537033120781,25.6841399147271,-12.7982663416225,0.948359153095436,0.934461198295251,-1.46547378752259,48.4963549186277,67.7576606103585,39.7170173388279,17.0740811523167,23.0228937713091,34.8411874461853
Case_12-11,avg,blurr,17,29.266127739457,24.5136150440908,-16.2389528866808,0.945827289027614,0.912281030595128,-3.54676364508095,49.1697073109488,65.7016430253958,33.6221967112784,17.2437577602437,20.9567324000891,21.5322825307011
Case_12-12,avg,blurr,17,29.5168445999294,25.3803736109638,-14.0139335522861,0.93668170600089,0.911982082854886,-2.63692810351311,52.0134644162856,68.4564740057305,31.6129867025287,18.2403397925324,21.1536472807343,15.9717829894518
Case_13-01,avg,blurr,17,28.7256427886071,23.5528188345039,-18.0076873898702,0.908170910423039,0.822867803696633,-9.39284728759593,52.8720118495084,66.9517371532476,26.6298270317666,16.6942406594767,20.2785576531807,21.4703805151466
Case_13-02,avg,blurr,17,28.6906420304723,23.1632149670637,-19.2656095236137,0.901862016834829,0.791210509387756,-12.2692280394971,52.2792259579301,66.3894203244111,26.9900598333947,18.1505540837039,19.66144132779,8.32419350460825
