sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
0.1,3,-1.01093507788427e-05,-8.07459978968889e-07,-5.25187001778695e-07,-2.27206593346351e-05
0.2,3,-1.07594100263862e-05,-8.7029334228427e-07,-7.2324651288192e-07,-2.10986036681904e-05
0.3,3,-1.43707401161039e-05,-6.07947634185964e-07,0.000197154076624155,-0.000299438660925275
0.4,3,0.531904377166896,0.170618757464857,0.223133951177635,-18.9933338674825
0.5,3,1.57098555773308,0.520344752644446,3.59813908034118,-38.7752065753486
0.6,3,2.21836036574273,0.718052181248045,5.91597872526579,-53.2745228359159
0.7,3,2.58779605277834,0.829179012173527,7.52205590780388,-52.6181380286932
0.8,3,2.76097276990797,0.879755261130785,8.29896022080408,-47.2883978295446
0.9,3,2.87494653173287,0.916454468841958,8.61198852440398,-42.7963429379359
1,3,2.92714776348907,0.931738962025346,8.79403533139002,-39.9646963372685
1.1,3,2.96367537292443,0.94274324921513,8.88176732837529,-38.0353478790479
1.2,3,2.98051891219909,0.947656920629905,8.84973292336671,-37.0540812512822
1.3,3,2.996738825244,0.95304695037401,8.8122161348138,-35.7166949035725
1.4,3,3.01844500316377,0.964120557001747,8.58217092775165,-35.3722091102907
1.5,3,3.02407619099408,0.965827740307271,8.55571760540047,-34.8958920447511
1.6,3,3.03170685545976,0.968225323672052,8.61324562049592,-34.5133466419591
1.7,3,3.03581584075659,0.969516303671815,8.59137519029824,-34.2904044299319
1.8,3,3.03660921546537,0.969768251471237,8.57255741617154,-34.0378255051853
1.9,3,3.04011271490214,0.971124638916463,8.59733761730195,-33.8717212613008
2,3,3.0411128274953,0.971467377047765,8.55167120736393,-33.8057401883765
2.1,3,3.04115485512971,0.971520798613757,8.53650065901951,-33.6449633369768
2.2,3,3.04636096279767,0.973088084365121,8.58611592390188,-33.5617278103275
2.3,3,3.04602499629858,0.973008595139701,8.576134263378,-33.4339718570152
2.4,3,3.04898917745863,0.97396660790697,8.59242931609572,-33.3565440192237
2.5,3,3.04862465708861,0.973881301199127,8.58450227358233,-33.2533016227057
2.6,3,3.04971793953485,0.974268355953701,8.58836613949371,-33.1830778300377
2.7,3,3.0493919221755,0.974189576323649,8.58365899761508,-33.1128412100378
2.8,3,3.05155113193219,0.974873137363242,8.58233489977524,-33.0913597197825
2.9,3,3.05244050734698,0.975123249800285,8.58977363691232,-33.0663778022153
3,3,3.0522989006834,0.975111671876205,8.58635505185948,-33.0302298112411
