name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_13-03,avg,multilevel_tresholding,17,33.767,23.256,-31.12802,0.965,0.82,-15.02591,43.664,66.939,53.30478
Case_13-04,avg,multilevel_tresholding,17,34.317,25.6,-25.4014,0.962,0.867,-9.87526,48.349,63.091,30.49081
Case_13-05,avg,multilevel_tresholding,17,34.043,25.452,-25.23573,0.964,0.882,-8.50622,45.51,63.758,40.09668
Case_13-06,avg,multilevel_tresholding,17,33.804,23.576,-30.25677,0.968,0.838,-13.42975,42.93,66.885,55.80014
Case_13-07,avg,multilevel_tresholding,17,33.52,24.506,-26.89141,0.964,0.86,-10.78838,42.153,66.345,57.39093
Case_13-10,avg,multilevel_tresholding,17,33.765,24.097,-28.6332,0.959,0.834,-13.03441,44.046,67.784,53.89366
Case_13-11,avg,multilevel_tresholding,17,33.582,22.992,-31.53475,0.96,0.807,-15.9375,43.169,66.974,55.14374
Case_13-12,avg,multilevel_tresholding,17,34.233,23.091,-32.54754,0.965,0.808,-16.26943,52.101,63.351,21.59268
Case_14-01,avg,multilevel_tresholding,17,34.442,25.159,-26.95256,0.947,0.803,-15.20591,51.727,67.728,30.93356
Case_14-02,avg,multilevel_tresholding,17,34.248,24.691,-27.90528,0.941,0.76,-19.23486,47.501,67.587,42.28543
Case_14-03,avg,multilevel_tresholding,17,34.341,24.559,-28.4849,0.951,0.801,-15.77287,51.001,68.717,34.73657
Case_14-04,avg,multilevel_tresholding,17,34.808,24.721,-28.97897,0.975,0.888,-8.92308,52.195,68.45,31.14283
Case_14-05,avg,multilevel_tresholding,17,34.22,24.123,-29.50614,0.952,0.803,-15.65126,52.51,67.817,29.15064
Case_14-06,avg,multilevel_tresholding,17,34.321,24.493,-28.63553,0.966,0.855,-11.49068,51.939,68.532,31.94709
Case_14-07,avg,multilevel_tresholding,17,34.169,24.459,-28.41757,0.955,0.802,-16.02094,50.214,67.703,34.82893
Case_14-08,avg,multilevel_tresholding,17,34.392,24.762,-28.0007,0.961,0.841,-12.48699,49.731,68.377,37.49372
Case_14-09,avg,multilevel_tresholding,17,34.312,24.748,-27.87363,0.954,0.804,-15.72327,48.358,68.044,40.70888
Case_14-11,avg,multilevel_tresholding,17,34.348,24.516,-28.62467,0.947,0.769,-18.7962,46.723,67.441,44.34219
Case_14-12,avg,multilevel_tresholding,17,34.551,24.861,-28.0455,0.945,0.773,-18.20106,50.616,68.062,34.46736
Case_15-02,avg,multilevel_tresholding,17,35.337,26.577,-24.78988,0.961,0.892,-7.18002,48.991,68.533,39.88896
Case_15-03,avg,multilevel_tresholding,17,34.431,24.735,-28.16067,0.956,0.852,-10.87866,53.402,68.805,28.84349
Case_15-04,avg,multilevel_tresholding,17,35.197,27.547,-21.73481,0.962,0.906,-5.82121,46.055,65.068,41.28325
Case_15-05,avg,multilevel_tresholding,17,35.459,27.933,-21.22451,0.969,0.922,-4.85036,46.783,63.387,35.49152
Case_15-06,avg,multilevel_tresholding,17,35.426,28.121,-20.62045,0.97,0.925,-4.63918,48.331,62.28,28.86139
Case_15-07,avg,multilevel_tresholding,17,35.542,28.291,-20.40122,0.975,0.94,-3.58974,50.427,61.691,22.33724
Case_15-08,avg,multilevel_tresholding,17,35.286,27.837,-21.11036,0.971,0.927,-4.53141,47.005,61.281,30.37124
Case_15-09,avg,multilevel_tresholding,17,34.811,26.353,-24.29692,0.966,0.9,-6.8323,52.62,67.548,28.36944
Case_15-10,avg,multilevel_tresholding,17,34.385,26.065,-24.1966,0.97,0.91,-6.18557,52.253,66.261,26.80803
Case_15-11,avg,multilevel_tresholding,17,34.101,25.116,-26.3482,0.965,0.881,-8.70466,51.996,68.291,31.33895
Case_15-12,avg,multilevel_tresholding,17,35.404,27.25,-23.0313,0.972,0.927,-4.62963,49.992,66.053,32.12714
Case_16-01,avg,multilevel_tresholding,17,35.232,27.053,-23.21469,0.952,0.888,-6.72269,55.323,58.832,6.34275
Case_16-02,avg,multilevel_tresholding,17,35.15,27.39,-22.07681,0.963,0.918,-4.6729,45.793,65.2,42.37984
Case_16-03,avg,multilevel_tresholding,17,35.059,26.739,-23.73142,0.957,0.885,-7.52351,43.51,65.046,49.49667
Case_16-04,avg,multilevel_tresholding,17,35.447,27.513,-22.38271,0.956,0.898,-6.06695,51.594,62.034,20.23491
Case_16-05,avg,multilevel_tresholding,17,35.491,26.937,-24.10188,0.955,0.898,-5.96859,54.816,59.686,8.88427
Case_16-06,avg,multilevel_tresholding,17,34.237,25.684,-24.98174,0.969,0.907,-6.39835,52.907,67.767,28.08702
Case_16-07,avg,multilevel_tresholding,17,35.164,26.781,-23.83972,0.963,0.909,-5.60748,48.529,61.557,26.8458
Case_16-08,avg,multilevel_tresholding,17,34.392,26.161,-23.93289,0.972,0.912,-6.17284,52.67,65.749,24.83197
Case_16-09,avg,multilevel_tresholding,17,34.99,26.649,-23.83824,0.968,0.909,-6.09504,52.763,64.824,22.85882
Case_16-10,avg,multilevel_tresholding,17,35.438,28.488,-19.61172,0.963,0.912,-5.29595,45.282,59.777,32.01051
Case_16-11,avg,multilevel_tresholding,17,34.611,27.078,-21.76476,0.974,0.931,-4.41478,50.136,62.914,25.48668
Case_16-12,avg,multilevel_tresholding,17,34.532,27.006,-21.79428,0.972,0.928,-4.52675,50.221,64.999,29.42594
Case_16-13,avg,multilevel_tresholding,17,34.386,26.149,-23.95452,0.969,0.912,-5.88235,52.87,66.725,26.20579
Case_17-01,avg,multilevel_tresholding,17,33.93,24.418,-28.03419,0.974,0.902,-7.3922,48.518,67.517,39.15866
Case_17-02,avg,multilevel_tresholding,17,33.788,24.446,-27.64887,0.974,0.906,-6.98152,50.88,67.334,32.33884
Case_17-03,avg,multilevel_tresholding,17,33.795,24.035,-28.88001,0.968,0.885,-8.57438,48.765,68.633,40.74234
Case_17-04,avg,multilevel_tresholding,17,33.56,23.951,-28.6323,0.973,0.897,-7.81089,47.495,67.994,43.16033
Case_17-05,avg,multilevel_tresholding,17,33.959,24.077,-29.0998,0.964,0.871,-9.6473,49.105,68.439,39.37277
Case_17-06,avg,multilevel_tresholding,17,33.193,23.374,-29.58154,0.97,0.879,-9.38144,46.087,67.795,47.10222
Case_17-07,avg,multilevel_tresholding,17,33.889,23.857,-29.60253,0.971,0.886,-8.75386,50.708,68.433,34.95504
Case_17-08,avg,multilevel_tresholding,17,34.191,24.43,-28.54845,0.977,0.911,-6.75537,53.227,67.725,27.23806
Case_17-09,avg,multilevel_tresholding,17,33.977,24.505,-27.87768,0.972,0.902,-7.20165,53.537,67.527,26.13146
Case_17-10,avg,multilevel_tresholding,17,34.173,24.616,-27.96652,0.968,0.893,-7.74793,51.037,68.333,33.88914
Case_17-11,avg,multilevel_tresholding,17,33.119,23.587,-28.78106,0.976,0.904,-7.37705,47.096,66.889,42.02692
Case_17-12,avg,multilevel_tresholding,17,33.674,24.024,-28.65712,0.97,0.889,-8.35052,49.255,67.684,37.41549
Case_2-01,avg,multilevel_tresholding,17,35.891,28.543,-20.4731,0.972,0.945,-2.77778,45.317,64.082,41.4083
Case_2-02,avg,multilevel_tresholding,17,36.378,29.409,-19.15718,0.974,0.959,-1.54004,44.547,59.722,34.06514
Case_2-03,avg,multilevel_tresholding,17,35.419,27.902,-21.22307,0.975,0.95,-2.5641,43.043,66.777,55.14021
Case_2-04,avg,multilevel_tresholding,17,35.722,28.549,-20.08006,0.975,0.955,-2.05128,47.07,65.326,38.78479
Case_2-05,avg,multilevel_tresholding,17,37.197,31.844,-14.39095,0.971,0.965,-0.61792,47.499,51.637,8.71176
Case_2-06,avg,multilevel_tresholding,17,36.569,29.214,-20.11266,0.974,0.961,-1.3347,45.713,61.091,33.64032
Case_2-07,avg,multilevel_tresholding,17,36.366,29.225,-19.63647,0.975,0.961,-1.4359,45.189,61.557,36.2212
Case_2-08,avg,multilevel_tresholding,17,35.789,28.56,-20.19894,0.975,0.955,-2.05128,46.356,64.544,39.23548
Case_3-01,avg,multilevel_tresholding,17,34.411,26.165,-23.96327,0.974,0.933,-4.20945,47.791,63.178,32.19644
Case_3-02,avg,multilevel_tresholding,17,33.495,24.662,-26.3711,0.975,0.918,-5.84615,53.717,65.563,22.05261
Case_3-03,avg,multilevel_tresholding,17,33.462,24.513,-26.74377,0.97,0.904,-6.80412,53.325,64.333,20.64323
Case_3-04,avg,multilevel_tresholding,17,33.664,25.275,-24.9198,0.976,0.925,-5.22541,53.82,67.713,25.81382
Case_3-05,avg,multilevel_tresholding,17,33.343,24.896,-25.33365,0.974,0.924,-5.13347,51.615,65.388,26.6841
Case_3-06,avg,multilevel_tresholding,17,33.534,24.98,-25.50844,0.972,0.91,-6.3786,51.383,68.502,33.31647
Case_3-07,avg,multilevel_tresholding,17,34.25,27.076,-20.94599,0.982,0.954,-2.85132,52.011,65.073,25.11392
Case_3-08,avg,multilevel_tresholding,17,33.99,24.638,-27.51397,0.974,0.91,-6.57084,55.234,67.712,22.59116
Case_3-09,avg,multilevel_tresholding,17,34.585,27.75,-19.7629,0.974,0.943,-3.18275,52.623,65.185,23.87169
Case_3-10,avg,multilevel_tresholding,17,34.116,26.401,-22.61402,0.979,0.941,-3.88151,52.581,66.448,26.37264
Case_4-01,avg,multilevel_tresholding,17,36.198,29.098,-19.61434,0.975,0.965,-1.02564,57.01,60.487,6.09893
Case_4-02,avg,multilevel_tresholding,17,35.2,28.208,-19.86364,0.989,0.977,-1.21335,47.343,67.308,42.17097
Case_4-03,avg,multilevel_tresholding,17,35.465,28.306,-20.1861,0.985,0.973,-1.21827,48.818,66.034,35.26568
Case_4-04,avg,multilevel_tresholding,17,35.075,28.108,-19.86315,0.99,0.978,-1.21212,47.353,66.867,41.20964
Case_4-05,avg,multilevel_tresholding,17,35.035,27.917,-20.31683,0.987,0.973,-1.41844,48.252,69.008,43.01583
Case_4-06,avg,multilevel_tresholding,17,35.192,27.466,-21.95385,0.988,0.974,-1.417,48.811,69.895,43.19518
Case_4-07,avg,multilevel_tresholding,17,35.473,28.964,-18.34917,0.987,0.978,-0.91185,43.381,67.809,56.31037
Case_4-08,avg,multilevel_tresholding,17,36.438,30.994,-14.94045,0.987,0.982,-0.50659,47.883,63.711,33.05557
Case_4-09,avg,multilevel_tresholding,17,35.653,29.375,-17.60862,0.989,0.981,-0.8089,44.463,64.817,45.77739
Case_4-10,avg,multilevel_tresholding,17,34.832,27.548,-20.91181,0.986,0.971,-1.5213,46.797,67.916,45.12896
Case_5-01,avg,multilevel_tresholding,17,35.524,27.956,-21.30391,0.972,0.942,-3.08642,51.268,68.752,34.10314
Case_5-02,avg,multilevel_tresholding,17,35.811,27.992,-21.83407,0.963,0.931,-3.32295,49.475,69.908,41.29965
Case_5-04,avg,multilevel_tresholding,17,36.049,28.39,-21.24608,0.964,0.939,-2.59336,44.307,70.532,59.18929
Case_5-05,avg,multilevel_tresholding,17,35.889,27.817,-22.49157,0.974,0.943,-3.18275,52.911,69.134,30.66092
Case_5-07,avg,multilevel_tresholding,17,36.058,28.411,-21.2075,0.966,0.94,-2.69151,46.34,69.056,49.02028
Case_5-08,avg,multilevel_tresholding,17,35.829,27.635,-22.86974,0.969,0.935,-3.50877,51.889,69.29,33.53505
Case_6-01,avg,multilevel_tresholding,17,33.747,24.759,-26.63348,0.972,0.923,-5.04115,52.247,66.901,28.04754
Case_6-02,avg,multilevel_tresholding,17,33.631,24.384,-27.49547,0.97,0.916,-5.56701,53.115,64.622,21.66431
Case_6-03,avg,multilevel_tresholding,17,33.686,24.814,-26.33735,0.974,0.926,-4.92813,52.509,65.916,25.53277
Case_6-04,avg,multilevel_tresholding,17,34.387,26.496,-22.94763,0.972,0.937,-3.60082,43.391,68.789,58.53288
Case_6-05,avg,multilevel_tresholding,17,33.69,24.592,-27.00505,0.975,0.93,-4.61538,53.746,64.993,20.92621
Case_6-06,avg,multilevel_tresholding,17,34.027,25.956,-23.7194,0.977,0.945,-3.27533,50.368,67.203,33.424
Case_6-07,avg,multilevel_tresholding,17,34.428,26.9,-21.86592,0.973,0.941,-3.2888,42.993,68.726,59.85393
Case_6-08,avg,multilevel_tresholding,17,33.592,25.193,-25.00298,0.968,0.923,-4.64876,50.744,65.566,29.20936
Case_6-10,avg,multilevel_tresholding,17,34.305,25.387,-25.99621,0.972,0.931,-4.21811,49.742,65.884,32.45145
Case_7-01,avg,multilevel_tresholding,17,39.116,32.713,-16.36926,0.957,0.944,-1.35841,49.84,45.269,-9.17135
Case_7-02,avg,multilevel_tresholding,17,39.128,33.028,-15.58986,0.959,0.95,-0.93848,45.954,44.522,-3.11616
Case_7-03,avg,multilevel_tresholding,17,38.507,30.487,-20.82738,0.962,0.935,-2.80665,46.162,49.349,6.90395
Case_7-04,avg,multilevel_tresholding,17,38.833,32.19,-17.10658,0.963,0.948,-1.55763,45.408,45.983,1.2663
Case_7-05,avg,multilevel_tresholding,17,38.177,30.244,-20.77953,0.963,0.938,-2.59605,46.168,48.631,5.33486
Case_7-06,avg,multilevel_tresholding,17,38.122,30.406,-20.24028,0.964,0.942,-2.28216,45.409,46.945,3.38259
Case_7-07,avg,multilevel_tresholding,17,38.318,30.731,-19.80009,0.967,0.951,-1.6546,48.802,52.835,8.26401
Case_7-08,avg,multilevel_tresholding,17,38.105,30.582,-19.74282,0.961,0.936,-2.60146,55.092,49.909,-9.4079
Case_7-09,avg,multilevel_tresholding,17,37.247,30.112,-19.15591,0.966,0.945,-2.17391,58.074,53.408,-8.03458
Case_7-10,avg,multilevel_tresholding,17,38.04,32.147,-15.49159,0.941,0.918,-2.44421,57.033,51.166,-10.28703
Case_7-12,avg,multilevel_tresholding,17,37.297,29.769,-20.18393,0.96,0.931,-3.02083,57.267,52.762,-7.86666
Case_8-01,avg,multilevel_tresholding,17,35.322,26.057,-26.23011,0.938,0.848,-9.59488,47.116,66.043,40.17107
Case_8-02,avg,multilevel_tresholding,17,35.864,27.311,-23.84843,0.94,0.886,-5.74468,58.62,60.25,2.78062
Case_8-03,avg,multilevel_tresholding,17,35.897,27.794,-22.57292,0.938,0.9,-4.05117,55.935,60.612,8.36149
Case_8-04,avg,multilevel_tresholding,17,35.92,27.421,-23.66091,0.939,0.882,-6.07029,57.692,62.342,8.06004
Case_9-01,avg,multilevel_tresholding,17,32.783,23.569,-28.10603,0.963,0.857,-11.00727,44.237,61.771,39.6365
Case_9-02,avg,multilevel_tresholding,17,33.534,23.882,-28.78273,0.949,0.823,-13.27713,46.073,61.306,33.06275
Case_9-03,avg,multilevel_tresholding,17,33.112,22.347,-32.51087,0.944,0.7,-25.84746,46.273,66.921,44.62213
Case_9-04,avg,multilevel_tresholding,17,33.201,24.079,-27.47508,0.959,0.83,-13.45151,46.2,66.927,44.86364
Case_9-05,avg,multilevel_tresholding,17,32.886,22.717,-30.92197,0.954,0.749,-21.48847,42.304,67.017,58.41764
Case_9-07,avg,multilevel_tresholding,17,33.11,22.223,-32.8813,0.948,0.733,-22.67932,51.367,60.051,16.9058
Case_9-08,avg,multilevel_tresholding,17,33.3,22.768,-31.62763,0.956,0.78,-18.41004,53.677,63.282,17.89407
Case_9-10,avg,multilevel_tresholding,17,33.049,22.69,-31.34437,0.959,0.785,-18.1439,43.85,65.868,50.21209
