name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,7,33.476,33.27,-0.61537,0.972,0.972,0,52.435,52.892,0.87156
Case_1-01,gauss,multilevel_tresholding,0.7,7,33.476,33.087,-1.16203,0.972,0.975,0.30864,52.435,54.962,4.8193
Case_1-01,gauss,multilevel_tresholding,1.1,7,33.476,33.47,-0.01792,0.972,0.978,0.61728,52.435,56.389,7.54076
Case_1-01,gauss,multilevel_tresholding,1.4,7,33.476,33.461,-0.04481,0.972,0.978,0.61728,52.435,56.902,8.51912
Case_1-01,gauss,multilevel_tresholding,1.7,7,33.476,33.161,-0.94097,0.972,0.977,0.5144,52.435,56.773,8.2731
Case_1-01,gauss,multilevel_tresholding,2,7,33.476,32.799,-2.02234,0.972,0.976,0.41152,52.435,56.199,7.17841
Case_1-01,gauss,multilevel_tresholding,2.3,7,33.476,32.497,-2.92448,0.972,0.975,0.30864,52.435,55.593,6.02269
Case_1-01,gauss,multilevel_tresholding,2.6,7,33.476,32.262,-3.62648,0.972,0.974,0.20576,52.435,55.075,5.0348
Case_1-01,gauss,multilevel_tresholding,2.9,7,33.476,32.085,-4.15522,0.972,0.973,0.10288,52.435,54.694,4.30819
Case_1-02,gauss,multilevel_tresholding,0.4,7,33.482,33.167,-0.9408,0.972,0.971,-0.10288,52.75,54.506,3.32891
Case_1-02,gauss,multilevel_tresholding,0.7,7,33.482,32.786,-2.07873,0.972,0.974,0.20576,52.75,55.664,5.52417
Case_1-02,gauss,multilevel_tresholding,1.1,7,33.482,33.306,-0.52566,0.972,0.977,0.5144,52.75,56.371,6.86445
Case_1-02,gauss,multilevel_tresholding,1.4,7,33.482,33.45,-0.09557,0.972,0.978,0.61728,52.75,57.016,8.0872
Case_1-02,gauss,multilevel_tresholding,1.7,7,33.482,33.247,-0.70187,0.972,0.978,0.61728,52.75,56.675,7.44076
Case_1-02,gauss,multilevel_tresholding,2,7,33.482,32.94,-1.61878,0.972,0.977,0.5144,52.75,55.894,5.96019
Case_1-02,gauss,multilevel_tresholding,2.3,7,33.482,32.653,-2.47596,0.972,0.976,0.41152,52.75,55.24,4.72038
Case_1-02,gauss,multilevel_tresholding,2.6,7,33.482,32.43,-3.14199,0.972,0.975,0.30864,52.75,54.658,3.61706
Case_1-02,gauss,multilevel_tresholding,2.9,7,33.482,32.257,-3.65868,0.972,0.975,0.30864,52.75,54.238,2.82085
Case_1-03,gauss,multilevel_tresholding,0.4,7,33.98,33.716,-0.77693,0.977,0.977,0,49.548,50.604,2.13127
Case_1-03,gauss,multilevel_tresholding,0.7,7,33.98,33.304,-1.98941,0.977,0.978,0.10235,49.548,56.269,13.56462
Case_1-03,gauss,multilevel_tresholding,1.1,7,33.98,33.537,-1.30371,0.977,0.981,0.40942,49.548,57.409,15.86542
Case_1-03,gauss,multilevel_tresholding,1.4,7,33.98,33.692,-0.84756,0.977,0.981,0.40942,49.548,57.719,16.49108
Case_1-03,gauss,multilevel_tresholding,1.7,7,33.98,33.628,-1.0359,0.977,0.981,0.40942,49.548,57.98,17.01784
Case_1-03,gauss,multilevel_tresholding,2,7,33.98,33.501,-1.40965,0.977,0.981,0.40942,49.548,58.076,17.21159
