name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,gauss,method_1,2.9,17,35.5130502237525,29.4752978015486,-17.0015033464109,0.98181957988096,0.965482229026886,-1.66398706940178,52.7348393680042,51.6152971267915,-2.12296511116699,8.60511097448948,15.8086086870783,83.7118514095183
Case_1-02,gauss,method_1,2.9,17,35.6116160118492,29.3054490626425,-17.708174060701,0.981926766770441,0.967175361929873,-1.50229175329286,54.4745024880271,52.1550685571246,-4.25783407826865,8.49319436868192,15.6031863145733,83.7139907230787
Case_1-03,gauss,method_1,2.9,17,36.0592825627233,31.0521787609338,-13.8857554724776,0.985150654727046,0.976282441855984,-0.900188496907487,51.4484489206713,54.94549516891,6.79718499119537,8.8447111658808,17.6155716379334,99.1650298981718
Case_1-04,gauss,method_1,2.9,17,36.0602043459923,31.1199416257377,-13.7000408340826,0.986437036136986,0.978970037708158,-0.756966552885094,54.5998144998589,56.5535036933037,3.57819749268527,9.02125748580774,17.7196780854533,96.4213759925369
Case_1-05,gauss,method_1,2.9,17,36.0078604552352,30.8347857887009,-14.3665149807096,0.985267075146047,0.975032152157921,-1.03879681421497,51.4093719252562,55.8203479745852,8.58010102854794,8.86405948984659,17.0654008888201,92.5235374194843
Case_1-06,gauss,method_1,2.9,17,35.4819239427035,29.4441779139597,-17.0163997828684,0.984863286016204,0.96960166135867,-1.54961859927463,54.1284290213036,52.21355238648,-3.53765418551103,9.34899274226238,16.2333674318318,73.6376086639626
Case_1-07,gauss,method_1,2.9,17,35.7853659516184,30.1621381911904,-15.7137634641786,0.987447389226619,0.973346427328546,-1.42802158898982,51.3868356229413,56.1373749170308,9.24466205498097,9.3600145270923,16.6275804507746,77.6448145742355
Case_1-08,gauss,method_1,2.9,17,36.2151303572237,31.1906321296753,-13.8740304894311,0.983378652810484,0.974664743614735,-0.886119418074136,51.9194553499007,54.3467485960062,4.67511307610452,8.58518541900276,17.3143599534826,101.677181195858
Case_10-01,gauss,method_1,2.9,17,34.9461058702126,26.669099179172,-23.6850615681782,0.976235142880686,0.898040410964544,-8.00982555139373,42.9597175956439,55.7415053835757,29.7529604552799,8.84068724611204,14.9889337817242,69.5448935637448
Case_10-02,gauss,method_1,2.9,17,35.8131320470778,27.1032144654833,-24.3204575632898,0.979984558102356,0.911136729641235,-7.02539931796865,45.9661932139736,55.5692279215231,20.8915162124632,8.78524520367117,15.4048729345216,75.3493792988747
