name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,gauss,otsu,0.4,11,35.5130502237525,33.1407374885883,-6.68011539481176,0.98181957988096,0.975494387092574,-0.644231681461562,52.7348393680042,48.6199640992341,-7.80295402069006,8.60511097448948,7.70665584803173,-10.4409475847702
Case_1-01,gauss,otsu,0.7,11,35.5130502237525,34.0187060847165,-4.20787324552748,0.98181957988096,0.980114809020481,-0.173633821876528,52.7348393680042,53.4540731059482,1.36386826349265,8.60511097448948,5.21771218843666,-39.3649634048303
Case_1-01,gauss,otsu,1.1,11,35.5130502237525,34.6515184303926,-2.42595831090739,0.98181957988096,0.982794987864088,0.0993469679273165,52.7348393680042,57.1337835979102,8.34162819613126,8.60511097448948,8.31163826859953,-3.41044649813316
Case_1-01,gauss,otsu,1.4,11,35.5130502237525,34.4293024403196,-3.05168882031985,0.98181957988096,0.98271047971744,0.0907396689509857,52.7348393680042,58.9531909016205,11.7917331467006,8.60511097448948,10.1456199172492,17.9022553843483
Case_1-01,gauss,otsu,1.7,11,35.5130502237525,33.6749012585761,-5.17598165630651,0.98181957988096,0.981087853094172,-0.0745276221601118,52.7348393680042,59.2454375064122,12.3459144209667,8.60511097448948,11.4257277261663,32.7783890299467
Case_1-01,gauss,otsu,2,11,35.5130502237525,32.7096242000291,-7.89407275933843,0.98181957988096,0.978421668406894,-0.346083083256324,52.7348393680042,57.578841521684,9.18558245693415,8.60511097448948,12.3767369707788,43.830068054562
Case_1-01,gauss,otsu,2.3,11,35.5130502237525,31.7979471674132,-10.4612333576869,0.98181957988096,0.975308792000938,-0.663134858322066,52.7348393680042,55.0216916337385,4.33651129526682,8.60511097448948,13.5570210245207,57.5461497790275
Case_1-01,gauss,otsu,2.6,11,35.5130502237525,31.0423948239089,-12.5887677112383,0.98181957988096,0.972230898535988,-0.976623561136824,52.7348393680042,53.0474231418668,0.592746233057138,8.60511097448948,14.5406475268489,68.9768739758942
Case_1-01,gauss,otsu,2.9,11,35.5130502237525,30.4469582092615,-14.2654375858217,0.98181957988096,0.969439489451266,-1.26093334084812,52.7348393680042,51.7840637401159,-1.80293642548787,8.60511097448948,15.5069493926141,80.2062685604597
Case_1-02,gauss,otsu,0.4,11,35.6116160118492,32.8414659222452,-7.77878231833764,0.981926766770441,0.974775960039732,-0.728242367221304,54.4745024880271,53.1985200988117,-2.34234794433563,8.49319436868192,7.62537900420962,-10.2177735113694
Case_1-02,gauss,otsu,0.7,11,35.6116160118492,33.680266585456,-5.42336923365294,0.981926766770441,0.979417056529542,-0.255590368429689,54.4745024880271,54.6619866486284,0.344168651457704,8.49319436868192,5.9261883258583,-30.2242705322897
Case_1-02,gauss,otsu,1.1,11,35.6116160118492,34.4206509159716,-3.34431634745633,0.981926766770441,0.982575323417433,0.0660493907428247,54.4745024880271,57.0736990678612,4.77140030862209,8.49319436868192,9.62695438210407,13.3490411758716
Case_1-02,gauss,otsu,1.4,11,35.6116160118492,34.386186296255,-3.44109549868917,0.981926766770441,0.983151311342009,0.124708340072621,54.4745024880271,56.7824441247457,4.2367374300038,8.49319436868192,11.1703671298247,31.5213881247636
Case_1-02,gauss,otsu,1.7,11,35.6116160118492,33.7652106141021,-5.18484024182669,0.981926766770441,0.982209402460194,0.0287837850354708,54.4745024880271,57.154554726137,4.91982875602934,8.49319436868192,12.1140308130737,42.6322098284169
