sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.7,9,0.790262635335008,0.876683095083306,0.300922810986054,-57.4591429615386,10
1.1,9,2.55211888169753,1.65825567135086,4.66325648970703,-49.9966686162625,10
1.4,9,3.22783901444005,1.91264987796124,6.8416584870384,-40.2976575519964,10
1.7,9,3.28622810131535,1.9316591887953,8.73966314593706,-31.568221481202,10
2.3,9,2.44232624288049,1.61996899789661,8.32926248975389,-19.665769253719,10
2.6,9,1.96381402878557,1.43886919302265,7.92809566511727,-15.4423235559212,10
2.9,9,1.54277220731582,1.27474821015301,7.09777854443019,-11.9142276706274,10
2,9,2.93433742531326,1.80269337389498,8.99243327088535,-25.1547662998841,10
0.4,11,-1.36468747923652,-0.369673937004492,-4.44446583627611,-26.1931493135112,10
0.7,11,0.790262635335008,0.876683095083306,0.300922810986054,-57.4591429615386,10
1.1,11,2.55329294355193,1.65857455621767,4.66534629457622,-49.9892237777044,10
1.4,11,3.24361784248617,1.91688485495139,6.8597210632579,-40.1254712967858,10
1.7,11,3.29284858366242,1.93484754641386,8.81202723437338,-31.1023522434487,10
2.3,11,2.03265094486507,1.50033540481675,8.61256168378222,-17.9828708304329,10
2.6,11,1.2113949804306,1.21240238125306,8.2056415320644,-11.6299981010299,10
2.9,11,0.450000985825002,0.93519121630499,7.68330553796168,-6.97535224017716,10
2,11,2.79848984592027,1.76404673427665,8.96843568090618,-24.38160686608,10
0.4,13,-1.36468747923652,-0.369673937004492,-4.44446583627611,-26.1931493135112,10
0.7,13,0.790262635335008,0.876683095083306,0.300922810986054,-57.4591429615386,10
1.1,13,2.55330366664901,1.65857712554971,4.66524631514557,-49.9882762603576,10
1.4,13,3.24454519420085,1.91712816627676,6.86136268411177,-40.1191640831132,10
1.7,13,3.29241592333643,1.93499185402922,8.81677519428724,-31.0113636012605,10
2.3,13,1.83394657425226,1.45336015968478,8.56929122152211,-16.9342524804377,10
2.6,13,0.762313224475214,1.09682716712173,8.207731065696,-10.3441062836031,10
2.9,13,-0.297020525810906,0.733360938181844,8.1705812837875,-4.70969431076157,10
2,13,2.75038212245369,1.75289179843929,8.97347445262234,-23.6056202981228,10
0.4,15,-1.36468747923652,-0.369673937004492,-4.44446583627611,-26.1931493135112,10
0.7,15,0.790262635335008,0.876683095083306,0.300922810986054,-57.4591429615386,10
1.1,15,2.55330368493229,1.65857712676282,4.66524637346042,-49.9882689714948,10
1.4,15,3.24457947762779,1.91713699383952,6.86148965393852,-40.1214714142205,10
1.7,15,3.29228957720051,1.93499882712985,8.81850885814674,-30.9999581688976,10
2.3,15,1.76490719970875,1.43903632603336,8.58386102656847,-16.632729412807,10
2.6,15,0.558316301388071,1.05169222045955,8.15965497822534,-9.8179338546048,10
2.9,15,-0.703828119077911,0.640742762287892,8.23179063221573,-3.57162927132034,10
2,15,2.73929884260768,1.75083504951419,8.95208611091441,-23.5921467609032,10
0.4,17,-1.36468747923652,-0.369673937004492,-4.44446583627611,-26.1931493135112,10
0.7,17,0.790262635335008,0.876683095083306,0.300922810986054,-57.4591429615386,10
1.1,17,2.55330368493229,1.65857712676282,4.66524637346042,-49.9882689714948,10
1.4,17,3.24458031657768,1.9171372112144,6.86143416893436,-40.1218300577299,10
1.7,17,3.29227738624166,1.93499947913697,8.81841736924918,-31.0012956210853,10
2.3,17,1.74677647798803,1.43590496493624,8.59434846985561,-16.5666263749597,10
2.6,17,0.483852674127937,1.03750807101352,8.17404384859683,-9.58252341167726,10
2.9,17,-0.890308695056026,0.603471123971833,8.23480914317969,-3.11194082338996,10
2,17,2.73749521090958,1.75055137429442,8.95124049031046,-23.5762329906087,10
0.4,19,-1.36468747923652,-0.369673937004492,-4.44446583627611,-26.1931493135112,10
0.7,19,0.790262635335008,0.876683095083306,0.300922810986054,-57.4591429615386,10
1.1,19,2.55330368493229,1.65857712676282,4.66524637346042,-49.9882689714948,10
1.4,19,3.24458031212025,1.91713720919572,6.8614341335031,-40.1218105147012,10
1.7,19,3.29227781805593,1.93499976893491,8.81838523942287,-31.0015621341901,10
2.3,19,1.74302741231528,1.43535311349277,8.59563313066179,-16.5600940218266,10
2.6,19,0.461356841880695,1.03386990235673,8.17461341144316,-9.52494329988478,10
2.9,19,-0.963358044921227,0.590539811432158,8.23878591858057,-2.95217328589306,10
2,19,2.7372661070919,1.7505176898191,8.95095075994726,-23.5790145061822,10
