sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.4,3,0.0747435309909713,0.0488939682297757,-1.02374685937274,-23.009379831487,50
0.7,3,1.760813415888,0.355576597169862,5.2554951073744,-27.1236667740418,50
1.1,3,1.7295735441835,0.370804093419773,7.42204576397651,-20.4295333227795,50
1.4,3,1.65877653721949,0.364860587020739,8.06303687471043,-19.1333783569747,50
1.7,3,1.61169266151728,0.360086802863335,8.34142229902027,-18.3846494854066,50
2.3,3,1.56643617131917,0.355353368214798,8.55511578718552,-17.7588477502777,50
2.6,3,1.55242417210588,0.353932004544827,8.62811094031449,-17.5299975529454,50
2.9,3,1.54053762601789,0.352555708982565,8.63937852117268,-17.2718907365934,50
2,3,1.58573477520317,0.357319368502947,8.41220129947161,-18.0090300228754,50
0.4,5,-0.0439310942037285,0.0432241826511336,-1.06809536147068,-22.6645256819521,50
0.7,5,1.76411337407736,0.362193796542899,5.91384214923818,-24.7031180343575,50
1.1,5,0.678328362251677,0.259873711213645,11.7866377483862,-5.86014172300662,50
1.4,5,-0.573616646443657,0.0959987776322899,13.9104144823763,2.37527130422406,50
1.7,5,-1.4714599618893,-0.0357897117603353,14.9618630608592,7.41487034103798,50
2.3,5,-2.47092484006017,-0.197149663459052,15.8153320078573,12.7300899734815,50
2.6,5,-2.75103279704598,-0.244927081169187,16.0033383808644,14.1267286266935,50
2.9,5,-2.95259339219839,-0.28015651469224,16.1118330675908,15.1540983011799,50
2,5,-2.06830552617109,-0.130348650268417,15.5063852663151,10.6186035849706,50
0.4,7,-0.0437382827829988,0.0432355497046878,-1.06740087130094,-22.6647991897984,50
0.7,7,1.7713391771233,0.362517508832031,5.91878559117825,-24.6267993918421,50
1.1,7,0.33666306447885,0.219819308602259,12.4812610137242,-3.3690033440859,50
1.4,7,-2.08109734503472,-0.106345552338614,15.5566174685959,10.2701364565687,50
1.7,7,-4.2759830668494,-0.463818661472687,16.9436896501312,21.6860462698385,50
2.3,7,-7.03598190956453,-1.00886422027011,17.2047863799046,36.1485964209707,50
2.6,7,-7.84396961255771,-1.19110461065239,17.0930820131032,40.1525359335472,50
2.9,7,-8.42935072304534,-1.3300825578255,16.9901825924908,42.9701878343235,50
2,7,-5.89571141367878,-0.769690256037433,17.2650408169519,30.1382040753634,50
0.4,9,-0.0437382827829988,0.0432355497046878,-1.06740087130094,-22.6647991897984,50
0.7,9,1.77134795894101,0.362517847096732,5.91871872748031,-24.6268802099727,50
1.1,9,0.308710338205768,0.217026606928701,12.5128065498687,-3.21397598230756,50
1.4,9,-2.45154707800322,-0.152003578455835,15.7803850118623,11.7691124661779,50
1.7,9,-5.42951333136406,-0.638881018579764,17.3013580409044,26.3683934738702,50
2.3,9,-9.83136423875366,-1.56460208944061,16.9838025835742,49.9756776577168,50
2.6,9,-11.2281494890952,-1.92003908598947,16.8484839417502,57.6078907400257,50
2.9,9,-12.259205510847,-2.20421975486413,16.8583418557096,62.524199520155,50
2,9,-7.93357436802484,-1.13172387153466,17.3320557463222,39.6089272943962,50
0.4,11,-0.0437382827829988,0.0432355497046878,-1.06740087130094,-22.6647991897984,50
0.7,11,1.77134795894101,0.362517847096732,5.91871872748031,-24.6268802099727,50
1.1,11,0.307909511695294,0.216960376969,12.5138286294731,-3.21354508291829,50
1.4,11,-2.49689584632646,-0.156825370632383,15.802265266149,11.8611046765101,50
1.7,11,-5.72611112832618,-0.679186920094594,17.3580787694275,27.2965107189027,50
2.3,11,-11.1838068374036,-1.82822711410258,17.0073747277562,55.8598093650207,50
2.6,11,-13.1054439676027,-2.33084312711955,17.0114238487694,65.9684870546929,50
2.9,11,-14.5742808307258,-2.75556784074002,17.2248845219485,73.1332597779268,50
2,11,-8.71762084865762,-1.26232579828947,17.3180472577653,42.5288711089212,50
0.4,13,-0.0437382827829988,0.0432355497046878,-1.06740087130094,-22.6647991897984,50
0.7,13,1.77134795894101,0.362517847096732,5.91871872748031,-24.6268802099727,50
1.1,13,0.30790019863657,0.21695969405929,12.5135393948489,-3.21246017368033,50
1.4,13,-2.49996093784766,-0.157103466652973,15.8028591251875,11.8230064272258,50
1.7,13,-5.77651453400349,-0.685163057873676,17.3684693857873,27.3926271271451,50
2.3,13,-11.7218116910787,-1.92419875445759,17.078150730596,57.6703210715668,50
2.6,13,-14.0159771073596,-2.51844343081995,17.2064029187985,69.1215495579544,50
2.9,13,-15.8498115680065,-3.04875424668556,17.5073712500766,77.976302555162,50
2,13,-8.94424000099751,-1.2959336464409,17.3202335740088,43.1432032554078,50
0.4,15,-0.0437382827829988,0.0432355497046878,-1.06740087130094,-22.6647991897984,50
0.7,15,1.77134795894101,0.362517847096732,5.91871872748031,-24.6268802099727,50
1.1,15,0.307900114988551,0.216959686698982,12.5135393765639,-3.21274105241654,50
1.4,15,-2.50008299083669,-0.157113183331283,15.8019828776556,11.8258290614325,50
1.7,15,-5.78231484691662,-0.685776793339521,17.3677133268136,27.4075685644066,50
2.3,15,-11.8953916802031,-1.95200963851899,17.1148027180971,58.0642111719653,50
2.6,15,-14.3963832748132,-2.58997628268409,17.3044856818502,70.1814934240313,50
2.9,15,-16.4819533425663,-3.18393887287588,17.6609977296977,79.9722342897254,50
2,15,-8.99336147607264,-1.30240977416893,17.3240211925239,43.2056021634732,50
0.4,17,-0.0437382827829988,0.0432355497046878,-1.06740087130094,-22.6647991897984,50
0.7,17,1.77134795894101,0.362517847096732,5.91871872748031,-24.6268802099727,50
1.1,17,0.307900114988551,0.216959686698982,12.5135393765639,-3.21274105241654,50
1.4,17,-2.50008556606121,-0.157113342645926,15.8019829166778,11.8253945733945,50
1.7,17,-5.78277153914606,-0.685821289822385,17.3674709935645,27.4112294112368,50
2.3,17,-11.940646059738,-1.95857794757757,17.1254263352987,58.1483840826549,50
2.6,17,-14.5314352592994,-2.61306078181211,17.3480267327034,70.4798973376462,50
2.9,17,-16.7595173782374,-3.23833416032556,17.747781438031,80.7442296783731,50
2,17,-9.0014240521712,-1.30337558762955,17.3246730195508,43.2323082512532,50
0.4,19,-0.0437382827829988,0.0432355497046878,-1.06740087130094,-22.6647991897984,50
0.7,19,1.77134795894101,0.362517847096732,5.91871872748031,-24.6268802099727,50
1.1,19,0.307900114988551,0.216959686698982,12.5135393765639,-3.21274105241654,50
1.4,19,-2.50008555246373,-0.15711333630971,15.8019828711487,11.8257949239717,50
1.7,19,-5.78279584084315,-0.685823266791293,17.367861469985,27.4111125977003,50
2.3,19,-11.9501996591557,-1.95985573254781,17.1250644623346,58.1565715768318,50
2.6,19,-14.5720984973623,-2.61944596579538,17.3604800118359,70.495970316814,50
2.9,19,-16.8665934843607,-3.25763294680274,17.7841471417344,80.8557094072283,50
2,19,-9.00242683191469,-1.30348627645805,17.3249864187595,43.2337710451699,50
