sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
0.1,3,-6.13005945560216e-05,-2.00504350534039e-06,-0.000199464743033869,-9.89743952374673e-05
0.2,3,-7.90689954349376e-05,-2.59205001249222e-06,-0.000200212533483601,-0.000137599647742276
0.3,3,-0.000129843536289759,-4.22270455675232e-06,-0.000109176165200122,0.00093377535398229
0.4,3,0.456883217583328,0.0622789249454661,-0.768489637553235,-22.8571426998485
0.5,3,1.48224889224475,0.215764484001375,1.05601558878517,-26.4371869217228
0.6,3,1.917349366936,0.286777071004904,3.59428804725934,-23.3533228102081
0.7,3,2.03681861704706,0.315506018543971,5.74823827067517,-16.6871031726704
0.8,3,2.00897983663762,0.319665482707439,6.6448142923523,-13.1340443323407
0.9,3,1.95757565852177,0.321707083902808,7.47057587741213,-11.4054457615056
1,3,1.89123617124159,0.316868990275189,7.59776895295754,-10.0185488881294
1.1,3,1.83338620677499,0.312767585194736,7.97236580655594,-8.81045713184211
1.2,3,1.78586659406239,0.30840469380923,7.90889091296718,-8.41618601372406
1.3,3,1.74946160954659,0.306405810747012,8.5599022331757,-7.96013323684981
1.4,3,1.7137247961879,0.303272894234214,8.64519542282865,-7.43525176264639
1.5,3,1.68500884307515,0.300532131770266,8.66685445028433,-7.10926304738979
1.6,3,1.66101361541123,0.298790657976984,8.94140223787453,-6.9676394212395
1.7,3,1.63948590018546,0.296639321123059,8.93674020689376,-6.78254583795561
1.8,3,1.62525672407528,0.295238035086368,8.92538005652407,-6.67783809498965
1.9,3,1.61099678661148,0.294119330149627,9.02523550831696,-6.55084319697767
2,3,1.60042501093718,0.293038985884539,9.01504482648916,-6.46101997122728
2.1,3,1.59197861060449,0.292202822442085,9.01161897890635,-6.42735433043896
2.2,3,1.57545575061952,0.290767749777101,9.16591088128273,-6.27086977190793
2.3,3,1.57068992649623,0.290300451918936,9.16011832896551,-6.24913296757339
2.4,3,1.5599198241228,0.289356919581765,9.21236175659909,-6.10547191117508
2.5,3,1.55624146192066,0.288992122010346,9.20923443078347,-6.10275269681977
2.6,3,1.54871088286884,0.288298758194945,9.24813888355155,-5.98093090411638
2.7,3,1.5462858302074,0.288067714123727,9.2472371982555,-5.97376257276862
2.8,3,1.53589258696403,0.286995106061086,9.27171795938386,-5.83036703910707
2.9,3,1.53051757770892,0.286469441151493,9.26741782167258,-5.74583553499198
3,3,1.52782173707314,0.286196828167302,9.27836635433407,-5.72622275587676
