sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
0.1,3,-2.16207456316216e-05,-1.21601878220711e-06,-9.8854638042796e-07,-0.000146209553221028
0.2,3,-2.70505040304814e-05,-1.50922561426261e-06,-1.34725809355503e-06,-0.000234821403019803
0.3,3,-3.79677423708064e-05,-2.05410548706305e-06,2.25157369484952e-06,-0.000321698538651414
0.4,3,0.515980123330094,0.137623951482914,0.14511014678142,-19.6304941297051
0.5,3,1.55281002217652,0.421953922634587,3.53036572654743,-40.0706155592511
0.6,3,2.18624020151059,0.595529582553725,5.91037921402903,-50.9200698579237
0.7,3,2.53022634245047,0.685574849993061,7.63892303253981,-48.2594531609517
0.8,3,2.67874841761342,0.7240049503193,8.5149185391848,-43.3114392435176
0.9,3,2.76916341350382,0.752533774720774,9.21170586853454,-39.5791539780113
1,3,2.80594735364252,0.762565317911219,9.514192855537,-37.0084902943883
1.1,3,2.83040951721905,0.769807499816891,9.78025988517951,-35.4876799934864
1.2,3,2.83712913747901,0.77198058585489,9.83998476444565,-34.6492934057469
1.3,3,2.84970009759897,0.776282748834616,10.0328896811904,-33.612534879219
1.4,3,2.85718793476732,0.779268543097987,10.0755280285555,-33.2824049566248
1.5,3,2.85806175329699,0.779822401848166,10.0900153000052,-32.9436005621032
1.6,3,2.86171552359723,0.781204102083604,10.2102687251041,-32.6839250251483
1.7,3,2.8621913552058,0.781716679506231,10.1999042099102,-32.5949953763586
1.8,3,2.86074193178767,0.781523435679827,10.194352837847,-32.4197390233441
1.9,3,2.8613361528378,0.782102987683855,10.220707132453,-32.2859879178608
2,3,2.86013702722887,0.781934702448575,10.2150995113759,-32.212843925582
2.1,3,2.85874937163833,0.781699339778623,10.210209041113,-32.0941405605478
2.2,3,2.86134679599098,0.782647717382706,10.2795640729981,-31.9763141829674
2.3,3,2.86019208079568,0.782433239701652,10.2785999453811,-31.8967679961213
2.4,3,2.86140446666448,0.782942357380471,10.3087668482351,-31.7997828142371
2.5,3,2.86038574359479,0.782749098954992,10.3080537255118,-31.7382469005305
2.6,3,2.8605724472979,0.782932011679538,10.3186617564214,-31.6909960412194
2.7,3,2.85980423292113,0.782784448460677,10.3169679231164,-31.6490331563535
2.8,3,2.86053955954109,0.783090804043687,10.3314824379845,-31.665401621966
2.9,3,2.86062329379432,0.783165294075773,10.3362114339806,-31.6580574084251
3,3,2.86016760102144,0.78310389350986,10.3379721553277,-31.6372845053294
