sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.1,3,-5.54703581063187e-05,-1.95121817475258e-06,-2.60366473537524e-06,-1.88087801713082e-05,50
0.2,3,-6.58800851680156e-05,-2.24289591968131e-06,-3.26010177943639e-06,-5.43863668014537e-05,50
0.3,3,-0.000109550311720659,-3.75193484013824e-06,1.37330450242279e-05,-0.000356868148736605,50
0.4,3,0.474064503285064,0.0753357778315831,-0.605372463788064,-22.7219291423366,50
0.5,3,1.52145036868085,0.254641622019431,1.48565975258013,-32.0483679659272,50
0.6,3,2.02094409811045,0.342904418902263,3.84770954856726,-32.3311058593901,50
0.7,3,2.21312499600009,0.383393129404533,5.87233951427322,-26.1306028178654,50
0.8,3,2.24002182745427,0.394117818626195,6.76641399598086,-22.2892124807689,50
0.9,3,2.23179277840658,0.401980794305138,7.61371779360024,-20.9666335731737,50
1.1,3,2.16317963142483,0.398277403960156,8.15926574567556,-18.2499257114399,50
1.2,3,2.13052135127926,0.395046977203093,8.13526352051037,-17.8689154700199,50
1.3,3,2.10871524909649,0.394295174804725,8.68187647839091,-17.5067116948687,50
1.4,3,2.0847053390909,0.392193900936687,8.78304647154778,-17.0077986262473,50
1.5,3,2.06462337545442,0.39012730579167,8.80445541273435,-16.7107479246169,50
1.6,3,2.04876632774899,0.389034874630527,9.03852522653058,-16.5237657204705,50
1.7,3,2.03327911811737,0.387347303220408,9.04694383262782,-16.315330668037,50
1.8,3,2.02259688989503,0.386176960698301,9.05090807724575,-16.2091843636539,50
1.9,3,2.01306293551272,0.385467912048592,9.12494816210592,-16.0736211045212,50
1,3,2.19598934053883,0.40001530076848,7.80267880625213,-19.3732748009286,50
2.1,3,1.99836330370966,0.383804860695347,9.11774407589608,-15.9316425024118,50
2.2,3,1.98784994553729,0.382971037818691,9.24963025364588,-15.7586765068803,50
2.3,3,1.98393786830403,0.382535334042409,9.24914713377695,-15.7208835731659,50
2.4,3,1.97674469664767,0.381906081230004,9.29799297830416,-15.5854394397885,50
2.5,3,1.97367390785812,0.381557600595765,9.29884134622555,-15.5533516968942,50
2.6,3,1.96877422416837,0.381097727546507,9.3245742111643,-15.4602405547005,50
2.7,3,1.96670758488339,0.380870145051707,9.32317289316699,-15.4476697588208,50
2.8,3,1.95974914579881,0.380110501157634,9.34047980541745,-15.2952007365285,50
2.9,3,1.95598213612847,0.379709586865137,9.34004867668017,-15.2317913230423,50
2,3,2.00489810787172,0.384530397686484,9.11891973248707,-16.0049984035241,50
3.1,3,1.95018062294889,0.379052441637298,9.35719144834674,-15.1462541332739,50
3.2,3,1.94940364451846,0.378979096703993,9.3577554757311,-15.1451390850799,50
3.3,3,1.94447121589014,0.378365512663982,9.355969136659,-15.0770746430798,50
3.4,3,1.94114660211839,0.377965852818705,9.35474597060022,-15.0310409927164,50
3.5,3,1.94070943897117,0.377928177973312,9.35495619258246,-15.0306281572932,50
3.6,3,1.93778868427918,0.377560270483872,9.35281822622302,-14.9733602566642,50
3.7,3,1.93444797898468,0.377131791248931,9.34687060961518,-14.9543451327836,50
3.8,3,1.93303793484586,0.376971188439453,9.34597323866158,-14.9472141285093,50
3.9,3,1.93186977952265,0.376822146649814,9.34697281427789,-14.9222767170449,50
3,3,1.95402291369869,0.379496305384576,9.34583510739657,-15.2124194780304,50
4.1,3,1.92766072715293,0.376285453829903,9.34202937861368,-14.8789547885339,50
4.2,3,1.9261278921235,0.376095173410254,9.34304005906684,-14.8499224211007,50
4.3,3,1.92475207869176,0.375922943167034,9.33857993167134,-14.8363346477244,50
4.4,3,1.9245697513261,0.375908001643537,9.338599149839,-14.8381107231476,50
4.5,3,1.9232655077936,0.37574754812134,9.33667643503032,-14.8322471328386,50
4.6,3,1.92228078500464,0.375627546651417,9.335798487431,-14.8120073105775,50
4.7,3,1.92138873049634,0.375518454310709,9.33425337913271,-14.8076941253781,50
4.8,3,1.92059174746179,0.375424908524553,9.33358606746328,-14.8026790393904,50
4.9,3,1.91996027581071,0.375350867720206,9.33294865326156,-14.7948248089864,50
4,3,1.92978860648222,0.376556540046046,9.34772169925981,-14.889007937981,50
5.1,3,1.91890444031316,0.37522961817343,9.33215870431151,-14.7800154653289,50
5.2,3,1.91850239007318,0.375184914451904,9.33127775430398,-14.7785899615709,50
5.3,3,1.91813946922377,0.375145102694938,9.33181178110244,-14.7723790488274,50
5.4,3,1.91783133072542,0.375112173781438,9.3309473694077,-14.7723171471937,50
5.5,3,1.91757150539052,0.375085073044052,9.33140736629983,-14.7681152597096,50
5.6,3,1.91734220076661,0.375061411327565,9.33143154686223,-14.7694773228788,50
5.7,3,1.9170483313547,0.375030589626701,9.33135493673971,-14.7688103195526,50
5.8,3,1.91689357361629,0.37501567767815,9.33147728536568,-14.770068877249,50
5.9,3,1.91675208075594,0.375002449940911,9.33184637664274,-14.7699186393733,50
5,3,1.91940530508376,0.375286178448307,9.33197694693514,-14.7872302107998,50
6,3,1.91663641716604,0.374991764715124,9.33124422799996,-14.7670369602969,50
