name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,3,40.124,36.397,-9.28871,0.993,0.989,-0.40282,48.578,50.147,3.22986
Case_1-01,gauss,otsu,0.7,3,40.124,36.554,-8.89742,0.993,0.99,-0.30211,48.578,53.936,11.02968
Case_1-01,gauss,otsu,1.1,3,40.124,36.358,-9.3859,0.993,0.989,-0.40282,48.578,54.625,12.44802
Case_1-01,gauss,otsu,1.4,3,40.124,36.291,-9.55289,0.993,0.989,-0.40282,48.578,54.695,12.59212
Case_1-01,gauss,otsu,1.7,3,40.124,36.248,-9.66005,0.993,0.989,-0.40282,48.578,54.746,12.69711
Case_1-01,gauss,otsu,2,3,40.124,36.227,-9.71239,0.993,0.989,-0.40282,48.578,54.736,12.67652
Case_1-01,gauss,otsu,2.3,3,40.124,36.212,-9.74978,0.993,0.989,-0.40282,48.578,54.719,12.64152
Case_1-01,gauss,otsu,2.6,3,40.124,36.2,-9.77968,0.993,0.989,-0.40282,48.578,54.676,12.55301
Case_1-01,gauss,otsu,2.9,3,40.124,36.191,-9.80211,0.993,0.989,-0.40282,48.578,54.686,12.57359
Case_1-02,gauss,otsu,0.4,3,40.294,36.149,-10.28689,0.993,0.988,-0.50352,53.816,48.326,-10.20143
Case_1-02,gauss,otsu,0.7,3,40.294,36.288,-9.94193,0.993,0.989,-0.40282,53.816,46.807,-13.02401
Case_1-02,gauss,otsu,1.1,3,40.294,36.11,-10.38368,0.993,0.989,-0.40282,53.816,46.238,-14.08131
Case_1-02,gauss,otsu,1.4,3,40.294,36.049,-10.53507,0.993,0.989,-0.40282,53.816,46.388,-13.80259
Case_1-02,gauss,otsu,1.7,3,40.294,36.009,-10.63434,0.993,0.989,-0.40282,53.816,46.282,-13.99955
Case_1-02,gauss,otsu,2,3,40.294,35.989,-10.68397,0.993,0.989,-0.40282,53.816,46.235,-14.08689
Case_1-02,gauss,otsu,2.3,3,40.294,35.976,-10.71624,0.993,0.989,-0.40282,53.816,46.222,-14.11105
Case_1-02,gauss,otsu,2.6,3,40.294,35.964,-10.74602,0.993,0.989,-0.40282,53.816,46.205,-14.14263
Case_1-02,gauss,otsu,2.9,3,40.294,35.956,-10.76587,0.993,0.989,-0.40282,53.816,46.166,-14.2151
Case_1-03,gauss,otsu,0.4,3,40.758,37.512,-7.96408,0.994,0.991,-0.30181,47.54,44.128,-7.17711
Case_1-03,gauss,otsu,0.7,3,40.758,37.736,-7.4145,0.994,0.992,-0.20121,47.54,50.423,6.06437
Case_1-03,gauss,otsu,1.1,3,40.758,37.574,-7.81196,0.994,0.992,-0.20121,47.54,51.596,8.53176
Case_1-03,gauss,otsu,1.4,3,40.758,37.516,-7.95427,0.994,0.992,-0.20121,47.54,51.976,9.33109
Case_1-03,gauss,otsu,1.7,3,40.758,37.479,-8.04505,0.994,0.992,-0.20121,47.54,52.108,9.60875
Case_1-03,gauss,otsu,2,3,40.758,37.46,-8.09166,0.994,0.992,-0.20121,47.54,52.221,9.84645
Case_1-03,gauss,otsu,2.3,3,40.758,37.447,-8.12356,0.994,0.992,-0.20121,47.54,52.357,10.13252
Case_1-03,gauss,otsu,2.6,3,40.758,37.434,-8.15545,0.994,0.991,-0.30181,47.54,52.406,10.23559
Case_1-03,gauss,otsu,2.9,3,40.758,37.425,-8.17754,0.994,0.991,-0.30181,47.54,52.379,10.1788
Case_1-04,gauss,otsu,0.4,3,40.757,37.707,-7.48338,0.995,0.992,-0.30151,53.792,52.775,-1.89062
Case_1-04,gauss,otsu,0.7,3,40.757,37.938,-6.9166,0.995,0.993,-0.20101,53.792,55.237,2.68627
Case_1-04,gauss,otsu,1.1,3,40.757,37.781,-7.30181,0.995,0.993,-0.20101,53.792,55.414,3.01532
Case_1-04,gauss,otsu,1.4,3,40.757,37.725,-7.43921,0.995,0.993,-0.20101,53.792,55.447,3.07667
Case_1-04,gauss,otsu,1.7,3,40.757,37.688,-7.52999,0.995,0.993,-0.20101,53.792,55.423,3.03205
Case_1-04,gauss,otsu,2,3,40.757,37.67,-7.57416,0.995,0.993,-0.20101,53.792,55.435,3.05436
Case_1-04,gauss,otsu,2.3,3,40.757,37.657,-7.60606,0.995,0.993,-0.20101,53.792,55.403,2.99487
Case_1-04,gauss,otsu,2.6,3,40.757,37.645,-7.6355,0.995,0.993,-0.20101,53.792,55.38,2.95211
Case_1-04,gauss,otsu,2.9,3,40.757,37.636,-7.65758,0.995,0.993,-0.20101,53.792,55.399,2.98743
Case_1-05,gauss,otsu,0.4,3,40.656,37.445,-7.89797,0.994,0.991,-0.30181,46.334,43.3,-6.54811
Case_1-05,gauss,otsu,0.7,3,40.656,37.661,-7.36669,0.994,0.992,-0.20121,46.334,49.92,7.73946
Case_1-05,gauss,otsu,1.1,3,40.656,37.483,-7.80451,0.994,0.992,-0.20121,46.334,51.256,10.62287
Case_1-05,gauss,otsu,1.4,3,40.656,37.421,-7.95701,0.994,0.992,-0.20121,46.334,51.675,11.52717
Case_1-05,gauss,otsu,1.7,3,40.656,37.38,-8.05785,0.994,0.992,-0.20121,46.334,51.865,11.93724
Case_1-05,gauss,otsu,2,3,40.656,37.36,-8.10704,0.994,0.992,-0.20121,46.334,51.942,12.10342
Case_1-05,gauss,otsu,2.3,3,40.656,37.346,-8.14148,0.994,0.992,-0.20121,46.334,52.083,12.40774
Case_1-05,gauss,otsu,2.6,3,40.656,37.333,-8.17346,0.994,0.992,-0.20121,46.334,52.183,12.62356
Case_1-05,gauss,otsu,2.9,3,40.656,37.324,-8.19559,0.994,0.991,-0.30181,46.334,52.161,12.57608
Case_1-06,gauss,otsu,0.4,3,40.142,36.358,-9.42654,0.994,0.99,-0.40241,52.807,52.704,-0.19505
Case_1-06,gauss,otsu,0.7,3,40.142,36.504,-9.06283,0.994,0.991,-0.30181,52.807,53.938,2.14176
Case_1-06,gauss,otsu,1.1,3,40.142,36.313,-9.53864,0.994,0.99,-0.40241,52.807,53.565,1.43542
Case_1-06,gauss,otsu,1.4,3,40.142,36.248,-9.70056,0.994,0.99,-0.40241,52.807,53.479,1.27256
Case_1-06,gauss,otsu,1.7,3,40.142,36.207,-9.8027,0.994,0.99,-0.40241,52.807,53.354,1.03585
Case_1-06,gauss,otsu,2,3,40.142,36.185,-9.85751,0.994,0.99,-0.40241,52.807,53.302,0.93738
Case_1-06,gauss,otsu,2.3,3,40.142,36.172,-9.88989,0.994,0.99,-0.40241,52.807,53.267,0.8711
Case_1-06,gauss,otsu,2.6,3,40.142,36.159,-9.92228,0.994,0.99,-0.40241,52.807,53.239,0.81807
Case_1-06,gauss,otsu,2.9,3,40.142,36.151,-9.94221,0.994,0.99,-0.40241,52.807,53.198,0.74043
Case_1-07,gauss,otsu,0.4,3,40.462,37.088,-8.33869,0.995,0.992,-0.30151,49.158,49.37,0.43126
Case_1-07,gauss,otsu,0.7,3,40.462,37.299,-7.81721,0.995,0.992,-0.30151,49.158,54.219,10.29537
Case_1-07,gauss,otsu,1.1,3,40.462,37.123,-8.25219,0.995,0.992,-0.30151,49.158,55.401,12.69987
Case_1-07,gauss,otsu,1.4,3,40.462,37.061,-8.40542,0.995,0.992,-0.30151,49.158,55.755,13.41999
Case_1-07,gauss,otsu,1.7,3,40.462,37.021,-8.50428,0.995,0.992,-0.30151,49.158,55.948,13.8126
Case_1-07,gauss,otsu,2,3,40.462,37.001,-8.5537,0.995,0.992,-0.30151,49.158,56.037,13.99365
Case_1-07,gauss,otsu,2.3,3,40.462,36.988,-8.58583,0.995,0.992,-0.30151,49.158,56.163,14.24997
Case_1-07,gauss,otsu,2.6,3,40.462,36.975,-8.61796,0.995,0.992,-0.30151,49.158,56.262,14.45136
Case_1-07,gauss,otsu,2.9,3,40.462,36.966,-8.64021,0.995,0.992,-0.30151,49.158,56.265,14.45746
Case_1-08,gauss,otsu,0.4,3,40.894,37.658,-7.91314,0.994,0.99,-0.40241,49.059,45.688,-6.87132
Case_1-08,gauss,otsu,0.7,3,40.894,37.874,-7.38495,0.994,0.991,-0.30181,49.059,51.588,5.15502
Case_1-08,gauss,otsu,1.1,3,40.894,37.703,-7.8031,0.994,0.991,-0.30181,49.059,52.51,7.03439
Case_1-08,gauss,otsu,1.4,3,40.894,37.642,-7.95227,0.994,0.991,-0.30181,49.059,52.84,7.70705
Case_1-08,gauss,otsu,1.7,3,40.894,37.603,-8.04764,0.994,0.991,-0.30181,49.059,52.964,7.9598
Case_1-08,gauss,otsu,2,3,40.894,37.584,-8.0941,0.994,0.991,-0.30181,49.059,53.046,8.12695
Case_1-08,gauss,otsu,2.3,3,40.894,37.57,-8.12833,0.994,0.991,-0.30181,49.059,53.102,8.2411
Case_1-08,gauss,otsu,2.6,3,40.894,37.557,-8.16012,0.994,0.991,-0.30181,49.059,53.163,8.36544
Case_1-08,gauss,otsu,2.9,3,40.894,37.548,-8.18213,0.994,0.991,-0.30181,49.059,53.152,8.34302
Case_10-01,gauss,otsu,0.4,3,39.593,35.448,-10.46902,0.991,0.984,-0.70636,44.341,38.353,-13.50443
Case_10-01,gauss,otsu,0.7,3,39.593,35.423,-10.53216,0.991,0.984,-0.70636,44.341,42.67,-3.76852
Case_10-01,gauss,otsu,1.1,3,39.593,35.12,-11.29745,0.991,0.983,-0.80727,44.341,43.576,-1.72527
Case_10-01,gauss,otsu,1.4,3,39.593,35.023,-11.54244,0.991,0.982,-0.90817,44.341,43.902,-0.99005
