name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,11,28.506,27.95,-1.95047,0.929,0.924,-0.53821,44.206,45.493,2.91137
Case_1-01,gauss,otsu,0.7,11,28.506,28.627,0.42447,0.929,0.935,0.64586,44.206,53.544,21.12383
Case_1-01,gauss,otsu,1.1,11,28.506,29.252,2.61699,0.929,0.943,1.507,44.206,55.576,25.72049
Case_1-01,gauss,otsu,1.4,11,28.506,29.557,3.68694,0.929,0.947,1.93757,44.206,57.003,28.94856
Case_1-01,gauss,otsu,1.7,11,28.506,29.645,3.99565,0.929,0.949,2.15285,44.206,57.195,29.38289
Case_1-01,gauss,otsu,2,11,28.506,29.524,3.57118,0.929,0.949,2.15285,44.206,56.29,27.33566
Case_1-01,gauss,otsu,2.3,11,28.506,29.278,2.7082,0.929,0.948,2.04521,44.206,54.837,24.04877
Case_1-01,gauss,otsu,2.6,11,28.506,28.992,1.7049,0.929,0.947,1.93757,44.206,53.472,20.96096
Case_1-01,gauss,otsu,2.9,11,28.506,28.72,0.75072,0.929,0.946,1.82992,44.206,52.477,18.71013
Case_1-02,gauss,otsu,0.4,11,28.44,27.764,-2.37693,0.927,0.921,-0.64725,45.46,48.242,6.11967
Case_1-02,gauss,otsu,0.7,11,28.44,28.434,-0.0211,0.927,0.932,0.53937,45.46,54.637,20.18698
Case_1-02,gauss,otsu,1.1,11,28.44,29.084,2.26442,0.927,0.941,1.51025,45.46,56.02,23.22921
Case_1-02,gauss,otsu,1.4,11,28.44,29.436,3.50211,0.927,0.945,1.94175,45.46,57.103,25.61153
Case_1-02,gauss,otsu,1.7,11,28.44,29.568,3.96624,0.927,0.948,2.26537,45.46,57.125,25.65992
Case_1-02,gauss,otsu,2,11,28.44,29.47,3.62166,0.927,0.949,2.37325,45.46,56.443,24.1597
Case_1-02,gauss,otsu,2.3,11,28.44,29.222,2.74965,0.927,0.949,2.37325,45.46,55.192,21.40783
Case_1-02,gauss,otsu,2.6,11,28.44,28.92,1.68776,0.927,0.947,2.1575,45.46,53.772,18.28421
Case_1-02,gauss,otsu,2.9,11,28.44,28.626,0.65401,0.927,0.946,2.04962,45.46,52.461,15.40035
Case_1-03,gauss,otsu,0.4,11,28.9,28.49,-1.41869,0.94,0.937,-0.31915,44.406,43.098,-2.94555
Case_1-03,gauss,otsu,0.7,11,28.9,29.133,0.80623,0.94,0.946,0.6383,44.406,52.934,19.20461
Case_1-03,gauss,otsu,1.1,11,28.9,29.706,2.78893,0.94,0.952,1.2766,44.406,56.929,28.20114
Case_1-03,gauss,otsu,1.4,11,28.9,30.013,3.85121,0.94,0.956,1.70213,44.406,58.212,31.09039
Case_1-03,gauss,otsu,1.7,11,28.9,30.16,4.35986,0.94,0.958,1.91489,44.406,58.41,31.53628
Case_1-03,gauss,otsu,2,11,28.9,30.142,4.29758,0.94,0.959,2.02128,44.406,57.765,30.08377
Case_1-03,gauss,otsu,2.3,11,28.9,30.01,3.84083,0.94,0.959,2.02128,44.406,57.452,29.37891
Case_1-03,gauss,otsu,2.6,11,28.9,29.83,3.21799,0.94,0.958,1.91489,44.406,57.429,29.32712
Case_1-03,gauss,otsu,2.9,11,28.9,29.644,2.57439,0.94,0.957,1.80851,44.406,57.256,28.93753
Case_1-04,gauss,otsu,0.4,11,28.842,28.435,-1.41114,0.944,0.941,-0.3178,44.233,45.919,3.81163
Case_1-04,gauss,otsu,0.7,11,28.842,29.068,0.78358,0.944,0.949,0.52966,44.233,54.911,24.14035
Case_1-04,gauss,otsu,1.1,11,28.842,29.652,2.8084,0.944,0.956,1.27119,44.233,57.157,29.218
Case_1-04,gauss,otsu,1.4,11,28.842,29.984,3.9595,0.944,0.959,1.58898,44.233,57.555,30.11779
Case_1-04,gauss,otsu,1.7,11,28.842,30.156,4.55586,0.944,0.961,1.80085,44.233,57.346,29.64529
Case_1-04,gauss,otsu,2,11,28.842,30.156,4.55586,0.944,0.963,2.01271,44.233,56.646,28.06276
Case_1-04,gauss,otsu,2.3,11,28.842,30.032,4.12593,0.944,0.963,2.01271,44.233,56.452,27.62417
Case_1-04,gauss,otsu,2.6,11,28.842,29.85,3.4949,0.944,0.962,1.90678,44.233,56.747,28.29109
Case_1-04,gauss,otsu,2.9,11,28.842,29.658,2.82921,0.944,0.962,1.90678,44.233,56.906,28.65056
Case_1-05,gauss,otsu,0.4,11,28.935,28.502,-1.49646,0.941,0.938,-0.31881,45.133,43.727,-3.11524
Case_1-05,gauss,otsu,0.7,11,28.935,29.15,0.74304,0.941,0.947,0.63762,45.133,53.036,17.51047
Case_1-05,gauss,otsu,1.1,11,28.935,29.725,2.73026,0.941,0.953,1.27524,45.133,56.396,24.95513
Case_1-05,gauss,otsu,1.4,11,28.935,30.021,3.75324,0.941,0.956,1.59405,45.133,57.429,27.24392
Case_1-05,gauss,otsu,1.7,11,28.935,30.146,4.18524,0.941,0.958,1.80659,45.133,57.62,27.66712
Case_1-05,gauss,otsu,2,11,28.935,30.103,4.03663,0.941,0.959,1.91286,45.133,56.937,26.15381
Case_1-05,gauss,otsu,2.3,11,28.935,29.948,3.50095,0.941,0.959,1.91286,45.133,56.554,25.30521
Case_1-05,gauss,otsu,2.6,11,28.935,29.747,2.80629,0.941,0.958,1.80659,45.133,56.694,25.6154
Case_1-05,gauss,otsu,2.9,11,28.935,29.546,2.11163,0.941,0.957,1.70032,45.133,56.781,25.80817
Case_1-06,gauss,otsu,0.4,11,28.466,27.866,-2.10778,0.939,0.934,-0.53248,45.905,50.549,10.11655
Case_1-06,gauss,otsu,0.7,11,28.466,28.529,0.22132,0.939,0.944,0.53248,45.905,55.084,19.99564
Case_1-06,gauss,otsu,1.1,11,28.466,29.151,2.40638,0.939,0.951,1.27796,45.905,57.094,24.37425
Case_1-06,gauss,otsu,1.4,11,28.466,29.477,3.55161,0.939,0.954,1.59744,45.905,58.333,27.0733
Case_1-06,gauss,otsu,1.7,11,28.466,29.596,3.96965,0.939,0.956,1.81044,45.905,58.489,27.41314
Case_1-06,gauss,otsu,2,11,28.466,29.502,3.63943,0.939,0.956,1.81044,45.905,57.394,25.02777
Case_1-06,gauss,otsu,2.3,11,28.466,29.269,2.82091,0.939,0.956,1.81044,45.905,55.652,21.23298
Case_1-06,gauss,otsu,2.6,11,28.466,28.987,1.83025,0.939,0.954,1.59744,45.905,53.894,17.40333
Case_1-06,gauss,otsu,2.9,11,28.466,28.712,0.86419,0.939,0.953,1.49095,45.905,52.506,14.3797
Case_1-07,gauss,otsu,0.4,11,28.853,28.35,-1.74332,0.95,0.946,-0.42105,45.998,49.091,6.72421
Case_1-07,gauss,otsu,0.7,11,28.853,29.009,0.54067,0.95,0.954,0.42105,45.998,54.017,17.43337
