name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,9,28.506,27.95,-1.95047,0.929,0.924,-0.53821,44.206,45.493,2.91137
Case_1-01,gauss,otsu,0.7,9,28.506,28.627,0.42447,0.929,0.935,0.64586,44.206,53.544,21.12383
Case_1-01,gauss,otsu,1.1,9,28.506,29.251,2.61348,0.929,0.943,1.507,44.206,55.576,25.72049
Case_1-01,gauss,otsu,1.4,9,28.506,29.55,3.66239,0.929,0.947,1.93757,44.206,57.005,28.95308
Case_1-01,gauss,otsu,1.7,9,28.506,29.635,3.96057,0.929,0.949,2.15285,44.206,57.251,29.50957
Case_1-01,gauss,otsu,2,9,28.506,29.56,3.69747,0.929,0.949,2.15285,44.206,56.511,27.83559
Case_1-01,gauss,otsu,2.3,9,28.506,29.415,3.1888,0.929,0.949,2.15285,44.206,55.271,25.03054
Case_1-01,gauss,otsu,2.6,9,28.506,29.259,2.64155,0.929,0.948,2.04521,44.206,54.031,22.22549
Case_1-01,gauss,otsu,2.9,9,28.506,29.118,2.14692,0.929,0.947,1.93757,44.206,52.903,19.6738
Case_1-02,gauss,otsu,0.4,9,28.44,27.764,-2.37693,0.927,0.921,-0.64725,45.46,48.242,6.11967
Case_1-02,gauss,otsu,0.7,9,28.44,28.434,-0.0211,0.927,0.932,0.53937,45.46,54.637,20.18698
Case_1-02,gauss,otsu,1.1,9,28.44,29.084,2.26442,0.927,0.941,1.51025,45.46,56.02,23.22921
Case_1-02,gauss,otsu,1.4,9,28.44,29.427,3.47046,0.927,0.945,1.94175,45.46,57.09,25.58293
Case_1-02,gauss,otsu,1.7,9,28.44,29.554,3.91702,0.927,0.948,2.26537,45.46,57.088,25.57853
Case_1-02,gauss,otsu,2,9,28.44,29.504,3.74121,0.927,0.949,2.37325,45.46,56.348,23.95073
Case_1-02,gauss,otsu,2.3,9,28.44,29.368,3.26301,0.927,0.949,2.37325,45.46,55.02,21.02948
