name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,avg,blurr,13,33.4759556501799,25.4495001929834,-23.9767776641602,0.972335269019959,0.930940108481691,-4.25729291708103,52.4354281098805,59.1625517744147,12.8293482231845,10.9190875605897,21.3335338765188,95.3783570114231
Case_1-02,avg,blurr,13,33.4818513379292,24.8659132976633,-25.7331589980076,0.971744175413089,0.92794853780119,-4.50691022596376,52.7504057077562,58.7462570404123,11.3664553896967,10.1451097173562,19.2652239863019,89.8966548714906
Case_1-03,avg,blurr,13,33.9803227533216,27.1072460163627,-20.2266375950977,0.977470683940988,0.953454677882026,-2.45695410138896,49.5483662885279,63.023430397502,27.1957788285223,11.5281573163195,21.9844900403248,90.7025506080056
Case_1-04,avg,blurr,13,33.9474690974221,26.9493666740858,-20.6145041424244,0.978930092078279,0.955919855528706,-2.35054951684262,52.91561020132,62.843843238037,18.7623897729696,11.2660662381426,22.0442959280677,95.6698590448031
Case_1-05,avg,blurr,13,33.9685684905812,26.9666437211906,-20.6129521511397,0.977688234308167,0.951771565362899,-2.65081117229636,49.4256758378466,63.6661352055191,28.8118657484662,10.5888160888899,22.0157590937549,107.915208923635
Case_1-06,avg,blurr,13,33.4344180768726,25.1796168547285,-24.6895316172832,0.976855423113748,0.936342956377345,-4.14723261782887,53.7911905989864,57.528713363038,6.94820605833935,10.6327561201067,21.4413199343881,101.653453650105
Case_1-07,avg,blurr,13,33.7408043426096,26.2184243515118,-22.2946077832477,0.980742489719215,0.947600620598437,-3.37926310608469,52.9550586254756,60.6973609576376,14.6205150803804,11.3283166213266,20.5289273724996,81.2178107191321
Case_1-08,avg,blurr,13,34.1521869592729,27.1778728573533,-20.4212811034228,0.974817433975707,0.9499862717174,-2.54726284049264,49.9069179039433,63.0832714917702,26.4018579812676,10.5160333523625,21.6435645314507,105.814909540853
Case_10-01,avg,blurr,13,32.9134891256976,23.6249357055856,-28.2211144027873,0.964037670496018,0.826801933648251,-14.2355160018961,41.9987206203358,58.3000221587697,38.813805034196,11.743832514298,17.7320378755863,50.9902142592527
Case_10-02,avg,blurr,13,33.6615593813144,23.6330260415306,-29.7922423206296,0.96895347004584,0.836623261627732,-13.6570240480017,44.9721033212372,56.5751323185891,25.8005032908314,11.4334337002638,19.07425462703,66.8287508991277
Case_10-03,avg,blurr,13,32.5637287238298,23.4477594480324,-27.9942427757863,0.960657616043432,0.817837392565547,-14.8669225218975,41.3466755236393,58.7889146085777,42.1853483116584,10.8886442830027,17.4184865649633,59.9692864625378
Case_10-04,avg,blurr,13,32.9835399093948,23.0604480755024,-30.0849813608573,0.966807333362887,0.82562272961864,-14.6031788208679,42.2190618011956,56.776323617477,34.4803062768892,10.901110122425,17.8423526398901,63.6746390001709
Case_10-05,avg,blurr,13,34.7667913512929,26.411276444226,-24.0330343477504,0.971829967287729,0.90098800749303,-7.2895426339251,50.2725434332673,63.2869742506797,25.8877509046025,11.3217583121142,17.9392728000872,58.4495297068153
Case_10-06,avg,blurr,13,33.6367400883358,23.7232457701062,-29.4722208281631,0.969510048523226,0.848141061950809,-12.5185898544619,45.243912845644,55.4327986036499,22.5199040427092,10.9084889990185,19.8106209641224,81.6073790412667
Case_10-07,avg,blurr,13,33.5554762992269,23.7013899592438,-29.3665518322864,0.970942748565248,0.849038741996888,-12.555220866369,43.7050082817061,58.4364656996003,33.7065658995891,11.3978916382202,17.7025307674863,55.3140820195644
Case_10-08,avg,blurr,13,33.5352097892162,23.7757632376749,-29.1020888579014,0.970545026459748,0.850394210510537,-12.379726099621,43.7199797089985,58.3832045722743,33.5389562412303,11.1659592242579,17.3358024027317,55.2558275966999
Case_10-09,avg,blurr,13,33.124556430387,23.9470948897767,-27.7059152773781,0.968859697950638,0.850374214440756,-12.2293747753681,44.1049857852973,59.8367129316697,35.6688180854527,11.5005443734777,19.6060806514372,70.4795878763124
Case_10-10,avg,blurr,13,33.950519206451,25.3605650029467,-25.3013927453343,0.965173898889129,0.852951237751178,-11.6271960179522,42.054893004641,62.8116219779732,49.3562757870805,12.1862015136373,19.9362999014723,63.5973266908647
Case_11-07,avg,blurr,13,34.0888845657212,25.0988199742007,-26.3724222897002,0.962896920467017,0.849090500148478,-11.8191696223664,54.2421494575954,56.9948615394853,5.07485803828982,10.7000670144643,16.0963597180673,50.4323262303724
Case_11-09,avg,blurr,13,38.5469187624526,31.3952315839728,-18.5532006398551,0.964819332295967,0.938542312712716,-2.72351710871291,48.089169485998,50.0926310879594,4.16613891105941,12.5553033334052,17.9143348054131,42.6834089921933
Case_11-10,avg,blurr,13,36.2409882887911,28.4917792916109,-21.3824439207606,0.963741701537482,0.906587461662862,-5.93045208933485,39.2724574976077,55.6627156323015,41.7347402710723,11.8210092341126,16.4585534661172,39.2313730592627
Case_11-11,avg,blurr,13,36.2455875744065,28.2907891721765,-21.9469428820819,0.964504620050172,0.9045690654433,-6.21412830596437,39.7291166388253,55.1479158973558,38.8098215188165,11.1187686248859,17.2764288693661,55.3807750859938
Case_11-12,avg,blurr,13,35.8008583100385,27.8945152521892,-22.0842276723638,0.961755602673155,0.896935728448813,-6.73974490444122,45.9857892892155,53.9157860724927,17.2444507441278,11.2336497952569,16.7842523415714,49.4105001266658
Case_11-13,avg,blurr,13,37.67920220668,29.9374685205002,-20.546437378675,0.965668688882702,0.921791671100309,-4.54369270615571,45.6155334791428,54.1244379434743,18.6535239541199,13.2931069921707,16.9088073159776,27.1998136021658
Case_11-15,avg,blurr,13,34.8242691307297,27.0591926667835,-22.2978878172468,0.971268321482045,0.908067293847376,-6.50706156443266,54.9889490119794,55.647734179857,1.19803193135052,10.829916724276,16.539309383592,52.7187124765048
Case_12-01,avg,blurr,13,34.8784269138272,28.5203654164932,-18.2292094567298,0.979944503216563,0.953838841938622,-2.66399384784053,51.1587863088937,67.2084864988749,31.3723239896156,13.0586897551047,20.9873716408151,60.7157535281136
Case_12-02,avg,blurr,13,34.7628560637644,28.5154482221891,-17.9715033486199,0.981206446380382,0.95600766234577,-2.56814293542093,53.0669183336821,67.8131350069648,27.7879649625766,12.6557426540854,22.1012236026116,74.6339524016561
Case_12-03,avg,blurr,13,34.647159194861,28.2629861966103,-18.4262523872308,0.980102653637559,0.953636680183722,-2.70032668064018,52.7042195132601,65.9579132522268,25.1473105215647,12.3089530457372,21.0506449359391,71.01897178192
Case_12-04,avg,blurr,13,34.7195664173582,26.948174541039,-22.3833206408759,0.980225183592422,0.931942136736894,-4.92570969035654,52.736404903357,63.5193363190515,20.4468458467258,11.7560102439383,21.8416696583856,85.7915160430195
Case_12-05,avg,blurr,13,34.3927263043223,26.4813620416443,-23.0030157908237,0.977005037063213,0.919257791246713,-5.91063951830613,50.3153470465787,63.3395314831257,25.8851129944311,12.1314182511026,21.0531960779762,73.5427436611777
Case_12-06,avg,blurr,13,34.1307093635477,26.7825222044872,-21.5295471324382,0.977211408780756,0.928787035362919,-4.95536308548166,49.5890540085921,64.379554940282,29.8261405211061,12.0670737480406,20.8696408761097,72.9469903960633
Case_12-07,avg,blurr,13,34.275308998348,26.6804925096537,-22.1582728519247,0.975802595233421,0.918685030676834,-5.853393384645,49.9354738369439,64.9371198127316,30.0420619313097,12.3065986416947,20.9986363077692,70.6290821626855
Case_12-08,avg,blurr,13,34.3592651562103,27.0549164107008,-21.258745529921,0.978908651363141,0.93273291882304,-4.71706246295819,51.1811030042616,64.9823371358292,26.9654878880169,12.3059691718057,21.522431295877,74.8942403105252
Case_12-09,avg,blurr,13,34.4576868996664,27.02799455354,-21.5617849444163,0.980452848283641,0.937662021300528,-4.36439417336806,51.6640776793682,65.2189318644456,26.2365163454577,12.2244445656093,20.6334278795607,68.7882649295013
Case_12-10,avg,blurr,13,34.418402678165,27.8962906936069,-18.949490612752,0.979808857368622,0.953843296903429,-2.65006386397924,52.145644490596,64.6146410511422,23.9118658563993,11.6298697788317,22.0019541084255,89.1848707409675
Case_12-11,avg,blurr,13,34.3649569062055,26.4354403196707,-23.0744261026644,0.979636465140792,0.934017210738602,-4.65675340041921,51.4789978095482,65.6412456313488,27.5107294710656,11.3341019063864,19.1786988343399,69.2123380638863
Case_12-12,avg,blurr,13,34.4456022333631,27.2519596755614,-20.8840667353295,0.975625320740265,0.933609678111814,-4.30653466400108,52.4592206940962,66.3885833109099,26.5527440791384,12.0093137362869,20.3528625110731,69.4756499663725
Case_13-01,avg,blurr,13,33.5734549689671,25.0075344360355,-25.5139679274872,0.963892288120713,0.856474227259742,-11.1441975607464,42.4256357188115,61.0836477258749,43.9781554028439,11.8435650109216,19.1359406654955,61.5724711929998
Case_13-02,avg,blurr,13,33.5893042382294,24.5399327840662,-26.9412292376801,0.961900246504194,0.827239667018457,-13.999432890794,43.4465766997105,59.6082034418137,37.1988496442596,11.8185848342619,18.22886972521,54.2390225297096
Case_13-03,avg,blurr,13,33.7669729311817,24.5292255638582,-27.3573452561188,0.96531857173916,0.842400811693956,-12.7333880900841,43.6641737668914,60.6826672784352,38.9758743687674,12.0002372807545,18.3354747622419,52.7926017900294
Case_13-04,avg,blurr,13,34.317473468788,26.8151192551025,-21.8616158340121,0.96192307886004,0.881886281498663,-8.32049870933838,48.3487693949386,66.1472596172314,36.8127057731404,11.6003430770583,19.826275984924,70.9111174835327
Case_13-05,avg,blurr,13,34.0426830484369,26.7560917992771,-21.4042801467564,0.964484757049087,0.895870320773608,-7.11410271380657,45.5104757712383,64.7689429786343,42.3165587285883,12.8761639677619,19.1786132290958,48.9466371903415
Case_13-06,avg,blurr,13,33.804442901873,24.8417608148078,-26.5133258166152,0.967747053216277,0.857973175912871,-11.3432406679592,42.9298852789818,60.2915721139686,40.4419595397496,11.6680756159511,18.6380718479927,59.7356107506981
Case_13-07,avg,blurr,13,33.5200103931765,25.7228536325085,-23.261200307549,0.963673977855622,0.875564517991032,-9.14307762679783,42.1529728299561,62.2430083329049,47.6598307407438,11.9961492570636,18.3507546030762,52.9720430268146
