name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,17,33.476,32.564,-2.72434,0.972,0.97,-0.20576,52.435,49.95,-4.7392
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,17,33.476,33.07,-1.21281,0.972,0.975,0.30864,52.435,53.283,1.61724
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,17,33.476,33.53,0.16131,0.972,0.977,0.5144,52.435,56.391,7.54458
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,17,33.476,33.409,-0.20014,0.972,0.977,0.5144,52.435,57.173,9.03595
Case_1-01,gauss,fixed_multilevel_tresholding,1.7,17,33.476,32.775,-2.09404,0.972,0.976,0.41152,52.435,56.647,8.0328
Case_1-01,gauss,fixed_multilevel_tresholding,2,17,33.476,31.85,-4.85721,0.972,0.973,0.10288,52.435,55.308,5.47916
Case_1-01,gauss,fixed_multilevel_tresholding,2.3,17,33.476,30.834,-7.89222,0.972,0.969,-0.30864,52.435,54.266,3.49194
Case_1-01,gauss,fixed_multilevel_tresholding,2.6,17,33.476,29.859,-10.80476,0.972,0.965,-0.72016,52.435,54.352,3.65595
Case_1-01,gauss,fixed_multilevel_tresholding,2.9,17,33.476,28.98,-13.43052,0.972,0.961,-1.13169,52.435,55.25,5.36855
Case_1-02,gauss,fixed_multilevel_tresholding,0.4,17,33.482,32.31,-3.50039,0.972,0.969,-0.30864,52.75,55.07,4.3981
Case_1-02,gauss,fixed_multilevel_tresholding,0.7,17,33.482,32.768,-2.13249,0.972,0.973,0.10288,52.75,56.722,7.52986
Case_1-02,gauss,fixed_multilevel_tresholding,1.1,17,33.482,33.353,-0.38528,0.972,0.977,0.5144,52.75,57.385,8.78673
Case_1-02,gauss,fixed_multilevel_tresholding,1.4,17,33.482,33.397,-0.25387,0.972,0.978,0.61728,52.75,57.616,9.22464
