name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,13,33.476,32.564,-2.72434,0.972,0.97,-0.20576,52.435,49.95,-4.7392
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,13,33.476,33.07,-1.21281,0.972,0.975,0.30864,52.435,53.283,1.61724
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,13,33.476,33.53,0.16131,0.972,0.977,0.5144,52.435,56.391,7.54458
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,13,33.476,33.409,-0.20014,0.972,0.977,0.5144,52.435,57.173,9.03595
Case_1-01,gauss,fixed_multilevel_tresholding,1.7,13,33.476,32.777,-2.08806,0.972,0.976,0.41152,52.435,56.642,8.02327
Case_1-01,gauss,fixed_multilevel_tresholding,2,13,33.476,31.87,-4.79747,0.972,0.973,0.10288,52.435,55.333,5.52684
Case_1-01,gauss,fixed_multilevel_tresholding,2.3,13,33.476,30.919,-7.63831,0.972,0.97,-0.20576,52.435,54.268,3.49576
Case_1-01,gauss,fixed_multilevel_tresholding,2.6,13,33.476,30.072,-10.16848,0.972,0.966,-0.61728,52.435,54.265,3.49004
Case_1-01,gauss,fixed_multilevel_tresholding,2.9,13,33.476,29.365,-12.28044,0.972,0.962,-1.02881,52.435,54.872,4.64766
Case_1-02,gauss,fixed_multilevel_tresholding,0.4,13,33.482,32.31,-3.50039,0.972,0.969,-0.30864,52.75,55.07,4.3981
Case_1-02,gauss,fixed_multilevel_tresholding,0.7,13,33.482,32.768,-2.13249,0.972,0.973,0.10288,52.75,56.722,7.52986
Case_1-02,gauss,fixed_multilevel_tresholding,1.1,13,33.482,33.353,-0.38528,0.972,0.977,0.5144,52.75,57.385,8.78673
Case_1-02,gauss,fixed_multilevel_tresholding,1.4,13,33.482,33.396,-0.25685,0.972,0.978,0.61728,52.75,57.616,9.22464
Case_1-02,gauss,fixed_multilevel_tresholding,1.7,13,33.482,32.835,-1.93238,0.972,0.977,0.5144,52.75,56.946,7.9545
Case_1-02,gauss,fixed_multilevel_tresholding,2,13,33.482,31.914,-4.68311,0.972,0.974,0.20576,52.75,55.682,5.55829
