name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,3,33.476,33.074,-1.20086,0.972,0.971,-0.10288,52.435,50.358,-3.96109
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,3,33.476,33.466,-0.02987,0.972,0.975,0.30864,52.435,52.981,1.04129
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,3,33.476,33.562,0.2569,0.972,0.976,0.41152,52.435,54.275,3.50911
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,3,33.476,33.629,0.45704,0.972,0.976,0.41152,52.435,54.589,4.10794
Case_1-01,gauss,fixed_multilevel_tresholding,1.7,3,33.476,33.654,0.53172,0.972,0.976,0.41152,52.435,54.767,4.44741
Case_1-01,gauss,fixed_multilevel_tresholding,2,3,33.476,33.653,0.52874,0.972,0.976,0.41152,52.435,54.82,4.54849
Case_1-01,gauss,fixed_multilevel_tresholding,2.3,3,33.476,33.65,0.51978,0.972,0.976,0.41152,52.435,54.934,4.7659
Case_1-01,gauss,fixed_multilevel_tresholding,2.6,3,33.476,33.647,0.51081,0.972,0.976,0.41152,52.435,54.959,4.81358
Case_1-01,gauss,fixed_multilevel_tresholding,2.9,3,33.476,33.648,0.5138,0.972,0.976,0.41152,52.435,54.963,4.82121
Case_1-02,gauss,fixed_multilevel_tresholding,0.4,3,33.482,32.95,-1.58891,0.972,0.971,-0.10288,52.75,55.193,4.63128
Case_1-02,gauss,fixed_multilevel_tresholding,0.7,3,33.482,33.255,-0.67798,0.972,0.974,0.20576,52.75,56.555,7.21327
Case_1-02,gauss,fixed_multilevel_tresholding,1.1,3,33.482,33.445,-0.11051,0.972,0.975,0.30864,52.75,56.703,7.49384
Case_1-02,gauss,fixed_multilevel_tresholding,1.4,3,33.482,33.466,-0.04779,0.972,0.976,0.41152,52.75,56.654,7.40095
Case_1-02,gauss,fixed_multilevel_tresholding,1.7,3,33.482,33.498,0.04779,0.972,0.976,0.41152,52.75,56.602,7.30237
Case_1-02,gauss,fixed_multilevel_tresholding,2,3,33.482,33.521,0.11648,0.972,0.976,0.41152,52.75,56.581,7.26256
Case_1-02,gauss,fixed_multilevel_tresholding,2.3,3,33.482,33.531,0.14635,0.972,0.976,0.41152,52.75,56.555,7.21327
Case_1-02,gauss,fixed_multilevel_tresholding,2.6,3,33.482,33.539,0.17024,0.972,0.976,0.41152,52.75,56.577,7.25498
Case_1-02,gauss,fixed_multilevel_tresholding,2.9,3,33.482,33.536,0.16128,0.972,0.976,0.41152,52.75,56.574,7.24929
Case_1-03,gauss,fixed_multilevel_tresholding,0.4,3,33.98,33.616,-1.07122,0.977,0.977,0,49.548,50.203,1.32195
Case_1-03,gauss,fixed_multilevel_tresholding,0.7,3,33.98,33.918,-0.18246,0.977,0.98,0.30706,49.548,53.923,8.82982
Case_1-03,gauss,fixed_multilevel_tresholding,1.1,3,33.98,33.967,-0.03826,0.977,0.98,0.30706,49.548,55.121,11.24768
Case_1-03,gauss,fixed_multilevel_tresholding,1.4,3,33.98,34.001,0.0618,0.977,0.98,0.30706,49.548,55.364,11.73811
Case_1-03,gauss,fixed_multilevel_tresholding,1.7,3,33.98,34.015,0.103,0.977,0.98,0.30706,49.548,55.497,12.00654
Case_1-03,gauss,fixed_multilevel_tresholding,2,3,33.98,34.015,0.103,0.977,0.98,0.30706,49.548,55.515,12.04287
Case_1-03,gauss,fixed_multilevel_tresholding,2.3,3,33.98,34.034,0.15892,0.977,0.98,0.30706,49.548,55.576,12.16598
Case_1-03,gauss,fixed_multilevel_tresholding,2.6,3,33.98,34.035,0.16186,0.977,0.98,0.30706,49.548,55.56,12.13369
Case_1-03,gauss,fixed_multilevel_tresholding,2.9,3,33.98,34.037,0.16775,0.977,0.98,0.30706,49.548,55.535,12.08323
Case_1-04,gauss,fixed_multilevel_tresholding,0.4,3,33.947,33.693,-0.74823,0.979,0.978,-0.10215,52.916,54.109,2.25452
Case_1-04,gauss,fixed_multilevel_tresholding,0.7,3,33.947,34.13,0.53908,0.979,0.981,0.20429,52.916,56.028,5.88102
Case_1-04,gauss,fixed_multilevel_tresholding,1.1,3,33.947,34.275,0.96621,0.979,0.982,0.30644,52.916,56.524,6.81835
Case_1-04,gauss,fixed_multilevel_tresholding,1.4,3,33.947,34.284,0.99272,0.979,0.982,0.30644,52.916,56.673,7.09993
Case_1-04,gauss,fixed_multilevel_tresholding,1.7,3,33.947,34.295,1.02513,0.979,0.982,0.30644,52.916,56.719,7.18686
Case_1-04,gauss,fixed_multilevel_tresholding,2,3,33.947,34.312,1.07521,0.979,0.982,0.30644,52.916,56.699,7.14907
Case_1-04,gauss,fixed_multilevel_tresholding,2.3,3,33.947,34.319,1.09583,0.979,0.982,0.30644,52.916,56.716,7.18119
Case_1-04,gauss,fixed_multilevel_tresholding,2.6,3,33.947,34.324,1.11055,0.979,0.982,0.30644,52.916,56.733,7.21332
Case_1-04,gauss,fixed_multilevel_tresholding,2.9,3,33.947,34.334,1.14001,0.979,0.982,0.30644,52.916,56.69,7.13206
Case_1-05,gauss,fixed_multilevel_tresholding,0.4,3,33.969,33.701,-0.78895,0.978,0.977,-0.10225,49.426,50.001,1.16336
Case_1-05,gauss,fixed_multilevel_tresholding,0.7,3,33.969,34.175,0.60644,0.978,0.98,0.2045,49.426,52.534,6.28819
Case_1-05,gauss,fixed_multilevel_tresholding,1.1,3,33.969,34.249,0.82428,0.978,0.981,0.30675,49.426,53.895,9.0418
Case_1-05,gauss,fixed_multilevel_tresholding,1.4,3,33.969,34.284,0.92732,0.978,0.981,0.30675,49.426,54.32,9.90167
Case_1-05,gauss,fixed_multilevel_tresholding,1.7,3,33.969,34.281,0.91848,0.978,0.981,0.30675,49.426,54.481,10.22741
Case_1-05,gauss,fixed_multilevel_tresholding,2,3,33.969,34.288,0.93909,0.978,0.981,0.30675,49.426,54.564,10.39534
Case_1-05,gauss,fixed_multilevel_tresholding,2.3,3,33.969,34.299,0.97147,0.978,0.981,0.30675,49.426,54.59,10.44794
Case_1-05,gauss,fixed_multilevel_tresholding,2.6,3,33.969,34.304,0.98619,0.978,0.981,0.30675,49.426,54.589,10.44592
Case_1-05,gauss,fixed_multilevel_tresholding,2.9,3,33.969,34.302,0.98031,0.978,0.981,0.30675,49.426,54.586,10.43985
Case_1-06,gauss,fixed_multilevel_tresholding,0.4,3,33.434,32.935,-1.49249,0.977,0.976,-0.10235,53.791,52.622,-2.17323
Case_1-06,gauss,fixed_multilevel_tresholding,0.7,3,33.434,33.211,-0.66699,0.977,0.979,0.20471,53.791,55.96,4.03227
Case_1-06,gauss,fixed_multilevel_tresholding,1.1,3,33.434,33.369,-0.19441,0.977,0.979,0.20471,53.791,56.734,5.47118
Case_1-06,gauss,fixed_multilevel_tresholding,1.4,3,33.434,33.429,-0.01495,0.977,0.98,0.30706,53.791,56.814,5.6199
Case_1-06,gauss,fixed_multilevel_tresholding,1.7,3,33.434,33.444,0.02991,0.977,0.98,0.30706,53.791,56.832,5.65336
Case_1-06,gauss,fixed_multilevel_tresholding,2,3,33.434,33.451,0.05085,0.977,0.98,0.30706,53.791,56.844,5.67567
Case_1-06,gauss,fixed_multilevel_tresholding,2.3,3,33.434,33.464,0.08973,0.977,0.98,0.30706,53.791,56.858,5.7017
Case_1-06,gauss,fixed_multilevel_tresholding,2.6,3,33.434,33.466,0.09571,0.977,0.98,0.30706,53.791,56.883,5.74817
Case_1-06,gauss,fixed_multilevel_tresholding,2.9,3,33.434,33.466,0.09571,0.977,0.98,0.30706,53.791,56.887,5.75561
Case_1-07,gauss,fixed_multilevel_tresholding,0.4,3,33.741,33.31,-1.27738,0.981,0.98,-0.10194,52.955,49.034,-7.4044
Case_1-07,gauss,fixed_multilevel_tresholding,0.7,3,33.741,33.553,-0.55719,0.981,0.982,0.10194,52.955,53.828,1.64857
Case_1-07,gauss,fixed_multilevel_tresholding,1.1,3,33.741,33.697,-0.13041,0.981,0.983,0.20387,52.955,55.277,4.38486
Case_1-07,gauss,fixed_multilevel_tresholding,1.4,3,33.741,33.756,0.04446,0.981,0.983,0.20387,52.955,55.536,4.87395
Case_1-07,gauss,fixed_multilevel_tresholding,1.7,3,33.741,33.779,0.11262,0.981,0.983,0.20387,52.955,55.709,5.20064
Case_1-07,gauss,fixed_multilevel_tresholding,2,3,33.741,33.771,0.08891,0.981,0.983,0.20387,52.955,55.77,5.31583
Case_1-07,gauss,fixed_multilevel_tresholding,2.3,3,33.741,33.772,0.09188,0.981,0.983,0.20387,52.955,55.839,5.44613
Case_1-07,gauss,fixed_multilevel_tresholding,2.6,3,33.741,33.783,0.12448,0.981,0.983,0.20387,52.955,55.885,5.533
Case_1-07,gauss,fixed_multilevel_tresholding,2.9,3,33.741,33.786,0.13337,0.981,0.983,0.20387,52.955,55.894,5.55
Case_1-08,gauss,fixed_multilevel_tresholding,0.4,3,34.152,33.794,-1.04825,0.975,0.974,-0.10256,49.907,50.783,1.75526
Case_1-08,gauss,fixed_multilevel_tresholding,0.7,3,34.152,34.152,0,0.975,0.978,0.30769,49.907,54.795,9.79422
Case_1-08,gauss,fixed_multilevel_tresholding,1.1,3,34.152,34.252,0.29281,0.975,0.978,0.30769,49.907,55.897,12.00232
Case_1-08,gauss,fixed_multilevel_tresholding,1.4,3,34.152,34.298,0.4275,0.975,0.979,0.41026,49.907,56.085,12.37902
Case_1-08,gauss,fixed_multilevel_tresholding,1.7,3,34.152,34.277,0.36601,0.975,0.979,0.41026,49.907,56.219,12.64752
