name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,15,33.476,32.564,-2.72434,0.972,0.97,-0.20576,52.435,49.95,-4.7392
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,15,33.476,33.07,-1.21281,0.972,0.975,0.30864,52.435,53.283,1.61724
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,15,33.476,33.53,0.16131,0.972,0.977,0.5144,52.435,56.391,7.54458
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,15,33.476,33.409,-0.20014,0.972,0.977,0.5144,52.435,57.173,9.03595
Case_1-01,gauss,fixed_multilevel_tresholding,1.7,15,33.476,32.775,-2.09404,0.972,0.976,0.41152,52.435,56.648,8.03471
Case_1-01,gauss,fixed_multilevel_tresholding,2,15,33.476,31.853,-4.84825,0.972,0.973,0.10288,52.435,55.323,5.50777
Case_1-01,gauss,fixed_multilevel_tresholding,2.3,15,33.476,30.852,-7.83845,0.972,0.969,-0.30864,52.435,54.246,3.4538
Case_1-01,gauss,fixed_multilevel_tresholding,2.6,15,33.476,29.916,-10.63448,0.972,0.965,-0.72016,52.435,54.366,3.68265
Case_1-01,gauss,fixed_multilevel_tresholding,2.9,15,33.476,29.1,-13.07205,0.972,0.961,-1.13169,52.435,55.118,5.11681
Case_1-02,gauss,fixed_multilevel_tresholding,0.4,15,33.482,32.31,-3.50039,0.972,0.969,-0.30864,52.75,55.07,4.3981
Case_1-02,gauss,fixed_multilevel_tresholding,0.7,15,33.482,32.768,-2.13249,0.972,0.973,0.10288,52.75,56.722,7.52986
Case_1-02,gauss,fixed_multilevel_tresholding,1.1,15,33.482,33.353,-0.38528,0.972,0.977,0.5144,52.75,57.385,8.78673
Case_1-02,gauss,fixed_multilevel_tresholding,1.4,15,33.482,33.397,-0.25387,0.972,0.978,0.61728,52.75,57.616,9.22464
Case_1-02,gauss,fixed_multilevel_tresholding,1.7,15,33.482,32.834,-1.93537,0.972,0.977,0.5144,52.75,56.947,7.9564
Case_1-02,gauss,fixed_multilevel_tresholding,2,15,33.482,31.893,-4.74583,0.972,0.974,0.20576,52.75,55.674,5.54313
Case_1-02,gauss,fixed_multilevel_tresholding,2.3,15,33.482,30.822,-7.94457,0.972,0.971,-0.10288,52.75,54.332,2.99905
Case_1-02,gauss,fixed_multilevel_tresholding,2.6,15,33.482,29.79,-11.02682,0.972,0.967,-0.5144,52.75,54.08,2.52133
Case_1-02,gauss,fixed_multilevel_tresholding,2.9,15,33.482,28.885,-13.72977,0.972,0.962,-1.02881,52.75,54.834,3.95071
Case_1-03,gauss,fixed_multilevel_tresholding,0.4,15,33.98,33.001,-2.88111,0.977,0.975,-0.20471,49.548,49.95,0.81133
Case_1-03,gauss,fixed_multilevel_tresholding,0.7,15,33.98,33.397,-1.71572,0.977,0.979,0.20471,49.548,54.507,10.00848
Case_1-03,gauss,fixed_multilevel_tresholding,1.1,15,33.98,33.812,-0.49441,0.977,0.981,0.40942,49.548,56.881,14.79979
Case_1-03,gauss,fixed_multilevel_tresholding,1.4,15,33.98,33.833,-0.43261,0.977,0.981,0.40942,49.548,57.117,15.2761
Case_1-03,gauss,fixed_multilevel_tresholding,1.7,15,33.98,33.564,-1.22425,0.977,0.981,0.40942,49.548,57.165,15.37297
Case_1-03,gauss,fixed_multilevel_tresholding,2,15,33.98,32.951,-3.02825,0.977,0.98,0.30706,49.548,57.519,16.08743
Case_1-03,gauss,fixed_multilevel_tresholding,2.3,15,33.98,32.172,-5.32078,0.977,0.978,0.10235,49.548,57.912,16.8806
Case_1-03,gauss,fixed_multilevel_tresholding,2.6,15,33.98,31.374,-7.66922,0.977,0.975,-0.20471,49.548,57.641,16.33366
