name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,15,33.476,31.786,-5.04839,0.972,0.966,-0.61728,52.435,48.97,-6.60818
Case_1-01,gauss,otsu,0.7,15,33.476,32.618,-2.56303,0.972,0.972,0,52.435,53.009,1.09469
Case_1-01,gauss,otsu,1.1,15,33.476,33.316,-0.47795,0.972,0.976,0.41152,52.435,57.259,9.19996
Case_1-01,gauss,otsu,1.4,15,33.476,33.348,-0.38236,0.972,0.977,0.5144,52.435,59.108,12.72623
Case_1-01,gauss,otsu,1.7,15,33.476,32.899,-1.72362,0.972,0.976,0.41152,52.435,59.248,12.99323
Case_1-01,gauss,otsu,2,15,33.476,32.118,-4.05664,0.972,0.974,0.20576,52.435,57.566,9.78545
Case_1-01,gauss,otsu,2.3,15,33.476,31.201,-6.79591,0.972,0.971,-0.10288,52.435,54.931,4.76018
Case_1-01,gauss,otsu,2.6,15,33.476,30.297,-9.49636,0.972,0.967,-0.5144,52.435,52.679,0.46534
Case_1-01,gauss,otsu,2.9,15,33.476,29.486,-11.91899,0.972,0.963,-0.92593,52.435,51.511,-1.76218
Case_1-02,gauss,otsu,0.4,15,33.482,31.543,-5.79117,0.972,0.965,-0.72016,52.75,54.375,3.08057
Case_1-02,gauss,otsu,0.7,15,33.482,32.343,-3.40183,0.972,0.971,-0.10288,52.75,55.577,5.35924
Case_1-02,gauss,otsu,1.1,15,33.482,33.108,-1.11702,0.972,0.975,0.30864,52.75,58.097,10.13649
Case_1-02,gauss,otsu,1.4,15,33.482,33.273,-0.62422,0.972,0.977,0.5144,52.75,58.798,11.4654
Case_1-02,gauss,otsu,1.7,15,33.482,32.935,-1.63371,0.972,0.977,0.5144,52.75,58.72,11.31754
Case_1-02,gauss,otsu,2,15,33.482,32.179,-3.89164,0.972,0.975,0.30864,52.75,57.907,9.7763
Case_1-02,gauss,otsu,2.3,15,33.482,31.214,-6.77379,0.972,0.972,0,52.75,55.805,5.79147
Case_1-02,gauss,otsu,2.6,15,33.482,30.228,-9.71865,0.972,0.969,-0.30864,52.75,53.645,1.69668
Case_1-02,gauss,otsu,2.9,15,33.482,29.331,-12.39771,0.972,0.965,-0.72016,52.75,52.342,-0.77346
Case_1-03,gauss,otsu,0.4,15,33.98,32.543,-4.22896,0.977,0.973,-0.40942,49.548,49.576,0.05651
Case_1-03,gauss,otsu,0.7,15,33.98,33.351,-1.85109,0.977,0.977,0,49.548,52.021,4.99112
Case_1-03,gauss,otsu,1.1,15,33.98,34.005,0.07357,0.977,0.981,0.40942,49.548,52.936,6.83781
Case_1-03,gauss,otsu,1.4,15,33.98,34.105,0.36786,0.977,0.982,0.51177,49.548,54.038,9.06192
Case_1-03,gauss,otsu,1.7,15,33.98,33.808,-0.50618,0.977,0.982,0.51177,49.548,54.015,9.0155
Case_1-03,gauss,otsu,2,15,33.98,33.209,-2.26898,0.977,0.98,0.30706,49.548,53.399,7.77226
Case_1-03,gauss,otsu,2.3,15,33.98,32.458,-4.47911,0.977,0.979,0.20471,49.548,53.26,7.49173
Case_1-03,gauss,otsu,2.6,15,33.98,31.684,-6.75692,0.977,0.976,-0.10235,49.548,54.034,9.05385
