name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,3,33.476,32.318,-3.45919,0.972,0.968,-0.41152,52.435,49.681,-5.25222
Case_1-01,gauss,otsu,0.7,3,33.476,32.836,-1.91182,0.972,0.972,0,52.435,53.065,1.20149
Case_1-01,gauss,otsu,1.1,3,33.476,32.89,-1.75051,0.972,0.973,0.10288,52.435,53.896,2.78631
Case_1-01,gauss,otsu,1.4,3,33.476,32.888,-1.75648,0.972,0.973,0.10288,52.435,53.987,2.95986
Case_1-01,gauss,otsu,1.7,3,33.476,32.882,-1.77441,0.972,0.973,0.10288,52.435,54.022,3.0266
Case_1-01,gauss,otsu,2,3,33.476,32.879,-1.78337,0.972,0.973,0.10288,52.435,54.06,3.09908
Case_1-01,gauss,otsu,2.3,3,33.476,32.877,-1.78934,0.972,0.973,0.10288,52.435,54.058,3.09526
Case_1-01,gauss,otsu,2.6,3,33.476,32.876,-1.79233,0.972,0.973,0.10288,52.435,54.058,3.09526
Case_1-01,gauss,otsu,2.9,3,33.476,32.875,-1.79532,0.972,0.973,0.10288,52.435,54.053,3.08573
Case_1-02,gauss,otsu,0.4,3,33.482,32.186,-3.87074,0.972,0.967,-0.5144,52.75,54.573,3.45592
Case_1-02,gauss,otsu,0.7,3,33.482,32.672,-2.41921,0.972,0.971,-0.10288,52.75,54.527,3.36872
Case_1-02,gauss,otsu,1.1,3,33.482,32.721,-2.27286,0.972,0.972,0,52.75,54.01,2.38863
Case_1-02,gauss,otsu,1.4,3,33.482,32.719,-2.27884,0.972,0.972,0,52.75,53.836,2.05877
Case_1-02,gauss,otsu,1.7,3,33.482,32.713,-2.29676,0.972,0.972,0,52.75,53.719,1.83697
Case_1-02,gauss,otsu,2,3,33.482,32.708,-2.31169,0.972,0.972,0,52.75,53.661,1.72701
Case_1-02,gauss,otsu,2.3,3,33.482,32.707,-2.31468,0.972,0.972,0,52.75,53.63,1.66825
Case_1-02,gauss,otsu,2.6,3,33.482,32.705,-2.32065,0.972,0.972,0,52.75,53.609,1.62844
Case_1-02,gauss,otsu,2.9,3,33.482,32.704,-2.32364,0.972,0.972,0,52.75,53.592,1.59621
Case_1-03,gauss,otsu,0.4,3,33.98,33.067,-2.68687,0.977,0.974,-0.30706,49.548,50.204,1.32397
Case_1-03,gauss,otsu,0.7,3,33.98,33.612,-1.08299,0.977,0.978,0.10235,49.548,53.454,7.88326
Case_1-03,gauss,otsu,1.1,3,33.98,33.683,-0.87404,0.977,0.978,0.10235,49.548,54.38,9.75216
Case_1-03,gauss,otsu,1.4,3,33.98,33.687,-0.86227,0.977,0.978,0.10235,49.548,54.573,10.14168
Case_1-03,gauss,otsu,1.7,3,33.98,33.684,-0.8711,0.977,0.978,0.10235,49.548,54.667,10.3314
Case_1-03,gauss,otsu,2,3,33.98,33.682,-0.87699,0.977,0.978,0.10235,49.548,54.648,10.29305
Case_1-03,gauss,otsu,2.3,3,33.98,33.682,-0.87699,0.977,0.978,0.10235,49.548,54.708,10.41414
Case_1-03,gauss,otsu,2.6,3,33.98,33.681,-0.87993,0.977,0.978,0.10235,49.548,54.714,10.42625
Case_1-03,gauss,otsu,2.9,3,33.98,33.681,-0.87993,0.977,0.978,0.10235,49.548,54.688,10.37378
Case_1-04,gauss,otsu,0.4,3,33.947,33.087,-2.53336,0.979,0.976,-0.30644,52.916,53.712,1.50427
Case_1-04,gauss,otsu,0.7,3,33.947,33.621,-0.96032,0.979,0.979,0,52.916,55.614,5.09865
Case_1-04,gauss,otsu,1.1,3,33.947,33.699,-0.73055,0.979,0.98,0.10215,52.916,55.875,5.59188
Case_1-04,gauss,otsu,1.4,3,33.947,33.706,-0.70993,0.979,0.98,0.10215,52.916,55.844,5.5333
Case_1-04,gauss,otsu,1.7,3,33.947,33.704,-0.71582,0.979,0.98,0.10215,52.916,55.83,5.50684
