name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,3,28.50617,28.56394,0.20266,0.92862,0.9304,0.19168,44.20611,44.17588,-0.06838
Case_1-01,gauss,multilevel_tresholding,0.4,5,28.50617,28.56393,0.20262,0.92862,0.9304,0.19168,44.20611,44.17591,-0.06832
Case_1-01,gauss,multilevel_tresholding,0.4,7,28.50617,28.56393,0.20262,0.92862,0.9304,0.19168,44.20611,44.17591,-0.06832
Case_1-01,gauss,multilevel_tresholding,0.4,9,28.50617,28.56393,0.20262,0.92862,0.9304,0.19168,44.20611,44.17591,-0.06832
Case_1-01,gauss,multilevel_tresholding,0.4,11,28.50617,28.56393,0.20262,0.92862,0.9304,0.19168,44.20611,44.17591,-0.06832
Case_1-01,gauss,multilevel_tresholding,0.4,13,28.50617,28.56393,0.20262,0.92862,0.9304,0.19168,44.20611,44.17591,-0.06832
Case_1-01,gauss,multilevel_tresholding,0.7,3,28.50617,28.86837,1.2706,0.92862,0.93817,1.02841,44.20611,52.71588,19.25021
Case_1-01,gauss,multilevel_tresholding,0.7,5,28.50617,28.93404,1.50097,0.92862,0.939,1.11779,44.20611,53.44682,20.90369
Case_1-01,gauss,multilevel_tresholding,0.7,7,28.50617,28.93627,1.5088,0.92862,0.93902,1.11994,44.20611,53.45266,20.9169
Case_1-01,gauss,multilevel_tresholding,0.7,9,28.50617,28.93628,1.50883,0.92862,0.93902,1.11994,44.20611,53.45266,20.9169
Case_1-01,gauss,multilevel_tresholding,0.7,11,28.50617,28.93628,1.50883,0.92862,0.93902,1.11994,44.20611,53.45266,20.9169
Case_1-01,gauss,multilevel_tresholding,0.7,13,28.50617,28.93628,1.50883,0.92862,0.93902,1.11994,44.20611,53.45266,20.9169
Case_1-01,gauss,multilevel_tresholding,1.1,3,28.50617,28.98353,1.67458,0.92862,0.94027,1.25455,44.20611,52.39543,18.52531
Case_1-01,gauss,multilevel_tresholding,1.1,5,28.50617,29.34527,2.94357,0.92862,0.94465,1.72622,44.20611,56.32838,27.42216
Case_1-01,gauss,multilevel_tresholding,1.1,7,28.50617,29.4352,3.25905,0.92862,0.94545,1.81237,44.20611,56.80083,28.4909
Case_1-01,gauss,multilevel_tresholding,1.1,9,28.50617,29.44398,3.28985,0.92862,0.94551,1.81883,44.20611,56.78431,28.45353
Case_1-01,gauss,multilevel_tresholding,1.1,11,28.50617,29.4441,3.29027,0.92862,0.94551,1.81883,44.20611,56.78447,28.45389
Case_1-01,gauss,multilevel_tresholding,1.1,13,28.50617,29.4441,3.29027,0.92862,0.94551,1.81883,44.20611,56.78448,28.45392
