name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,15,37.295,36.357,-2.51508,0.988,0.987,-0.10121,51.378,49.581,-3.49761
Case_1-01,gauss,multilevel_tresholding,0.7,15,37.295,34.637,-7.12696,0.988,0.986,-0.20243,51.378,53.725,4.5681
Case_1-01,gauss,multilevel_tresholding,1.1,15,37.295,34.837,-6.5907,0.988,0.986,-0.20243,51.378,55.26,7.55576
Case_1-01,gauss,multilevel_tresholding,1.4,15,37.295,34.62,-7.17254,0.988,0.986,-0.20243,51.378,56.531,10.02958
Case_1-01,gauss,multilevel_tresholding,1.7,15,37.295,33.781,-9.42217,0.988,0.983,-0.50607,51.378,56.341,9.65978
Case_1-01,gauss,multilevel_tresholding,2,15,37.295,32.567,-12.6773,0.988,0.979,-0.91093,51.378,55.045,7.1373
Case_1-01,gauss,multilevel_tresholding,2.3,15,37.295,31.345,-15.95388,0.988,0.975,-1.31579,51.378,53.962,5.02939
Case_1-01,gauss,multilevel_tresholding,2.6,15,37.295,30.258,-18.86848,0.988,0.97,-1.82186,51.378,54.009,5.12087
Case_1-01,gauss,multilevel_tresholding,2.9,15,37.295,29.349,-21.30581,0.988,0.966,-2.22672,51.378,54.832,6.72272
Case_1-02,gauss,multilevel_tresholding,0.4,15,37.441,36.56,-2.35304,0.988,0.987,-0.10121,54.693,54.916,0.40773
Case_1-02,gauss,multilevel_tresholding,0.7,15,37.441,35.314,-5.68094,0.988,0.987,-0.10121,54.693,54.637,-0.10239
Case_1-02,gauss,multilevel_tresholding,1.1,15,37.441,35.56,-5.0239,0.988,0.988,0,54.693,57.334,4.82877
Case_1-02,gauss,multilevel_tresholding,1.4,15,37.441,35.247,-5.85989,0.988,0.987,-0.10121,54.693,58.11,6.2476
Case_1-02,gauss,multilevel_tresholding,1.7,15,37.441,34.094,-8.9394,0.988,0.985,-0.30364,54.693,56.781,3.81767
Case_1-02,gauss,multilevel_tresholding,2,15,37.441,32.665,-12.75607,0.988,0.981,-0.7085,54.693,55.128,0.79535
