name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,11,37.295,36.357,-2.51508,0.988,0.987,-0.10121,51.378,49.581,-3.49761
Case_1-01,gauss,multilevel_tresholding,0.7,11,37.295,34.637,-7.12696,0.988,0.986,-0.20243,51.378,53.725,4.5681
Case_1-01,gauss,multilevel_tresholding,1.1,11,37.295,34.837,-6.5907,0.988,0.986,-0.20243,51.378,55.26,7.55576
Case_1-01,gauss,multilevel_tresholding,1.4,11,37.295,34.622,-7.16718,0.988,0.986,-0.20243,51.378,56.54,10.0471
Case_1-01,gauss,multilevel_tresholding,1.7,11,37.295,33.804,-9.3605,0.988,0.983,-0.50607,51.378,56.362,9.70065
Case_1-01,gauss,multilevel_tresholding,2,11,37.295,32.688,-12.35286,0.988,0.98,-0.80972,51.378,55.118,7.27938
Case_1-01,gauss,multilevel_tresholding,2.3,11,37.295,31.667,-15.09049,0.988,0.976,-1.21457,51.378,54.001,5.1053
Case_1-01,gauss,multilevel_tresholding,2.6,11,37.295,30.848,-17.2865,0.988,0.973,-1.51822,51.378,53.652,4.42602
Case_1-01,gauss,multilevel_tresholding,2.9,11,37.295,30.219,-18.97305,0.988,0.969,-1.92308,51.378,53.969,5.04301
Case_1-02,gauss,multilevel_tresholding,0.4,11,37.441,36.56,-2.35304,0.988,0.987,-0.10121,54.693,54.916,0.40773
Case_1-02,gauss,multilevel_tresholding,0.7,11,37.441,35.314,-5.68094,0.988,0.987,-0.10121,54.693,54.637,-0.10239
Case_1-02,gauss,multilevel_tresholding,1.1,11,37.441,35.56,-5.0239,0.988,0.988,0,54.693,57.334,4.82877
Case_1-02,gauss,multilevel_tresholding,1.4,11,37.441,35.248,-5.85722,0.988,0.987,-0.10121,54.693,58.104,6.23663
Case_1-02,gauss,multilevel_tresholding,1.7,11,37.441,34.125,-8.8566,0.988,0.985,-0.30364,54.693,56.837,3.92006
Case_1-02,gauss,multilevel_tresholding,2,11,37.441,32.818,-12.34743,0.988,0.982,-0.60729,54.693,55.205,0.93613
Case_1-02,gauss,multilevel_tresholding,2.3,11,37.441,31.667,-15.4216,0.988,0.978,-1.01215,54.693,53.859,-1.52488
Case_1-02,gauss,multilevel_tresholding,2.6,11,37.441,30.763,-17.83606,0.988,0.975,-1.31579,54.693,53.03,-3.04061
Case_1-02,gauss,multilevel_tresholding,2.9,11,37.441,30.073,-19.67896,0.988,0.971,-1.72065,54.693,53.016,-3.06621
Case_1-03,gauss,multilevel_tresholding,0.4,11,37.908,37.316,-1.56168,0.99,0.989,-0.10101,51.283,49.598,-3.28569
Case_1-03,gauss,multilevel_tresholding,0.7,11,37.908,35.983,-5.07808,0.99,0.989,-0.10101,51.283,54.962,7.17392
Case_1-03,gauss,multilevel_tresholding,1.1,11,37.908,35.805,-5.54764,0.99,0.989,-0.10101,51.283,56.015,9.22723
Case_1-03,gauss,multilevel_tresholding,1.4,11,37.908,35.592,-6.10953,0.99,0.989,-0.10101,51.283,56.51,10.19246
Case_1-03,gauss,multilevel_tresholding,1.7,11,37.908,34.948,-7.80838,0.99,0.988,-0.20202,51.283,56.936,11.02315
Case_1-03,gauss,multilevel_tresholding,2,11,37.908,33.998,-10.31445,0.99,0.985,-0.50505,51.283,57.604,12.32572
Case_1-03,gauss,multilevel_tresholding,2.3,11,37.908,33.085,-12.72291,0.99,0.983,-0.70707,51.283,57.992,13.08231
Case_1-03,gauss,multilevel_tresholding,2.6,11,37.908,32.332,-14.7093,0.99,0.981,-0.90909,51.283,57.701,12.51487
Case_1-03,gauss,multilevel_tresholding,2.9,11,37.908,31.744,-16.26042,0.99,0.979,-1.11111,51.283,56.879,10.912
Case_1-04,gauss,multilevel_tresholding,0.4,11,37.908,37.374,-1.40867,0.991,0.99,-0.10091,54.941,54.518,-0.76992
Case_1-04,gauss,multilevel_tresholding,0.7,11,37.908,36.365,-4.07038,0.991,0.991,0,54.941,56.259,2.39894
Case_1-04,gauss,multilevel_tresholding,1.1,11,37.908,36.27,-4.32099,0.991,0.991,0,54.941,56.386,2.63009
Case_1-04,gauss,multilevel_tresholding,1.4,11,37.908,36.09,-4.79582,0.991,0.991,0,54.941,56.673,3.15247
Case_1-04,gauss,multilevel_tresholding,1.7,11,37.908,35.354,-6.73736,0.991,0.99,-0.10091,54.941,57.015,3.77496
Case_1-04,gauss,multilevel_tresholding,2,11,37.908,34.309,-9.49404,0.991,0.988,-0.30272,54.941,57.717,5.05269
Case_1-04,gauss,multilevel_tresholding,2.3,11,37.908,33.321,-12.10035,0.991,0.986,-0.50454,54.941,58.296,6.10655
Case_1-04,gauss,multilevel_tresholding,2.6,11,37.908,32.516,-14.22391,0.991,0.983,-0.80727,54.941,58.159,5.85719
Case_1-04,gauss,multilevel_tresholding,2.9,11,37.908,31.888,-15.88055,0.991,0.982,-0.90817,54.941,57.312,4.31554
Case_1-05,gauss,multilevel_tresholding,0.4,11,37.837,37.35,-1.2871,0.99,0.99,0,50.689,48.02,-5.26544
Case_1-05,gauss,multilevel_tresholding,0.7,11,37.837,36.578,-3.32743,0.99,0.99,0,50.689,53.438,5.42327
Case_1-05,gauss,multilevel_tresholding,1.1,11,37.837,36.266,-4.15202,0.99,0.99,0,50.689,55.608,9.70428
Case_1-05,gauss,multilevel_tresholding,1.4,11,37.837,35.841,-5.27526,0.99,0.989,-0.10101,50.689,56.412,11.29042
Case_1-05,gauss,multilevel_tresholding,1.7,11,37.837,34.881,-7.81246,0.99,0.987,-0.30303,50.689,57.247,12.93772
Case_1-05,gauss,multilevel_tresholding,2,11,37.837,33.798,-10.67474,0.99,0.985,-0.50505,50.689,58.103,14.62645
Case_1-05,gauss,multilevel_tresholding,2.3,11,37.837,32.84,-13.20665,0.99,0.982,-0.80808,50.689,58.609,15.62469
Case_1-05,gauss,multilevel_tresholding,2.6,11,37.837,32.073,-15.23377,0.99,0.98,-1.0101,50.689,58.206,14.82965
Case_1-05,gauss,multilevel_tresholding,2.9,11,37.837,31.483,-16.79309,0.99,0.978,-1.21212,50.689,57.274,12.99098
Case_1-06,gauss,multilevel_tresholding,0.4,11,37.314,36.388,-2.48164,0.99,0.989,-0.10101,53.472,53.281,-0.3572
Case_1-06,gauss,multilevel_tresholding,0.7,11,37.314,34.935,-6.37562,0.99,0.988,-0.20202,53.472,55.012,2.88001
Case_1-06,gauss,multilevel_tresholding,1.1,11,37.314,35.354,-5.25272,0.99,0.989,-0.10101,53.472,57.813,8.11827
Case_1-06,gauss,multilevel_tresholding,1.4,11,37.314,35.03,-6.12103,0.99,0.988,-0.20202,53.472,58.336,9.09635
Case_1-06,gauss,multilevel_tresholding,1.7,11,37.314,34.066,-8.70451,0.99,0.986,-0.40404,53.472,57.154,6.88585
Case_1-06,gauss,multilevel_tresholding,2,11,37.314,32.837,-11.99818,0.99,0.983,-0.70707,53.472,55.46,3.71783
Case_1-06,gauss,multilevel_tresholding,2.3,11,37.314,31.743,-14.93005,0.99,0.979,-1.11111,53.472,54.278,1.50733
Case_1-06,gauss,multilevel_tresholding,2.6,11,37.314,30.875,-17.25626,0.99,0.976,-1.41414,53.472,53.977,0.94442
Case_1-06,gauss,multilevel_tresholding,2.9,11,37.314,30.213,-19.03039,0.99,0.973,-1.71717,53.472,54.43,1.79159
Case_1-07,gauss,multilevel_tresholding,0.4,11,37.618,36.799,-2.17715,0.991,0.991,0,49.355,49.189,-0.33634
Case_1-07,gauss,multilevel_tresholding,0.7,11,37.618,35.368,-5.98118,0.991,0.99,-0.10091,49.355,54.396,10.21376
Case_1-07,gauss,multilevel_tresholding,1.1,11,37.618,35.672,-5.17306,0.991,0.99,-0.10091,49.355,56.91,15.30747
