name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,avg,blurr,7,37.2952453771482,31.0940095976807,-16.627416489039,0.987633574542662,0.972518724135207,-1.53041075121955,51.3781679947428,55.6632447676327,8.34026774432363,6.74017183358787,15.0872159442273,123.840227174093
Case_1-02,avg,blurr,7,37.4410039067037,31.1728127947167,-16.7415145373937,0.987759080047129,0.975299294387882,-1.26141950106417,54.693254168189,53.8487746327228,-1.54402868929564,7.14737117146963,14.6714267725603,105.270251405505
Case_1-03,avg,blurr,7,37.9084872566381,32.6222912994051,-13.9446238554597,0.989965298369266,0.980861015001811,-0.919656818522033,51.2830832109972,56.6920294694038,10.5472329659905,7.16992479890151,15.8580812804974,121.175001485747
Case_1-04,avg,blurr,7,37.9083260790503,32.9406107117112,-13.1045495308337,0.990933219012008,0.983944029039839,-0.705313924094458,54.9405060818229,57.0369962761936,3.81592807180989,7.50042155588556,16.6819508891753,122.413510559084
Case_1-05,avg,blurr,7,37.8368974391421,32.3903857630685,-14.3947100441677,0.990029668044883,0.97987498707825,-1.02569461243378,50.6890384255133,57.2551182964185,12.9536485103262,7.13028183617835,15.2940578938061,114.494437179265
Case_1-06,avg,blurr,7,37.313821888529,31.2368418620578,-16.2861366617055,0.989858277688834,0.976700804281444,-1.3292280020238,53.4723749207389,55.2750007366466,3.37113475617948,7.16884020856128,15.7328408444672,119.4614524352
Case_1-07,avg,blurr,7,37.6177136883956,31.8143298273846,-15.4272636266069,0.991486991469116,0.978822279507375,-1.27734524716009,49.3545851173106,57.394030321396,16.2891556781937,7.28961275608837,15.4691503303447,112.208121994199
Case_1-08,avg,blurr,7,38.0676599934277,32.8062388685135,-13.8212359935508,0.988872308662103,0.979880932633165,-0.909255517641367,51.9630453806607,56.1505918011434,8.05870092833552,7.45068683740843,16.3834228167322,119.891443222043
Case_10-01,avg,blurr,7,36.7345461707111,28.1744702372304,-23.3025226273403,0.983735162649988,0.917767515362855,-6.70583402848274,43.7050636688008,56.7560210972147,29.8614309941627,6.23973360486822,12.6167219741821,102.19968949217
Case_10-02,avg,blurr,7,37.7420148157016,28.7878090207194,-23.7247689046453,0.986669760401793,0.931132876367082,-5.62872059766938,46.2178581436987,56.0802856807854,21.3389973772105,6.4198582315031,13.6656266022014,112.864928000159
Case_10-03,avg,blurr,7,36.1418271620352,27.8593605245031,-22.9165686626722,0.981194919120078,0.910921214744378,-7.16205343161789,43.095603454508,56.6428838827952,31.4354118340349,6.00307319481979,12.1542375360291,102.466922217728
Case_10-04,avg,blurr,7,36.917508515903,27.8318348354042,-24.6107444563465,0.985365043501796,0.919885920452253,-6.6451639908843,44.1586840112477,56.3295184886789,27.5615878279597,5.497331629691,12.2867122676109,123.503202922134
Case_10-05,avg,blurr,7,38.8553545846416,31.5529823545106,-18.7937346298659,0.987588463803616,0.957562382013122,-3.04034351260556,52.9924714390313,58.3373115528649,10.0860366929348,7.29913569502933,13.6111145129171,86.4757018037934
Case_10-06,avg,blurr,7,37.735829568319,28.9677880192487,-23.2353221046755,0.986958026100496,0.936103494204135,-5.15265396820264,46.753997352551,55.7779031642363,19.300822010234,5.8904545988079,13.7226680041895,132.964498308274
Case_10-07,avg,blurr,7,37.6013813154718,28.649851052252,-23.8063867604153,0.987504888000497,0.933841727945413,-5.43421715752125,45.283205653068,56.5583316019607,24.8991337655639,6.12090731602331,12.7805123572222,108.800945633753
Case_10-08,avg,blurr,7,37.5541094732151,28.771264438214,-23.3871742885165,0.987232282900242,0.935182032830012,-5.27234076232999,45.3278878963341,56.4867145919262,24.6180160017881,6.04018304420361,12.7937023165985,111.809844552241
