sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.1,3,-6.83287382175854e-05,-2.31191623833159e-06,6.969579129867e-05,-2.17194864523505e-05,55
0.2,3,-8.11812155866809e-05,-2.81409671083626e-06,6.94623224482986e-05,-4.45847371708001e-05,55
0.3,3,-0.000126191486331336,-4.3154656295857e-06,4.39161456969456e-05,-0.00048098504278438,55
0.4,3,0.4670389518768,0.0690358454555377,-0.690298923114222,-22.8287723151796,55
0.5,3,1.5066066729669,0.235587793851628,1.33528224542172,-29.7305292423002,55
0.6,3,1.97850283258571,0.315269561159841,3.7853670099426,-28.292697442137,55
0.7,3,2.1388798380943,0.349979880656463,5.87570147912614,-21.8881809258636,55
0.8,3,2.1414592573807,0.357556206174608,6.78557303563268,-18.1069108287042,55
0.9,3,2.11332883672828,0.362321406668514,7.56376501303965,-16.5617065335637,55
1.1,3,2.01943574411805,0.356059751026436,8.09128660140648,-13.9340287574835,55
1.2,3,1.97982003708385,0.352258444959828,8.0506801426556,-13.5531055608738,55
1.3,3,1.95154503975249,0.350896661500306,8.6561249944805,-13.2560672379944,55
1.4,3,1.92202256471723,0.348272410310625,8.74711709417946,-12.780153014355,55
1.5,3,1.89801015594934,0.345879946714785,8.7664377828801,-12.4149395263368,55
1.6,3,1.87840012754887,0.344465913039615,9.02372718923029,-12.2151825335423,55
1.7,3,1.86005080905619,0.342532078769588,9.03189778397461,-11.9724606924532,55
1.8,3,1.84776742787231,0.341253469427993,9.03128518793941,-11.8558467970383,55
1.9,3,1.83613254712826,0.340354648424865,9.11747778624865,-11.7128567428647,55
1,3,2.06378476607642,0.358987719683627,7.73202015960363,-15.0724740825638,55
2.1,3,1.81941257078746,0.338563863016756,9.10304188840905,-11.5571139980538,55
2.2,3,1.80608712473028,0.337421886466569,9.23982409327651,-11.3962676816275,55
2.3,3,1.80177218551912,0.336969675487141,9.23566566509059,-11.3675535773328,55
2.4,3,1.79292385341873,0.336181462214463,9.28655852863273,-11.2246235385128,55
2.5,3,1.78955123437352,0.335824554771075,9.28626694508714,-11.1953685324052,55
2.6,3,1.78353465453523,0.335261558244857,9.31731997138623,-11.1237358825915,55
2.7,3,1.78128882002017,0.335030846791595,9.31785040734553,-11.118033955055,55
2.8,3,1.77277121819911,0.334118892687299,9.33397719516105,-10.9578752337859,55
2.9,3,1.76828868565352,0.333657707570788,9.33250792792417,-10.8886810355243,55
2,3,1.82683493654146,0.339343254687238,9.10245510394713,-11.6573239405279,55
3.1,3,1.76135212761358,0.332901010604496,9.35834386781658,-10.8045416480813,55
3.2,3,1.76051698928719,0.332827796176486,9.3574823920914,-10.8015603738284,55
3.3,3,1.75466440921304,0.332137739524601,9.35284549952486,-10.7487476983262,55
3.4,3,1.75074776546119,0.331691070954015,9.35279029682689,-10.6923309423636,55
3.5,3,1.75027959808449,0.331653554489086,9.35343942840081,-10.6889902138136,55
3.6,3,1.74686270325057,0.331247347070426,9.35288357358288,-10.6431933265013,55
3.7,3,1.74306495182097,0.330789397299895,9.34582931793748,-10.5990156695686,55
3.8,3,1.74150222750626,0.330621831924681,9.34260794754937,-10.5977407875216,55
3.9,3,1.74015521133351,0.330460454714081,9.34326577410357,-10.5728696345358,55
3,3,1.76601253096454,0.333418023303291,9.34217098571996,-10.8721175619188,55
4.1,3,1.7353992954553,0.329890878253096,9.3337084013072,-10.5349820264354,55
4.2,3,1.73369796410148,0.329691603600878,9.33257531240321,-10.5192064233554,55
4.3,3,1.73217825478492,0.329512694222521,9.33102299402329,-10.4919800630294,55
4.4,3,1.73197433609528,0.329496638959005,9.33105615435712,-10.493097078791,55
4.5,3,1.73057631134158,0.329333883406695,9.32599614523061,-10.4923056184295,55
4.6,3,1.7295160820597,0.329212894078583,9.32780736249601,-10.4729740375011,55
4.7,3,1.72855471346717,0.329103175696991,9.32713910076487,-10.4644064041005,55
4.8,3,1.72770691061979,0.329008728610907,9.32595277737009,-10.4612767743436,55
4.9,3,1.72704833668475,0.328936893179112,9.32452789871373,-10.4535878861041,55
4,3,1.73776154222698,0.330172343091599,9.33868759288457,-10.5602728318571,55
5.1,3,1.72593564729426,0.328819109544058,9.32252623964446,-10.4482860811095,55
5.2,3,1.72551999599622,0.328776433806885,9.32222366459212,-10.4425244798077,55
5.3,3,1.72515143296806,0.328738658231293,9.32165922444821,-10.4394261541213,55
5.4,3,1.72483625138127,0.328707503631734,9.32162382115382,-10.4398295574873,55
5.5,3,1.72457118040132,0.328681704358154,9.32155927111774,-10.4384731634984,55
5.6,3,1.72433854286994,0.328659884875836,9.32110970394737,-10.4373024394006,55
5.7,3,1.72403687257177,0.328630865509514,9.32074965006644,-10.4397200231749,55
5.8,3,1.72387620586672,0.328616359693928,9.32007343326586,-10.4411247359423,55
5.9,3,1.72373431274386,0.328604192663815,9.32022011936979,-10.4413916981001,55
5,3,1.72645703373641,0.328873393232841,9.32325672172089,-10.4493142561698,55
6,3,1.72360824324448,0.328593498268247,9.32007935635045,-10.4411744102388,55
