name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_17-06,avg,otsu,5,39.725,33.949,-14.53996,0.992,0.979,-1.31048,45.782,50.367,10.01485
Case_17-07,avg,otsu,5,40.445,34.608,-14.43194,0.993,0.98,-1.30916,48.575,51.286,5.58106
Case_17-08,avg,otsu,5,40.757,35.108,-13.8602,0.994,0.984,-1.00604,49.992,58.048,16.11458
Case_17-09,avg,otsu,5,40.612,34.777,-14.36767,0.993,0.982,-1.10775,47.958,57.442,19.77564
Case_17-10,avg,otsu,5,40.9,35.114,-14.1467,0.992,0.98,-1.20968,49.37,56.525,14.49261
Case_17-11,avg,otsu,5,39.689,34.334,-13.4924,0.994,0.984,-1.00604,46.988,51.517,9.63863
Case_17-12,avg,otsu,5,40.305,34.746,-13.79233,0.992,0.981,-1.10887,48.428,53.048,9.53994
Case_2-01,avg,otsu,5,42.518,37.753,-11.20702,0.992,0.987,-0.50403,43.93,52.327,19.1145
Case_2-02,avg,otsu,5,42.708,38.321,-10.27208,0.992,0.989,-0.30242,47.642,56.198,17.95894
Case_2-03,avg,otsu,5,42.03,36.968,-12.04378,0.993,0.988,-0.50352,42.235,55.751,32.00189
Case_2-04,avg,otsu,5,42.378,37.886,-10.59984,0.993,0.989,-0.40282,45.665,53.538,17.24078
Case_2-05,avg,otsu,5,43.648,39.803,-8.80911,0.991,0.989,-0.20182,43.515,52.924,21.62243
Case_2-06,avg,otsu,5,43.091,38.484,-10.69133,0.993,0.99,-0.30211,54.365,57.124,5.07496
Case_2-07,avg,otsu,5,42.839,38.382,-10.40407,0.993,0.99,-0.30211,53.914,56.543,4.87628
Case_2-08,avg,otsu,5,42.416,37.949,-10.5314,0.993,0.989,-0.40282,46.412,53.669,15.63604
Case_3-01,avg,otsu,5,41.307,37.537,-9.12678,0.993,0.989,-0.40282,54.181,55.013,1.53559
Case_3-02,avg,otsu,5,40.287,36.176,-10.20428,0.994,0.988,-0.60362,53.668,56.477,5.23403
Case_3-03,avg,otsu,5,40.285,35.868,-10.96438,0.992,0.985,-0.70565,52.965,56.444,6.56849
Case_3-04,avg,otsu,5,40.465,36.334,-10.20882,0.994,0.988,-0.60362,51.002,56.844,11.45445
Case_3-05,avg,otsu,5,40.107,36.129,-9.91847,0.993,0.988,-0.50352,50.581,55.07,8.87487
Case_3-06,avg,otsu,5,40.241,35.774,-11.10062,0.993,0.985,-0.80564,49.623,57.674,16.22433
Case_3-07,avg,otsu,5,40.771,37.49,-8.04739,0.996,0.992,-0.40161,47.184,56.628,20.01526
Case_3-08,avg,otsu,5,40.741,36.009,-11.61484,0.993,0.987,-0.60423,55.317,56.193,1.5836
Case_3-09,avg,otsu,5,41.131,37.821,-8.04746,0.993,0.989,-0.40282,49.288,57.244,16.14186
Case_3-10,avg,otsu,5,40.642,36.77,-9.52709,0.995,0.99,-0.50251,49.213,58.326,18.51746
Case_4-01,avg,otsu,5,42.721,38.378,-10.16596,0.991,0.989,-0.20182,47.624,58.457,22.74693
Case_4-02,avg,otsu,5,41.826,38.34,-8.33453,0.997,0.995,-0.2006,50.954,58.909,15.61212
Case_4-03,avg,otsu,5,41.997,38.116,-9.24114,0.995,0.993,-0.20101,45.821,59.882,30.6868
Case_4-04,avg,otsu,5,41.639,38.171,-8.32873,0.997,0.995,-0.2006,49.954,58.594,17.29591
Case_4-05,avg,otsu,5,41.639,37.945,-8.87149,0.997,0.994,-0.3009,49.075,58.112,18.41467
Case_4-06,avg,otsu,5,41.823,37.588,-10.12601,0.997,0.994,-0.3009,55.272,57.007,3.13902
Case_4-07,avg,otsu,5,41.969,38.517,-8.22512,0.997,0.995,-0.2006,45.705,60.109,31.51515
Case_4-08,avg,otsu,5,42.953,40.291,-6.19747,0.997,0.996,-0.1003,48.86,59.543,21.86451
Case_4-09,avg,otsu,5,42.172,39.088,-7.31291,0.997,0.996,-0.1003,46.651,60.434,29.54492
Case_4-10,avg,otsu,5,41.51,37.814,-8.90388,0.996,0.994,-0.2008,50.592,57.66,13.97059
Case_5-01,avg,otsu,5,42.218,38.009,-9.96968,0.993,0.988,-0.50352,49.93,55.53,11.2157
Case_5-02,avg,otsu,5,42.504,37.744,-11.19895,0.99,0.984,-0.60606,51.254,53.633,4.64159
Case_5-04,avg,otsu,5,42.757,38.069,-10.96429,0.99,0.985,-0.50505,46.752,54.656,16.90623
Case_5-05,avg,otsu,5,42.543,38.102,-10.43885,0.993,0.988,-0.50352,55.156,53.438,-3.1148
Case_5-07,avg,otsu,5,42.665,38.071,-10.76761,0.991,0.986,-0.50454,49.318,54.796,11.10751
Case_5-08,avg,otsu,5,42.471,37.667,-11.31125,0.992,0.986,-0.60484,55,53.961,-1.88909
Case_6-01,avg,otsu,5,40.445,35.615,-11.94214,0.993,0.986,-0.70493,48.039,56.448,17.50453
Case_6-02,avg,otsu,5,40.356,35.414,-12.24601,0.993,0.986,-0.70493,50.311,51.778,2.91586
Case_6-03,avg,otsu,5,40.43,35.607,-11.92926,0.993,0.987,-0.60423,48.329,54.774,13.33568
Case_6-04,avg,otsu,5,40.994,36.396,-11.21628,0.992,0.987,-0.50403,41.733,56.785,36.06738
Case_6-05,avg,otsu,5,40.544,35.907,-11.43696,0.994,0.989,-0.50302,52.627,52.325,-0.57385
Case_6-06,avg,otsu,5,40.747,36.434,-10.58483,0.994,0.99,-0.40241,47.256,55.889,18.26858
Case_6-07,avg,otsu,5,41.006,36.495,-11.00083,0.993,0.987,-0.60423,38.896,55.428,42.50309
Case_6-08,avg,otsu,5,40.382,35.89,-11.12377,0.992,0.986,-0.60484,47.694,54.653,14.59093
Case_6-10,avg,otsu,5,41.115,36.656,-10.84519,0.993,0.988,-0.50352,54.204,54.633,0.79145
Case_7-01,avg,otsu,5,44.857,41.327,-7.86945,0.983,0.98,-0.30519,38.816,49.936,28.64798
Case_7-02,avg,otsu,5,44.728,41.557,-7.08952,0.984,0.981,-0.30488,37.999,54.67,43.87221
Case_7-03,avg,otsu,5,44.527,39.899,-10.39369,0.985,0.98,-0.50761,41.191,56.685,37.61501
Case_7-04,avg,otsu,5,44.592,40.968,-8.12702,0.986,0.983,-0.30426,37.959,54.186,42.74876
Case_7-05,avg,otsu,5,44.254,39.737,-10.20699,0.987,0.982,-0.50659,38.441,57.409,49.34315
Case_7-06,avg,otsu,5,43.924,39.831,-9.31837,0.986,0.982,-0.40568,37.151,53.979,45.29622
Case_7-07,avg,otsu,5,43.956,40.104,-8.76331,0.987,0.983,-0.40527,37.238,59.658,60.20732
Case_7-08,avg,otsu,5,44.215,39.61,-10.41502,0.986,0.981,-0.5071,38.036,51.161,34.50678
Case_7-09,avg,otsu,5,43.51,39.382,-9.48747,0.989,0.984,-0.50556,36.336,57.443,58.0884
Case_7-10,avg,otsu,5,43.953,40.612,-7.6013,0.979,0.972,-0.71502,38.384,47.088,22.67612
Case_7-12,avg,otsu,5,43.796,39.457,-9.9073,0.988,0.982,-0.60729,41.736,50.036,19.88691
Case_8-01,avg,otsu,5,42.224,36.239,-14.1744,0.982,0.968,-1.42566,46.753,53.093,13.56063
Case_8-02,avg,otsu,5,42.518,37.143,-12.6417,0.981,0.973,-0.81549,38.021,56.841,49.49896
Case_8-03,avg,otsu,5,42.275,37.869,-10.42224,0.98,0.976,-0.40816,40.496,55.962,38.19143
Case_8-04,avg,otsu,5,42.815,37.445,-12.54233,0.982,0.973,-0.9165,40.443,54.343,34.36936
Case_9-01,avg,otsu,5,39.053,33.201,-14.98476,0.989,0.973,-1.6178,44.728,55.918,25.01789
Case_9-02,avg,otsu,5,39.796,33.966,-14.64971,0.985,0.968,-1.72589,44.229,56.299,27.28979
Case_9-03,avg,otsu,5,39.838,32.527,-18.35182,0.986,0.949,-3.75254,45.125,55.455,22.89197
Case_9-04,avg,otsu,5,39.245,33.622,-14.32794,0.988,0.966,-2.22672,44.902,57.064,27.08565
Case_9-05,avg,otsu,5,39.346,32.484,-17.44015,0.988,0.954,-3.4413,44.48,51.199,15.10567
Case_9-07,avg,otsu,5,39.646,32.476,-18.08505,0.986,0.954,-3.24544,45.796,56.436,23.23347
Case_9-08,avg,otsu,5,39.967,32.771,-18.00485,0.989,0.96,-2.93225,46.089,56.204,21.94667
Case_9-10,avg,otsu,5,39.805,32.797,-17.60583,0.99,0.963,-2.72727,44.666,51.731,15.8174
