name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,11,40.124,27.711,-30.9366,0.993,0.952,-4.1289,48.578,47.941,-1.31129
Case_1-02,avg,otsu,11,40.294,27.461,-31.84841,0.993,0.954,-3.92749,53.816,46.622,-13.36777
Case_1-03,avg,otsu,11,40.758,29.428,-27.79822,0.994,0.969,-2.51509,47.54,52.34,10.09676
Case_1-04,avg,otsu,11,40.757,29.411,-27.83816,0.995,0.972,-2.31156,53.792,52.016,-3.30161
Case_1-05,avg,otsu,11,40.656,29.187,-28.20986,0.994,0.967,-2.7163,46.334,52.62,13.56671
Case_1-06,avg,otsu,11,40.142,27.667,-31.07718,0.994,0.958,-3.62173,52.807,47.192,-10.63306
Case_1-07,avg,otsu,11,40.462,28.433,-29.72913,0.995,0.963,-3.21608,49.158,49.545,0.78726
Case_1-08,avg,otsu,11,40.894,29.536,-27.77425,0.994,0.967,-2.7163,49.059,50.969,3.89327
Case_10-01,avg,otsu,11,39.593,24.974,-36.92319,0.991,0.858,-13.42079,44.341,53.266,20.1281
Case_10-02,avg,otsu,11,40.734,25.285,-37.92655,0.993,0.873,-12.08459,45.806,51.82,13.12928
Case_10-03,avg,otsu,11,38.835,24.746,-36.27913,0.989,0.849,-14.15571,43.98,52.176,18.63574
Case_10-04,avg,otsu,11,39.831,24.526,-38.42484,0.992,0.859,-13.40726,44.569,50.588,13.5049
Case_10-05,avg,otsu,11,41.79,28.202,-32.51496,0.993,0.926,-6.74723,49.507,52.498,6.04157
Case_10-06,avg,otsu,11,40.731,25.494,-37.40885,0.993,0.883,-11.07754,46.657,50.721,8.71038
Case_10-07,avg,otsu,11,40.561,25.247,-37.75548,0.993,0.881,-11.27895,45.585,51.631,13.26313
Case_10-08,avg,otsu,11,40.523,25.335,-37.47995,0.993,0.882,-11.17825,45.624,51.585,13.06549
Case_10-09,avg,otsu,11,40.008,25.381,-36.56019,0.993,0.879,-11.48036,44.324,52.884,19.31234
Case_10-10,avg,otsu,11,40.71,26.693,-34.43134,0.991,0.879,-11.30172,44.168,56.438,27.78029
Case_11-07,avg,otsu,11,40.937,26.545,-35.15646,0.989,0.88,-11.02123,48.022,58.181,21.15489
Case_11-09,avg,otsu,11,44.503,33.185,-25.43199,0.985,0.957,-2.84264,37.659,55.144,46.4298
Case_11-10,avg,otsu,11,42.576,29.883,-29.81257,0.986,0.926,-6.08519,36.004,54.394,51.07766
Case_11-11,avg,otsu,11,42.828,29.82,-30.37265,0.987,0.927,-6.07903,36.227,54.816,51.31256
Case_11-12,avg,otsu,11,42.453,29.398,-30.75165,0.988,0.921,-6.78138,35.143,58.863,67.49566
Case_11-13,avg,otsu,11,43.838,31.413,-28.34299,0.985,0.94,-4.56853,33.158,56.981,71.84691
Case_11-15,avg,otsu,11,42.004,28.484,-32.18741,0.992,0.928,-6.45161,45.871,59.304,29.2843
