sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.1,3,-2.16207456316216e-05,-1.21601878220711e-06,-9.8854638042796e-07,-0.000146209553221028,25
0.2,3,-2.70505040304814e-05,-1.50922561426261e-06,-1.34725809355503e-06,-0.000234821403019803,25
0.3,3,-3.79677423708064e-05,-2.05410548706305e-06,2.25157369484952e-06,-0.000321698538651414,25
0.4,3,0.515980123330094,0.137623951482914,0.14511014678142,-19.6304941297051,25
0.5,3,1.55281002217652,0.421953922634587,3.53036572654743,-40.0706155592511,25
0.6,3,2.18624020151059,0.595529582553725,5.91037921402903,-50.9200698579237,25
0.7,3,2.53022634245047,0.685574849993061,7.63892303253981,-48.2594531609517,25
0.8,3,2.67874841761342,0.7240049503193,8.5149185391848,-43.3114392435176,25
0.9,3,2.76916341350382,0.752533774720774,9.21170586853454,-39.5791539780113,25
1.1,3,2.83040951721905,0.769807499816891,9.78025988517951,-35.4876799934864,25
1.2,3,2.83712913747901,0.77198058585489,9.83998476444565,-34.6492934057469,25
1.3,3,2.84970009759897,0.776282748834616,10.0328896811904,-33.612534879219,25
1.4,3,2.85718793476732,0.779268543097987,10.0755280285555,-33.2824049566248,25
1.5,3,2.85806175329699,0.779822401848166,10.0900153000052,-32.9436005621032,25
1.6,3,2.86171552359723,0.781204102083604,10.2102687251041,-32.6839250251483,25
1.7,3,2.8621913552058,0.781716679506231,10.1999042099102,-32.5949953763586,25
1.8,3,2.86074193178767,0.781523435679827,10.194352837847,-32.4197390233441,25
1.9,3,2.8613361528378,0.782102987683855,10.220707132453,-32.2859879178608,25
1,3,2.80594735364252,0.762565317911219,9.514192855537,-37.0084902943883,25
2.1,3,2.85874937163833,0.781699339778623,10.210209041113,-32.0941405605478,25
2.2,3,2.86134679599098,0.782647717382706,10.2795640729981,-31.9763141829674,25
2.3,3,2.86019208079568,0.782433239701652,10.2785999453811,-31.8967679961213,25
2.4,3,2.86140446666448,0.782942357380471,10.3087668482351,-31.7997828142371,25
2.5,3,2.86038574359479,0.782749098954992,10.3080537255118,-31.7382469005305,25
2.6,3,2.8605724472979,0.782932011679538,10.3186617564214,-31.6909960412194,25
2.7,3,2.85980423292113,0.782784448460677,10.3169679231164,-31.6490331563535,25
2.8,3,2.86053955954109,0.783090804043687,10.3314824379845,-31.665401621966,25
2.9,3,2.86062329379432,0.783165294075773,10.3362114339806,-31.6580574084251,25
2,3,2.86013702722887,0.781934702448575,10.2150995113759,-32.212843925582,25
3.1,3,2.86014779783111,0.783164503611633,10.3350575830639,-31.6030845155078,25
3.2,3,2.85973824133453,0.783090869014771,10.3347917734981,-31.5794172174273,25
3.3,3,2.85962146136812,0.783098413468329,10.3248887827393,-31.5762305989599,25
3.4,3,2.85936316623131,0.78306837534306,10.3196840568108,-31.5503739235063,25
3.5,3,2.85913747033166,0.783031566119791,10.3194735268925,-31.5507969106153,25
3.6,3,2.85894041594137,0.783006208569732,10.3208911760142,-31.5117588325821,25
3.7,3,2.85851001367984,0.782918022051681,10.3130659612733,-31.4918682396988,25
3.8,3,2.85817881587861,0.782853602441311,10.3097795684838,-31.4898592280939,25
3.9,3,2.85800861251158,0.782823457454589,10.3098757605436,-31.48041320047,25
3,3,2.86016760102144,0.78310389350986,10.3379721553277,-31.6372845053294,25
4.1,3,2.85714069812502,0.782632792655691,10.3052469452206,-31.4359347052706,25
4.2,3,2.85674810300776,0.782551116069629,10.3033542164494,-31.3953669070634,25
4.3,3,2.85636904265549,0.782468085399714,10.3001852447664,-31.3746740402381,25
4.4,3,2.85630448875581,0.78245844101938,10.2994138045115,-31.3762549354043,25
4.5,3,2.8558446116136,0.782358543535602,10.297753074312,-31.3522584886944,25
4.6,3,2.85549771721621,0.782284952981643,10.2961990233202,-31.3223982181477,25
4.7,3,2.85515974099326,0.782212735186858,10.2970196961559,-31.2925384145002,25
4.8,3,2.85479325987325,0.782135874320086,10.2948921313518,-31.2841470928372,25
4.9,3,2.85451587922102,0.782077952947148,10.2958431896264,-31.2634197495796,25
4,3,2.85766752122005,0.782749491367371,10.3078710520807,-31.4565984550319,25
5.1,3,2.85397091668648,0.781966210643005,10.2934922474015,-31.2212159711454,25
5.2,3,2.85375354709255,0.781922842327831,10.2935324093845,-31.2092701328675,25
5.3,3,2.85354535457774,0.78188167211187,10.293095861371,-31.1995704325245,25
5.4,3,2.85334902605898,0.781843441517621,10.2927001932483,-31.1888053405598,25
5.5,3,2.85318542639114,0.781811919864209,10.2925112420886,-31.1797900109388,25
5.6,3,2.85303069497911,0.781782527018084,10.2916405577076,-31.1658965013015,25
5.7,3,2.85280069345638,0.781738077289213,10.2914805636843,-31.1606589334257,25
5.8,3,2.85269145398068,0.781717656028085,10.2912746488497,-31.1563682936286,25
5.9,3,2.8525949155569,0.781700138040763,10.2911490463796,-31.1519967993743,25
5,3,2.854239050071,0.782020710608235,10.2935768621752,-31.2420842854316,25
6,3,2.85251170271022,0.781685106419134,10.2908681923123,-31.1449730697917,25
