name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,3,35.513,34.959,-1.55999,0.982,0.981,-0.10183,52.735,51.535,-2.27553
Case_1-01,gauss,multilevel_tresholding,0.7,3,35.513,33.944,-4.4181,0.982,0.981,-0.10183,52.735,54.236,2.84631
Case_1-01,gauss,multilevel_tresholding,1.1,3,35.513,33.791,-4.84893,0.982,0.982,0,52.735,54.348,3.05869
Case_1-01,gauss,multilevel_tresholding,1.4,3,35.513,33.748,-4.97001,0.982,0.982,0,52.735,54.382,3.12316
Case_1-01,gauss,multilevel_tresholding,1.7,3,35.513,33.766,-4.91933,0.982,0.982,0,52.735,54.426,3.2066
Case_1-01,gauss,multilevel_tresholding,2,3,35.513,33.777,-4.88835,0.982,0.982,0,52.735,54.494,3.33555
Case_1-01,gauss,multilevel_tresholding,2.3,3,35.513,33.771,-4.90525,0.982,0.982,0,52.735,54.499,3.34503
Case_1-01,gauss,multilevel_tresholding,2.6,3,35.513,33.779,-4.88272,0.982,0.982,0,52.735,54.511,3.36778
Case_1-01,gauss,multilevel_tresholding,2.9,3,35.513,33.787,-4.86019,0.982,0.982,0,52.735,54.503,3.35261
Case_1-02,gauss,multilevel_tresholding,0.4,3,35.612,34.966,-1.814,0.982,0.981,-0.10183,54.475,55.274,1.46673
Case_1-02,gauss,multilevel_tresholding,0.7,3,35.612,33.914,-4.76806,0.982,0.982,0,54.475,54.668,0.35429
Case_1-02,gauss,multilevel_tresholding,1.1,3,35.612,33.784,-5.1331,0.982,0.982,0,54.475,54.314,-0.29555
Case_1-02,gauss,multilevel_tresholding,1.4,3,35.612,33.764,-5.18926,0.982,0.982,0,54.475,54.231,-0.44791
Case_1-02,gauss,multilevel_tresholding,1.7,3,35.612,33.759,-5.2033,0.982,0.982,0,54.475,54.216,-0.47545
Case_1-02,gauss,multilevel_tresholding,2,3,35.612,33.74,-5.25666,0.982,0.982,0,54.475,54.215,-0.47728
Case_1-02,gauss,multilevel_tresholding,2.3,3,35.612,33.747,-5.237,0.982,0.982,0,54.475,54.208,-0.49013
Case_1-02,gauss,multilevel_tresholding,2.6,3,35.612,33.742,-5.25104,0.982,0.982,0,54.475,54.215,-0.47728
Case_1-02,gauss,multilevel_tresholding,2.9,3,35.612,33.744,-5.24542,0.982,0.982,0,54.475,54.228,-0.45342
Case_1-03,gauss,multilevel_tresholding,0.4,3,36.059,35.633,-1.1814,0.985,0.985,0,51.448,51.239,-0.40624
Case_1-03,gauss,multilevel_tresholding,0.7,3,36.059,34.64,-3.93522,0.985,0.984,-0.10152,51.448,55.642,8.15192
Case_1-03,gauss,multilevel_tresholding,1.1,3,36.059,34.384,-4.64516,0.985,0.984,-0.10152,51.448,56,8.84777
Case_1-03,gauss,multilevel_tresholding,1.4,3,36.059,34.353,-4.73114,0.985,0.985,0,51.448,56.068,8.97994
Case_1-03,gauss,multilevel_tresholding,1.7,3,36.059,34.319,-4.82542,0.985,0.984,-0.10152,51.448,56.087,9.01687
Case_1-03,gauss,multilevel_tresholding,2,3,36.059,34.299,-4.88089,0.985,0.984,-0.10152,51.448,56.112,9.06546
Case_1-03,gauss,multilevel_tresholding,2.3,3,36.059,34.288,-4.9114,0.985,0.984,-0.10152,51.448,56.106,9.0538
