sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
0.1,3,-5.10967169290389e-05,-1.74183452507269e-06,-2.55209688130969e-06,-0.000175900184668478
0.2,3,-5.91046444275345e-05,-2.1746408312451e-06,-2.84533429294753e-06,-9.96500693007039e-05
0.3,3,-8.84384114583504e-05,-3.32439669988205e-06,-0.000101543054067088,-0.000790918181935258
0.4,3,0.483440513700114,0.0828271428043659,-0.449583708686048,-22.4295990000096
0.5,3,1.53942102730199,0.275505220900145,1.8048320885142,-34.6353203066895
0.6,3,2.067233176959,0.372730635249518,4.00612830149045,-36.7733456934915
0.7,3,2.29474867554912,0.421183750700578,5.98251570863428,-30.6176981333401
0.8,3,2.34632657334351,0.43554289964418,6.85187600128189,-26.4251916988978
0.9,3,2.35579314239014,0.445267255534755,7.76227232675798,-24.8407333545702
1,3,2.33410721737063,0.444899705993844,7.98140398496635,-23.2163859269007
1.1,3,2.31236543362898,0.444317824547461,8.31266200068395,-22.0019521193685
1.2,3,2.28672693130556,0.441737450246425,8.29929163363585,-21.5821771389854
1.3,3,2.27136225069961,0.441620596346311,8.79492843896162,-21.1801346260608
1.4,3,2.25286853565179,0.440092302976204,8.88823644965917,-20.7294656798839
1.5,3,2.23666853725747,0.438366596343337,8.91161447480451,-20.4707119467806
1.6,3,2.22467877623643,0.437672723737619,9.11757048108129,-20.2378677289059
1.7,3,2.2119798681751,0.436225518414287,9.13039788963972,-20.0283369952148
1.8,3,2.20293092626182,0.435177845799306,9.13440665673895,-19.8969711007886
1.9,3,2.19534311187512,0.434624172254493,9.19429931754915,-19.7608389882307
2,3,2.18832574077069,0.433768184451898,9.18828379937766,-19.6796138658428
2.1,3,2.18267967633649,0.433103299941997,9.19295517359509,-19.6132374919605
2.2,3,2.17481706706753,0.432547328164969,9.30814232804087,-19.4103656600632
2.3,3,2.17134832555056,0.43213498598641,9.307184841739,-19.3709036384177
2.4,3,2.16579139201475,0.431671787736531,9.35085075450109,-19.2347430720404
2.5,3,2.16301772387672,0.4313349340445,9.35031176805409,-19.2060491271984
2.6,3,2.15923543891476,0.430990475883112,9.37397869267371,-19.124246776744
2.7,3,2.15734408675365,0.430765573168931,9.37431849066891,-19.1138769417211
2.8,3,2.15187095718605,0.43015401114758,9.38728455582604,-19.031469343243
2.9,3,2.14884491711853,0.429819606427238,9.38708910089023,-18.9560860236509
3,3,2.14719711102252,0.429636604121236,9.39307281096643,-18.9386462226005
