name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,avg,multi,15,33.4759556501799,24.4021093320608,-27.1055632076342,0.972335269019959,0.920619401639975,-5.31872791492067,52.4354281098805,61.2902284007355,16.8870563472838,10.9190875605897,22.0728666860725,102.149369748991
Case_1-02,avg,multi,15,33.4818513379292,23.7074132302609,-29.1932426585848,0.971744175413089,0.914644354301536,-5.87601372421707,52.7504057077562,58.3977780956538,10.7058368786485,10.1451097173562,19.5505895865412,92.7094938470134
Case_1-03,avg,multi,15,33.9803227533216,26.0861669010914,-23.231550534518,0.977470683940988,0.947142918555096,-3.10267774616174,49.5483662885279,63.8402719118636,28.8443528896831,11.5281573163195,23.1158822085714,100.516713766979
Case_1-04,avg,multi,15,33.9474690974221,25.8339581843322,-23.9001938253653,0.978930092078279,0.948444968746314,-3.11412669593646,52.91561020132,63.7469502275259,20.4690827243559,11.2660662381426,22.6158932103496,100.743478089814
Case_1-05,avg,multi,15,33.9685684905812,25.9499640834939,-23.605953277986,0.977688234308167,0.945132418614952,-3.32987700483598,49.4256758378466,64.5931365568503,30.687411880344,10.5888160888899,22.5356134329993,112.824675051675
Case_1-06,avg,multi,15,33.4344180768726,24.0420756870314,-28.0918374838954,0.976855423113748,0.92526785781263,-5.28098263883128,53.7911905989864,60.6829286441694,12.8120199022196,10.6327561201067,22.3601303685875,110.294773208464
Case_1-07,avg,multi,15,33.7408043426096,25.1587441810075,-25.4352565945331,0.980742489719215,0.94000033728422,-4.15421508317228,52.9550586254756,64.6777348537436,22.1370281377205,11.3283166213266,21.1439114007036,86.6465434140345
Case_1-08,avg,multi,15,34.1521869592729,26.1319147694802,-23.4839197834008,0.974817433975707,0.942729932902483,-3.29164210188136,49.9069179039433,64.26606131009,28.7718496938319,10.5160333523625,22.1332303445295,110.471283257743
Case_10-01,avg,multi,15,32.9134891256976,22.9003018599565,-30.4227462105292,0.964037670496018,0.812308977398883,-15.7388759527486,41.9987206203358,64.0755159038484,52.5653995108198,11.743832514298,18.4035557717438,56.7082615435612
Case_10-02,avg,multi,15,33.6615593813144,22.8031590159296,-32.2575678755165,0.96895347004584,0.819045519580185,-15.4711196254412,44.9721033212372,62.4393172028635,38.8401088489399,11.4334337002638,20.3164039798462,77.692935582225
Case_10-03,avg,multi,15,32.5637287238298,22.7462100809725,-30.1486317065187,0.960657616043432,0.803577277865788,-16.3513342895875,41.3466755236393,64.2550494877994,55.4056007503254,10.8886442830027,18.2433376915973,67.5446200412236
Case_10-04,avg,multi,15,32.9835399093948,22.2860418654665,-32.4328379346611,0.966807333362887,0.809613002890658,-16.2591164803698,42.2190618011956,62.8649329889757,48.9017763705857,10.901110122425,18.7544143963607,72.0413259359752
Case_10-05,avg,multi,15,34.7667913512929,25.5653611871968,-26.4661471664796,0.971829967287729,0.89048551530721,-8.37023499157399,50.2725434332673,66.0869549684732,31.4573531697242,11.3217583121142,18.7116861904558,65.2719098449083
Case_10-06,avg,multi,15,33.6367400883358,22.855394789438,-32.0522894626058,0.969510048523226,0.831422895772456,-14.242983139897,45.243912845644,62.0908991748349,37.2359180928201,10.9084889990185,20.7509739140338,90.2277567122344
Case_10-07,avg,multi,15,33.5554762992269,22.9107894748493,-31.7226515560527,0.970942748565248,0.83405752604783,-14.0981765114052,43.7050082817061,64.2127587844094,46.9231131830888,11.3978916382202,18.298459657709,60.5424953887909
Case_10-08,avg,multi,15,33.5352097892162,22.9771627987818,-31.4834678440854,0.970545026459748,0.835279963030385,-13.9370209255277,43.7199797089985,64.2665445494921,46.995824282747,11.1659592242579,18.2627563428796,63.5574335897976
Case_10-09,avg,multi,15,33.124556430387,23.198055657011,-29.967196071703,0.968859697950638,0.837093362382593,-13.6001462179469,44.1049857852973,65.1047335190423,47.6130926239759,11.5005443734777,20.574448564495,78.8997798394945
Case_10-10,avg,multi,15,33.950519206451,24.6692378239783,-27.3376714094821,0.965173898889129,0.841910413051527,-12.7711167883293,42.054893004641,67.0991457269122,59.5513409569428,12.1862015136373,21.0447284356861,72.6930940058346
Case_11-07,avg,multi,15,34.0888845657212,24.361302982799,-28.5359339469381,0.962896920467017,0.835152472690842,-13.2666794400191,54.2421494575954,57.4703662459312,5.95149126761556,10.7000670144643,16.3073622360734,52.4043000294227
Case_11-09,avg,multi,15,38.5469187624526,30.6272881471162,-20.5454310476577,0.964819332295967,0.934168032980352,-3.1768952268685,48.089169485998,50.2820754487536,4.56008283402393,12.5553033334052,18.3178771400615,45.8975275517563
Case_11-10,avg,multi,15,36.2409882887911,27.7996808943874,-23.2921556309061,0.963741701537482,0.899851727305042,-6.62936699019199,39.2724574976077,55.8955605061786,42.3276363838028,11.8210092341126,16.8748742966029,42.7532451959014
Case_11-11,avg,multi,15,36.2455875744065,27.5685622997256,-23.9395354175687,0.964504620050172,0.896954382118574,-7.00361994409984,39.7291166388253,55.7023105758874,40.20525822981,11.1187686248859,17.40609106293,56.5469311410239
Case_11-12,avg,multi,15,35.8008583100385,27.1742464509083,-24.096103463283,0.961755602673155,0.889102528110204,-7.55421381076598,45.9857892892155,54.640503659414,18.8204106180867,11.2336497952569,17.1296549706982,52.4852143595469
Case_11-13,avg,multi,15,37.67920220668,29.2481977475066,-22.3757509857222,0.965668688882702,0.916450345973187,-5.09681461935577,45.6155334791428,54.3283872556846,19.100628913012,13.2931069921707,17.5039961718861,31.6772383024939
Case_11-15,avg,multi,15,34.8242691307297,26.3400967462529,-24.3628153476168,0.971268321482045,0.900567055474128,-7.2792723127256,54.9889490119794,56.0260586349182,1.8860328149078,10.829916724276,17.1767355864804,58.6045029134666
Case_12-01,avg,multi,15,34.8784269138272,27.6140247736798,-20.8277803299307,0.979944503216563,0.949041048233109,-3.15359235977311,51.1587863088937,68.9151317211632,34.7083007502519,13.0586897551047,22.3745703281855,71.3385549988975
Case_12-02,avg,multi,15,34.7628560637644,27.6089084313776,-20.5792861762122,0.981206446380382,0.951364796471345,-3.04132224356261,53.0669183336821,68.7883723181807,29.6257149993954,12.6557426540854,23.196837339878,83.2910005671601
Case_12-03,avg,multi,15,34.647159194861,27.3636585766424,-21.0219273021925,0.980102653637559,0.948801709300608,-3.19363938264842,52.7042195132601,68.4991440492807,29.9689942890562,12.3089530457372,22.4173794642135,82.1225524292412
Case_12-04,avg,multi,15,34.7195664173582,26.0744815890487,-24.8997488171032,0.980225183592422,0.924899532826004,-5.64417765351168,52.736404903357,67.4921749286199,27.9802350052187,11.7560102439383,22.7183721160772,93.2489989772796
Case_12-05,avg,multi,15,34.3927263043223,25.6612613569119,-25.3875336027464,0.977005037063213,0.911980230536095,-6.65552418466295,50.3153470465787,67.8468733038595,34.8432978928899,12.1314182511026,22.6430593864506,86.6480811869846
Case_12-06,avg,multi,15,34.1307093635477,25.9712196882409,-23.9065927062778,0.977211408780756,0.922682530119202,-5.58004932930417,49.5890540085921,68.2516142467985,37.6344348794651,12.0670737480406,22.0517068031658,82.7427863921555
Case_12-07,avg,multi,15,34.275308998348,25.8765562530123,-24.503798771706,0.975802595233421,0.911781273349625,-6.56088866708552,49.9354738369439,68.3602179346781,36.8971047674388,12.3065986416947,22.4691841812558,82.5783454506294
Case_12-08,avg,multi,15,34.3592651562103,26.2314355413389,-23.655423298255,0.978908651363141,0.926718376944356,-5.33147544932919,51.1811030042616,68.3876997655989,33.6190424811765,12.3059691718057,22.8600117338238,85.7636031317103
Case_12-09,avg,multi,15,34.4576868996664,26.2104637206522,-23.9343494037438,0.980452848283641,0.931856070772657,-4.95656446876112,51.6640776793682,68.3748221963404,32.3449972738902,12.2244445656093,21.6698638389678,77.2666538971514
Case_12-10,avg,multi,15,34.418402678165,26.9078359276454,-21.8213692853452,0.979808857368622,0.948231237602354,-3.22283469156154,52.145644490596,67.8893802757713,30.1918519542214,11.6298697788317,22.795808363588,96.0108651008306
Case_12-11,avg,multi,15,34.3649569062055,25.5749124270295,-25.5785115726095,0.979636465140792,0.92738979203427,-5.33327157222686,51.4789978095482,67.2940735281275,30.7214133753901,11.3341019063864,20.1486926822182,77.7705269339882
Case_12-12,avg,multi,15,34.4456022333631,26.4147942476385,-23.3144653164059,0.975625320740265,0.927744898472447,-4.90766498674807,52.4592206940962,68.4177416629431,30.4208121235834,12.0093137362869,20.9943060625336,74.8168673377057
Case_13-01,avg,multi,15,33.5734549689671,24.3016903926742,-27.616355197471,0.963892288120713,0.845148920202833,-12.3191532271093,42.4256357188115,65.7456617356941,54.9668275366407,11.8435650109216,19.6027622037891,65.5140338716622
Case_13-02,avg,multi,15,33.5893042382294,23.8610752143418,-28.9622820255249,0.961900246504194,0.813768928149078,-15.3998628125386,43.4465766997105,63.8832118587198,47.03853953848,11.8185848342619,19.0966315572196,61.5813722625971
Case_13-03,avg,multi,15,33.7669729311817,23.8008687833542,-29.5143546569568,0.96531857173916,0.829093847586739,-14.1118930206629,43.6641737668914,65.3560004480649,49.6787750914035,12.0002372807545,19.0983894898372,59.1500988106828
Case_13-04,avg,multi,15,34.317473468788,26.126290718746,-23.8688397544532,0.96192307886004,0.87325948925445,-9.21732636986569,48.3487693949386,65.6800352101281,35.8463432101415,11.6003430770583,20.7082964347346,78.5145171756934
Case_13-05,avg,multi,15,34.0426830484369,26.0211344334404,-23.5632091735636,0.964484757049087,0.887751400786433,-7.95589102905321,45.5104757712383,65.5767613966135,44.0915751490708,12.8761639677619,20.0456468920425,55.6802704767569
Case_13-06,avg,multi,15,33.804442901873,24.1180458575694,-28.6542129163943,0.967747053216277,0.845999964721283,-12.5804659482425,42.9298852789818,64.7051050684531,50.7227532707438,11.6680756159511,19.4690836596437,66.8577090212555
Case_13-07,avg,multi,15,33.5200103931765,25.0344917687406,-25.3147851832508,0.963673977855622,0.866583454169912,-10.0750384379743,42.1529728299561,65.9677187146116,56.4960055859486,11.9961492570636,19.6372569170231,63.6963370179841
Case_13-10,avg,multi,15,33.76460784025,24.656544862662,-26.9751777384203,0.959250005653262,0.841917586026071,-12.231682974793,44.0459735744166,67.3243593196485,52.8502014058166,11.7124583700501,20.5101365964636,75.1138484206689
Case_13-11,avg,multi,15,33.5820637761932,23.5588069500517,-29.8470543470505,0.959820323934723,0.816794723622669,-14.9012889960206,43.1692444796662,65.8173424650139,52.4635032610208,11.5483806645208,20.0543805064639,73.6553469186849
Case_13-12,avg,multi,15,34.232880713446,23.7098511590141,-30.7395385229694,0.964509571822514,0.820479310954226,-14.9330048219358,52.1007073157787,62.8319068141999,20.5970322694088,11.1309820637352,18.0657525213591,62.3015149778864
Case_14-01,avg,multi,15,34.4419980029728,25.8935958465161,-24.8197045819432,0.947327392242726,0.81818944586484,-13.6318180425631,51.727262608859,67.576644445426,30.640287224193,11.7036950549252,21.182687094729,80.9914475327586
Case_14-02,avg,multi,15,34.2478029554178,25.3802844962816,-25.8922257602323,0.941432340479981,0.77603383389703,-17.5688150354623,47.5013131559629,67.1411007514857,41.3457782336221,12.0924939261325,20.8466627357966,72.3934108475825
Case_14-03,avg,multi,15,34.3405892981906,25.2517119322387,-26.4668648724406,0.950752138166395,0.814051090257383,-14.3782004185287,51.0013740723268,67.1106695002244,31.5860027713224,11.7634943681387,20.6364963080375,75.4282839963873
Case_14-04,avg,multi,15,34.8077347314025,25.4082097712773,-27.0041271937334,0.974895592200096,0.895403111802881,-8.15394807743678,52.1946362431488,67.2814961484036,28.9050005731865,12.0903758548334,19.8266169967365,63.9867712533555
Case_14-05,avg,multi,15,34.2199031150262,24.8486371023089,-27.3854253216817,0.952001059798496,0.816942412929217,-14.1868168610932,52.509508878347,66.3420840309026,26.3429909135176,12.0783774256294,20.0423588405841,65.9358549109062
Case_14-06,avg,multi,15,34.3206952786451,25.1972151292619,-26.5830283311887,0.965586180693463,0.864947239708857,-10.4225747009272,51.9393833937073,66.5734077027084,28.1751983809151,12.3792991544945,20.2660189699025,63.7089363216874
