name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,gauss,weights,0.4,3,37.2952453771482,37.1706713022261,-0.334021330768258,0.987633574542662,0.987689982803902,0.00571145642409742,51.3781679947428,48.0293239956882,-6.51802921310316,6.74017183358787,5.06296940978481,-24.8836745592325
Case_1-01,gauss,weights,0.7,3,37.2952453771482,37.7077790506377,1.10612939884899,0.987633574542662,0.989670939843411,0.206287569931257,51.3781679947428,52.4564916407638,2.09879738438981,6.74017183358787,5.92479309362371,-12.0972990020957
Case_1-01,gauss,weights,1.1,3,37.2952453771482,37.5691935168875,0.734539046382443,0.987633574542662,0.989688886107375,0.208104667327097,51.3781679947428,53.631482413224,4.38574302359669,6.74017183358787,6.50316161869353,-3.51638238231941
Case_1-01,gauss,weights,1.4,3,37.2952453771482,37.5062570921594,0.565787174417037,0.987633574542662,0.989633896440164,0.202536846565594,51.3781679947428,53.8815254817202,4.87241484989029,6.74017183358787,6.59764191294994,-2.11463333809488
Case_1-01,gauss,weights,1.7,3,37.2952453771482,37.4680605662787,0.463370564754134,0.987633574542662,0.989596541036268,0.198754532470735,51.3781679947428,54.0338927726458,5.16897523122029,6.74017183358787,6.66387842481193,-1.13192082723695
Case_1-01,gauss,weights,2,3,37.2952453771482,37.4484828384374,0.410876667359801,0.987633574542662,0.989575453874279,0.196619412469508,51.3781679947428,54.1064731169029,5.31024212937931,6.74017183358787,6.69396939336699,-0.685478669707577
Case_1-01,gauss,weights,2.3,3,37.2952453771482,37.433989366113,0.372015219532234,0.987633574542662,0.989559521718478,0.195006247808884,51.3781679947428,54.1987162876237,5.48977980913899,6.74017183358787,6.72097434334564,-0.284821970659112
Case_1-01,gauss,weights,2.6,3,37.2952453771482,37.4227179926108,0.341793207615623,0.987633574542662,0.989548066669672,0.193846399753717,51.3781679947428,54.2571741437075,5.60355937420601,6.74017183358787,6.73085693189239,-0.138199765903075
Case_1-01,gauss,weights,2.9,3,37.2952453771482,37.4137206396084,0.317668542631081,0.987633574542662,0.989537177293476,0.192743827253495,51.3781679947428,54.2570127368426,5.60324521963182,6.74017183358787,6.74566716672458,0.0815310539907624
Case_1-02,gauss,weights,0.4,3,37.4410039067037,37.3100075657941,-0.349874007748322,0.987759080047129,0.987796597617021,0.00379825107659039,54.693254168189,55.0233193795336,0.603484316968314,7.14737117146963,5.84928383670359,-18.1617451175287
Case_1-02,gauss,weights,0.7,3,37.4410039067037,37.8680070454503,1.14046925614134,0.987759080047129,0.989801100531233,0.206732646183968,54.693254168189,57.2082961631133,4.59845008890892,7.14737117146963,7.52373409010179,5.26575309443147
Case_1-02,gauss,weights,1.1,3,37.4410039067037,37.7668311777883,0.870241812683521,0.987759080047129,0.989927797371887,0.219559340791308,54.693254168189,57.9427857635927,5.94137548555976,7.14737117146963,8.04107265123759,12.5039186902084
Case_1-02,gauss,weights,1.4,3,37.4410039067037,37.7144819386687,0.730423876043724,0.987759080047129,0.989905507802098,0.217302761202291,54.693254168189,58.0036525361813,6.05266301729344,7.14737117146963,8.15682088828849,14.1233705736217
Case_1-02,gauss,weights,1.7,3,37.4410039067037,37.6829576422336,0.646226623978417,0.987759080047129,0.989887213049882,0.215450613995071,54.693254168189,58.0303126010893,6.10140772139547,7.14737117146963,8.22019318273166,15.010022363809
Case_1-02,gauss,weights,2,3,37.4410039067037,37.6667613281999,0.602968398119695,0.987759080047129,0.989876485297781,0.214364544292593,54.693254168189,58.0450533664096,6.12835942786173,7.14737117146963,8.25171756292956,15.4510849509003
Case_1-02,gauss,weights,2.3,3,37.4410039067037,37.6539110350697,0.568646954276643,0.987759080047129,0.989866527427917,0.213356416899492,54.693254168189,58.036952581512,6.1135481224808,7.14737117146963,8.28854585695284,15.9663554348272
Case_1-02,gauss,weights,2.6,3,37.4410039067037,37.6442078754805,0.542731090446136,0.987759080047129,0.989861037584612,0.212800629216481,54.693254168189,58.043805347981,6.12607757711507,7.14737117146963,8.30604703664391,16.2112172066759
Case_1-02,gauss,weights,2.9,3,37.4410039067037,37.6364948792018,0.522130691221007,0.987759080047129,0.989854193185414,0.212107707294853,54.693254168189,58.0660354993362,6.16672272009165,7.14737117146963,8.33582754269227,16.627880974849
Case_1-03,gauss,weights,0.4,3,37.9084872566381,37.8541761071069,-0.143269102677618,0.989965298369266,0.990021460320992,0.00567312327191219,51.2830832109972,47.6837763512713,-7.01850714575213,7.16992479890151,5.76218571944508,-19.633944831222
