name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,gauss,blurr,2,5,35.5130502237525,34.5785365636318,-2.63146548728613,0.98181957988096,0.983037752709542,0.124072981792617,52.7348393680042,57.053507378313,8.18940203870053,8.60511097448948,10.3309988441263,20.056544009175
Case_1-02,gauss,blurr,2,5,35.6116160118492,34.820837371332,-2.22056376282982,0.981926766770441,0.984238858567356,0.235464789754068,54.4745024880271,56.2741740570502,3.30369528279518,8.49319436868192,11.2238297674336,32.1508643299237
Case_1-03,gauss,blurr,2,5,36.0592825627233,35.6846854368644,-1.03883687981678,0.985150654727046,0.987127047513854,0.200618329524002,51.4484489206713,59.485638934152,15.6218315266867,8.8447111658808,11.2273959311682,26.9390907243962
Case_1-04,gauss,blurr,2,5,36.0602043459923,35.909732955958,-0.417278251089556,0.986437036136986,0.988752653467503,0.234745578854686,54.5998144998589,58.8856416278528,7.84952690270581,9.02125748580774,12.4127284839206,37.5942157005084
Case_1-05,gauss,blurr,2,5,36.0078604552352,35.5036903691655,-1.40016674052759,0.985267075146047,0.986797442728097,0.155325151997322,51.4093719252562,59.3253825218109,15.3979912613282,8.86405948984659,10.8226162078288,22.095482552048
Case_1-06,gauss,blurr,2,5,35.4819239427035,34.6933829364353,-2.22237386997801,0.984863286016204,0.985764868868393,0.0915439599577014,54.1284290213036,57.1254670460034,5.53690191806651,9.34899274226238,11.5601440971493,23.6512254939655
Case_1-07,gauss,blurr,2,5,35.7853659516184,35.1502413044862,-1.77481668900872,0.987447389226619,0.987769505333193,0.0326210905096216,51.3868356229413,57.436970791818,11.7737064279856,9.3600145270923,11.2439395915372,20.1273732961842
Case_1-08,gauss,blurr,2,5,36.2151303572237,35.8387510216308,-1.03928753501746,0.983378652810484,0.985865291548004,0.252866861652164,51.9194553499007,59.4764717795191,14.5552690772455,8.58518541900276,11.2377882578031,30.8974437864671
Case_10-01,gauss,blurr,2,5,34.9461058702126,32.2254555781987,-7.7852745656933,0.976235142880686,0.962668595807192,-1.38968026017396,42.9597175956439,53.4561129580639,24.4331107136616,8.84068724611204,8.63417091831308,-2.33597594903928
Case_10-02,gauss,blurr,2,5,35.8131320470778,33.0957030617677,-7.5878004239841,0.979984558102356,0.96973579614928,-1.04580851487312,45.9661932139736,53.0745733108337,15.4643654386833,8.78524520367117,9.31944150839266,6.080607795651
Case_10-03,gauss,blurr,2,5,34.4632770575901,31.830534404467,-7.63926961653606,0.973257257461445,0.958933928081013,-1.4716899638428,42.3220717029045,53.4777257385879,26.3589507479566,8.11387314857736,8.36197022412483,3.05768984804711
Case_10-04,gauss,blurr,2,5,35.0629264052645,32.0529278930343,-8.58456158918413,0.978376093338417,0.964769835654075,-1.39069809421799,43.4141632512589,53.7332409229568,23.7689198614203,8.01802346116705,8.36129389752203,4.28123512007054
Case_10-05,gauss,blurr,2,5,36.9088783861441,35.3093704154242,-4.33366723850472,0.981579494689493,0.977839643502798,-0.381003393706645,53.3613130501927,57.151074333366,7.10207651676142,9.24329036803276,9.8234353840313,6.27639068880642
Case_10-06,gauss,blurr,2,5,35.7906949354973,33.2308520447852,-7.15225813671831,0.980384464713486,0.971495742564263,-0.906656772842809,46.2388943127014,54.4766687513948,17.8156821462545,8.20020424579789,9.15327177263022,11.6224852243251
Case_10-07,gauss,blurr,2,5,35.6838108875404,32.8670110790825,-7.89377518375264,0.98123281173479,0.97055621863793,-1.08807950255796,44.5315489092155,54.5531862806621,22.5045784773336,8.70193788647782,8.81387665749979,1.28636600814992
Case_10-08,gauss,blurr,2,5,35.6543760482177,33.0145264800956,-7.40399878138969,0.980898376947195,0.971223867965827,-0.986290650360414,44.5817682945645,54.601659755296,22.475311868581,8.31188769653866,8.82397016828187,6.16084444880626
Case_10-09,gauss,blurr,2,5,35.1981175213702,32.7271801577757,-7.02008384992251,0.979606925096846,0.969181006256311,-1.064296155267,44.9564796058407,53.8335264087793,19.7458672938113,8.33430535406783,8.85078622025581,6.19704755520973
